"","node1_mic","node2_mic","MIC","pMIC","regression","p_regression"
"8700","OTU196900613","OTU196900168",0.291691997138059,0.291,0.032967032967033,0.736264674799261
"8701","OTU196900614","OTU196900168",0.160112494299011,0.864,-0.114285714285714,0.576973746230334
"8702","OTU196900616","OTU196900168",0.139438576795409,0.858,-0.0835164835164835,0.36272838220407
"8703","OTU196900618","OTU196900168",0.151835501362341,0.902,0.364835164835165,0.142411213108163
"8704","OTU196900619","OTU196900168",0.160112494299011,0.83,0.112087912087912,0.626494620817366
"8705","OTU196900620","OTU196900168",0.151835501362341,0.883,0.27032967032967,0.0607581922126442
"8706","OTU196900623","OTU196900168",0.0853909499132791,0.957,0.0725274725274725,0.295791932193787
"8707","OTU196900624","OTU196900168",0.256981189242354,0.33,0.0835164835164835,0.36272838220407
"8708","OTU196900628","OTU196900168",0.394895099856365,0.103,-0.0593406593406593,0.396130998308251
"8709","OTU196900630","OTU196900168",0.139438576795409,0.856,-0.136263736263736,0.124981831617087
"8710","OTU196900631","OTU196900168",0.256981189242354,0.498,-0.18021978021978,0.303163715418238
"8711","OTU196900635","OTU196900168",0.0793039725984684,0.972,0.0549450549450549,0.433097630899612
"8712","OTU196900648","OTU196900168",0.128884118981421,0.84,0.0285714285714286,0.686473489195013
"8713","OTU196900655","OTU196900168",0.0853909499132791,0.964,0.0725274725274725,0.295791932193787
"8714","OTU196900656","OTU196900168",0.0853909499132791,0.952,0.0373626373626373,0.59667119719283
"8715","OTU196900658","OTU196900168",0.2074985173809,0.326,0.156043956043956,0.0123021835177622
"8716","OTU196900661","OTU196900168",0.128884118981421,0.876,0.112087912087912,0.239164096011225
"8717","OTU196900662","OTU196900168",0.2074985173809,0.304,0.156043956043956,0.0123021835177622
"8718","OTU196900663","OTU196900168",0.2074985173809,0.299,0.116483516483516,0.0799778927994037
"8719","OTU196900667","OTU196900168",0.160112494299011,0.76,0.010989010989011,0.876996619369621
"8720","OTU196900672","OTU196900168",0.0853909499132791,0.958,0.0461538461538461,0.511921899499604
"8721","OTU196900172","OTU196900171",0.160112494299011,0.909,-0.0593406593406594,0.840301762690683
"8722","OTU196900175","OTU196900171",0.160112494299011,0.865,0.127472527472527,0.571624388150209
"8723","OTU196900176","OTU196900171",0.689391746743088,0.014,0.705494505494505,0.00481955797904854
"8724","OTU196900178","OTU196900171",0.160112494299011,0.922,0.160439560439561,0.583752752641341
"8725","OTU196900179","OTU196900171",0.508725674387315,0.069,0.661538461538462,0.00997517924042376
"8726","OTU196900180","OTU196900171",0.508725674387315,0.074,0.573626373626374,0.031970813976397
"8727","OTU196900181","OTU196900171",0.256981189242354,0.575,0.512087912087912,0.0611984861564584
"8728","OTU196900182","OTU196900171",0.257831462459772,0.279,0.307692307692308,0.156856018331941
"8729","OTU196900183","OTU196900171",0.160112494299011,0.845,-0.0131868131868132,0.957714684622248
"8730","OTU196900184","OTU196900171",0.256981189242354,0.595,0.29010989010989,0.275120627770994
"8731","OTU196900185","OTU196900171",0.508725674387315,0.063,0.674725274725275,0.00811770639755326
"8732","OTU196900186","OTU196900171",0.257831462459772,0.311,0.49010989010989,0.0752200667268584
"8733","OTU196900187","OTU196900171",0.321023828688051,0.183,-0.043956043956044,0.777229953518774
"8734","OTU196900188","OTU196900171",0.370506500549505,0.081,0.248351648351648,0.0278097655571083
"8735","OTU196900189","OTU196900171",0.508725674387315,0.058,0.683516483516484,0.00703674363988468
"8736","OTU196900190","OTU196900171",0.0853909499132791,0.948,-2.94428279149182e-17,1
"8737","OTU196900191","OTU196900171",0.204204398445214,0.526,-0.00879120879120882,0.961306736003427
"8738","OTU196900192","OTU196900171",0.160112494299011,0.865,-0.00879120879120885,0.969096958790716
"8739","OTU196900193","OTU196900171",0.174454647914913,0.607,-0.0945054945054946,0.294895475835045
"8740","OTU196900194","OTU196900171",0.198117421130403,0.6,0.0329670329670329,0.851131109582675
"8741","OTU196900195","OTU196900171",0.160112494299011,0.845,0.252747252747253,0.261900536165274
"8742","OTU196900196","OTU196900171",0.689391746743088,0.021,0.386813186813187,0.159293386385537
"8743","OTU196900197","OTU196900171",0.370506500549505,0.158,0.446153846153846,0.109807127801225
"8744","OTU196900198","OTU196900171",0.151835501362341,0.954,0.432967032967033,0.12201000596848
"8745","OTU196900199","OTU196900171",0.160112494299011,0.917,0.151648351648352,0.604790598452137
"8746","OTU196900201","OTU196900171",0.0753959373497118,1,0.283516483516483,0.325965947441773
"8747","OTU196900202","OTU196900171",0.689391746743088,0.016,0.534065934065934,0.0491599163719851
"8748","OTU196900203","OTU196900171",0.160112494299011,0.854,0.265934065934066,0.28302595743432
"8749","OTU196900204","OTU196900171",0.256981189242354,0.574,0.226373626373626,0.436434794556053
"8750","OTU196900205","OTU196900171",0.113400864181103,0.922,-0.162637362637363,0.258897723700805
"8751","OTU196900208","OTU196900171",0.508725674387315,0.068,0.582417582417583,0.0288546553576717
"8752","OTU196900209","OTU196900171",0.370506500549505,0.169,0.281318681318681,0.316122656485576
"8753","OTU196900210","OTU196900171",0.256981189242354,0.588,0.276923076923077,0.298685532809199
"8754","OTU196900211","OTU196900171",0.257831462459772,0.278,0.10989010989011,0.657242243680584
"8755","OTU196900213","OTU196900171",0.370506500549505,0.166,0.279120879120879,0.283379468268411
"8756","OTU196900214","OTU196900171",0.370506500549505,0.143,0.595604395604396,0.0246126107952868
"8757","OTU196900215","OTU196900171",0.689391746743088,0.017,0.657142857142857,0.0106619677473298
"8758","OTU196900217","OTU196900171",0.370506500549505,0.226,0.393406593406594,0.164031573400778
"8759","OTU196900218","OTU196900171",0.160112494299011,0.88,0.373626373626374,0.154583875135347
"8760","OTU196900219","OTU196900171",0.370506500549505,0.231,0.727472527472527,0.00319061631898816
"8761","OTU196900221","OTU196900171",0.508725674387315,0.069,0.718681318681318,0.00377957996141231
"8762","OTU196900222","OTU196900171",0.256981189242354,0.363,0.281318681318681,0.099957006844113
"8763","OTU196900223","OTU196900171",0.257831462459772,0.266,0.342857142857143,0.216645974853278
"8764","OTU196900224","OTU196900171",0.257831462459772,0.302,0.538461538461538,0.0469761458595553
"8765","OTU196900225","OTU196900171",0.256981189242354,0.519,0.228571428571429,0.258892625182544
"8766","OTU196900226","OTU196900171",0.160112494299011,0.86,0.131868131868132,0.576141745509842
"8767","OTU196900227","OTU196900171",0.508725674387315,0.067,0.654945054945055,0.00833821980135233
"8768","OTU196900228","OTU196900171",0.256981189242354,0.434,0.237362637362637,0.364185132303536
"8769","OTU196900229","OTU196900171",0.160112494299011,0.696,0.268131868131868,0.0637706726423814
"8770","OTU196900230","OTU196900171",0.370506500549505,0.164,0.714285714285715,0.00410440916188023
"8771","OTU196900231","OTU196900171",0.408327221417673,0.062,0.232967032967033,0.293018360943891
"8772","OTU196900232","OTU196900171",0.128884118981421,0.856,0.0043956043956044,0.964012723907836
"8773","OTU196900234","OTU196900171",0.257831462459772,0.291,0.316483516483517,0.231411091929308
"8774","OTU196900235","OTU196900171",0.257831462459772,0.293,0.617582417582418,0.0186046742807085
"8775","OTU196900236","OTU196900171",0.370506500549505,0.142,-0.0681318681318681,0.768107841993648
"8776","OTU196900237","OTU196900171",0.160112494299011,0.865,0.320879120879121,0.224570690842012
"8777","OTU196900239","OTU196900171",0.256981189242354,0.594,0.454945054945055,0.102153526691829
"8778","OTU196900241","OTU196900171",0.160112494299011,0.901,0.195604395604396,0.502750091296957
"8779","OTU196900242","OTU196900171",0.256981189242354,0.557,-0.43956043956044,0.104927617640629
"8780","OTU196900246","OTU196900171",0.160112494299011,0.924,0.12967032967033,0.658619276321178
"8781","OTU196900248","OTU196900171",0.160112494299011,0.712,-0.0637362637362638,0.608122544417775
"8782","OTU196900249","OTU196900171",0.256981189242354,0.581,0.386813186813187,0.136979991158337
"8783","OTU196900250","OTU196900171",0.370506500549505,0.151,0.591208791208792,0.0259708136689625
"8784","OTU196900252","OTU196900171",0.689391746743088,0.016,0.468131868131868,0.091376365068331
"8785","OTU196900253","OTU196900171",0.508725674387315,0.079,0.171428571428571,0.486074262694467
"8786","OTU196900255","OTU196900171",0.508725674387315,0.059,0.643956043956044,0.0129421525593229
"8787","OTU196900256","OTU196900171",0.0853909499132791,0.959,0.021978021978022,0.821329752212257
"8788","OTU196900260","OTU196900171",0.508725674387315,0.07,0.254945054945055,0.365552930338738
"8789","OTU196900262","OTU196900171",0.689391746743088,0.013,0.283516483516484,0.275469045651232
"8790","OTU196900263","OTU196900171",0.508725674387315,0.07,0.61978021978022,0.0143046077935533
"8791","OTU196900264","OTU196900171",1,0,0.443956043956044,0.0533009991986379
"8792","OTU196900265","OTU196900171",0.370506500549505,0.182,0.114285714285714,0.612545435298761
"8793","OTU196900266","OTU196900171",0.198117421130403,0.626,0.131868131868132,0.456124183457475
"8794","OTU196900268","OTU196900171",0.257831462459772,0.292,0.120879120879121,0.648976462373369
"8795","OTU196900269","OTU196900171",0.256981189242354,0.466,0.265934065934066,0.358113400364786
"8796","OTU196900271","OTU196900171",0.160112494299011,0.891,0.320879120879121,0.224570690842011
"8797","OTU196900274","OTU196900171",0.160112494299011,0.918,0.292307692307692,0.310526320385882
"8798","OTU196900276","OTU196900171",0.174454647914913,0.602,-0.0417582417582418,0.649846092730824
"8799","OTU196900277","OTU196900171",0.370506500549505,0.176,0.428571428571429,0.126273888159313
"8800","OTU196900279","OTU196900171",0.256981189242354,0.587,0.683516483516483,0.00703674363988468
"8801","OTU196900280","OTU196900171",0.160112494299011,0.923,0.142857142857143,0.626117476225324
"8802","OTU196900283","OTU196900171",0.370506500549505,0.145,0.230769230769231,0.378995063349212
"8803","OTU196900284","OTU196900171",0.689391746743088,0.011,0.518681318681319,0.0193321713651313
"8804","OTU196900286","OTU196900171",0.508725674387315,0.075,0.525274725274725,0.0537475017678832
"8805","OTU196900287","OTU196900171",0.508725674387315,0.065,0.551648351648352,0.0408490583511229
"8806","OTU196900288","OTU196900171",0.160112494299011,0.924,0.120879120879121,0.680607020062893
"8807","OTU196900289","OTU196900171",0.689391746743088,0.019,0.674725274725275,0.00811770639755326
"8808","OTU196900291","OTU196900171",1,0,0.78021978021978,0.000994493800230951
"8809","OTU196900292","OTU196900171",0.257831462459772,0.226,0.140659340659341,0.425866895265956
"8810","OTU196900293","OTU196900171",0.370506500549505,0.222,0.443956043956044,0.0825952728226882
"8811","OTU196900295","OTU196900171",0.160112494299011,0.909,0.186813186813187,0.522504012379159
"8812","OTU196900296","OTU196900171",0.508725674387315,0.065,0.358241758241758,0.161233044721353
"8813","OTU196900297","OTU196900171",0.508725674387315,0.062,0.564835164835165,0.0109306999109588
"8814","OTU196900302","OTU196900171",0.160112494299011,0.901,0.360439560439561,0.192348633170298
"8815","OTU196900303","OTU196900171",0.370506500549505,0.217,0.362637362637363,0.202564543817242
"8816","OTU196900305","OTU196900171",0.256981189242354,0.591,0.483516483516484,0.0706810781321247
"8817","OTU196900307","OTU196900171",0.689391746743088,0.017,0.41978021978022,0.0948172580890278
"8818","OTU196900308","OTU196900171",0.160112494299011,0.92,0.112087912087912,0.70283316319677
"8819","OTU196900310","OTU196900171",0.508725674387315,0.068,0.301098901098901,0.245152561675685
"8820","OTU196900312","OTU196900171",0.256981189242354,0.207,0.0637362637362637,0.512043479314285
"8821","OTU196900314","OTU196900171",0.256981189242354,0.363,-0.00659340659340662,0.971457456354424
"8822","OTU196900315","OTU196900171",0.159262221081593,0.802,-0.0483516483516484,0.617787383791534
"8823","OTU196900316","OTU196900171",0.370506500549505,0.063,0.0989010989010989,0.302329609460648
"8824","OTU196900317","OTU196900171",0.370506500549505,0.116,0.101098901098901,0.490312305630688
"8825","OTU196900318","OTU196900171",0.256981189242354,0.592,0.171428571428571,0.546881027637236
"8826","OTU196900319","OTU196900171",0.370506500549505,0.057,0.0989010989010989,0.302329609460648
"8827","OTU196900320","OTU196900171",0.508725674387315,0.057,0.243956043956044,0.351376812269236
"8828","OTU196900323","OTU196900171",0.257831462459772,0.285,-0.0197802197802197,0.914499196553689
"8829","OTU196900327","OTU196900171",0.198117421130403,0.658,0.18021978021978,0.303163715418238
"8830","OTU196900329","OTU196900171",0.508725674387315,0.048,0.364835164835165,0.0869515196639702
"8831","OTU196900330","OTU196900171",0.370506500549505,0.172,0.415384615384615,0.139665947517526
"8832","OTU196900331","OTU196900171",0.508725674387315,0.06,0.182417582417582,0.489586442265761
"8833","OTU196900332","OTU196900171",0.256981189242354,0.193,0.0241758241758242,0.805135712007316
"8834","OTU196900335","OTU196900171",0.689391746743088,0.016,0.413186813186813,0.130206479007317
"8835","OTU196900336","OTU196900171",0.689391746743088,0.009,0.265934065934066,0.332257486930342
"8836","OTU196900337","OTU196900171",0.370506500549505,0.211,0.226373626373627,0.436434794556052
"8837","OTU196900338","OTU196900171",0.256981189242354,0.581,0.683516483516484,0.00703674363988465
"8838","OTU196900339","OTU196900171",0.256981189242354,0.591,0.0307692307692308,0.914547347688484
"8839","OTU196900340","OTU196900171",0.508725674387315,0.068,0.683516483516483,0.00703674363988468
"8840","OTU196900341","OTU196900171",0.160112494299011,0.918,0.450549450549451,0.105932785272641
"8841","OTU196900344","OTU196900171",0.370506500549505,0.17,0.591208791208791,0.0259708136689625
"8842","OTU196900347","OTU196900171",0.160112494299011,0.911,0.406593406593407,0.149101939001513
"8843","OTU196900348","OTU196900171",0.370506500549505,0.137,0.371428571428571,0.191020812043616
"8844","OTU196900349","OTU196900171",0.508725674387315,0.072,0.257142857142857,0.349149474164518
"8845","OTU196900350","OTU196900171",0.508725674387315,0.081,0.428571428571429,0.0872080446514062
"8846","OTU196900351","OTU196900171",0.0753959373497118,1,0.0747252747252748,0.716380521989991
"8847","OTU196900352","OTU196900171",0.160112494299011,0.86,0.426373626373627,0.0207390167091037
"8848","OTU196900353","OTU196900171",0.469565211114707,0.061,-0.0153846153846154,0.918687501985978
"8849","OTU196900354","OTU196900171",0.256981189242354,0.525,-0.00659340659340656,0.977279098120097
"8850","OTU196900355","OTU196900171",0.508725674387315,0.071,0.727472527472528,0.00319061631898816
"8851","OTU196900356","OTU196900171",0.256981189242354,0.447,0.674725274725275,0.00811770639755324
"8852","OTU196900357","OTU196900171",0.256981189242354,0.526,-0.272527472527473,0.214370922917478
"8853","OTU196900358","OTU196900171",0.160112494299011,0.866,0.0153846153846154,0.942094471168337
"8854","OTU196900359","OTU196900171",0.160112494299011,0.865,0.16043956043956,0.523922906592892
"8855","OTU196900361","OTU196900171",0.508725674387315,0.072,0.34945054945055,0.220689997746447
"8856","OTU196900363","OTU196900171",0.508725674387315,0.048,0.373626373626374,0.0785833871839787
"8857","OTU196900365","OTU196900171",0.174454647914913,0.633,-0.0307692307692308,0.741302230701758
"8858","OTU196900366","OTU196900171",0.370506500549505,0.156,0.131868131868132,0.644147010968191
"8859","OTU196900367","OTU196900171",0.244904709134231,0.401,0.158241758241758,0.195095746664631
"8860","OTU196900370","OTU196900171",0.160112494299011,0.852,0.230769230769231,0.194032255846486
"8861","OTU196900374","OTU196900171",0.160112494299011,0.744,0.153846153846154,0.0935191133502316
"8862","OTU196900377","OTU196900171",0.370506500549505,0.253,0.032967032967033,0.910918653071845
"8863","OTU196900383","OTU196900171",0.160112494299011,0.877,0.0373626373626374,0.882993468994902
"8864","OTU196900384","OTU196900171",0.402827187811384,0.047,0.0857142857142858,0.212048232262963
