"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171002_01501","IE_20171002_01801","IE_20171002_02301","IE_20171002_02501","IE_20171002_02701","IE_20171002_02901","IE_20171002_03301","IE_20171002_03701","IE_20171002_04001","IE_20171002_04201","IE_20171002_04301","IE_20171002_05101","IE_20171002_05701","IE_20171002_06101","IE_20171002_06301","IE_20171002_06701","IE_20171002_06901","IE_20171002_07001","IE_20171002_01401","IE_20171002_02001","IE_20171002_02601","IE_20171002_03201","IE_20171002_03801","IE_20171002_04401","IE_20171002_05001","IE_20171002_05601","IE_20171002_06201","IE_20171002_06801","IE_20171002_07201","IE_20171002_01701","IE_20171002_02101","IE_20171002_02201","IE_20171002_03501","IE_20171002_03601","IE_20171002_04101","IE_20171002_04701","IE_20171002_05401","IE_20171002_05801","IE_20171002_06401","IE_20171002_06501","IE_20171002_06601","IE_20171002_07101","IE_20171002_01601","IE_20171002_01901","IE_20171002_02401","IE_20171002_02801","IE_20171002_03001","IE_20171002_03101","IE_20171002_03401","IE_20171002_04501","IE_20171002_04601","IE_20171002_04801","IE_20171002_04901","IE_20171002_05201","IE_20171002_05301","IE_20171002_05501","IE_20171002_05901","IE_20171002_06001","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M+H]+"
"3510",3510,830.60957489725,830.583194644287,830.780442805547,201.396005516052,157.217000465393,248.749996109009,33,8,11,10,1,17417.746751123,24335.8650580305,1542.9268051264,31451.6198618311,557.566834625111,11721.553263624,1296.74027141116,1713.80846946348,11469.0038448236,2455.53782830015,14799.9987881072,840.881248605395,15828.2268535581,1308.30280564827,1845.53532565817,1490.423842979,1615.46241887684,25291.3718587781,433039.197329264,486592.376342475,479383.029045872,438763.07509884,471805.346547971,477754.86778682,456658.935469102,416854.904239904,417015.115435606,404259.579253364,441591.039879064,903.481022347357,1224698.13743251,1214553.23776844,296075.089627869,1931828.01867035,11394.4346070343,605.508270434697,1927410.19662199,55743.5386708821,998188.053921205,1275694.01640378,947091.143589462,804.106279698581,1611.89982902426,1494.85448846426,3485.47207583284,6850.74598565698,2196.13305617666,1037.35432759097,408.941299037098,2733.95546653867,2603.16532135281,1250.06823874646,1151.08722934364,1895.87695774317,1524.99609806575,3927.55935589021,1050.92931093894,1452.7647337836,"","[M+H]+ 829.603",12,28623.6759061774,447610.678766207,0.063947705593342,15010364.805219,TRUE
"4203",4203,963.715548685016,963.713088724051,963.807402470361,575.483484115601,574.225011291504,577.426022186279,32,0,11,0,16,162.041553186519,431.443446692079,229.635356448591,294.774655422196,113.757150811143,80.2501220703125,149.328489367291,204.628284763545,310.050536892377,226.656266581267,225.765400740185,193.462429722771,174.796244836878,59.9176917870839,114.652009219863,83.3929268973214,217.902514166199,462.620395997912,771651.465525499,712830.748449264,772772.455166919,686477.133539309,737419.182769931,762563.816973471,760368.985787119,764933.516106242,770814.41724807,746664.054574626,726258.936409184,687.810320531683,189.64370477153,361.247760141268,410.143701212747,322.097507659346,89.882525844189,176.08449005289,99.5420183454241,215.064910888672,186.125335693359,111.353920523543,136.068420410156,244.557913586497,4598016.48628463,10710082.4429102,23489.9574066885,5700615.48531089,8723890.00407529,14771997.0206042,82042.367077589,72143.7538842559,4733237.83420577,3855288.91729368,4143356.52920546,2576943.4402775,9575380.32633418,10411352.1510545,48073.2850181269,5424648.90641562,"[268][M]+","[M+H]+ 962.708",13,28164.9200134582,746614.064777239,0.037723532601628,93670278.3179135,TRUE
"498",498,237.221111745914,237.162804915827,237.221819108002,536.292500610352,487.831009674072,583.723983764648,88,17,11,13,16,38604.090327695,36800.2922980373,44461.8853174483,32218.773899395,38967.3901785794,41265.9066864923,40361.3467822137,39353.8244681791,40379.2634710466,37095.2243041061,45235.390046306,30314.9380102158,30289.3009921722,35696.1180317832,29997.4780372716,27419.8511730088,35765.3020164542,28967.1895377338,49405.1337571043,45932.9395556393,46913.5656201818,43387.4164588004,45792.8386554122,41883.4652528505,40611.7787834228,37536.9053755557,34122.6273536962,35560.6265400345,57716.1956293282,46727.4562503075,38293.2842316397,32631.1178413034,42732.7404462517,32139.1845151316,30916.1002704992,29381.0217761714,30251.4589033913,27521.471710816,27516.5441199188,23377.3751629097,25269.9146887399,27408.7224250752,17138.9278141782,48052.2830226518,39074.694232475,120984.550651535,20844.175133218,21708.8093304755,173396.208340377,33672.9556961882,33607.8868616305,31569.0579786468,12934.0110507328,41445.1738568608,28405.1488758065,24904.236223989,40588.3873343898,10203.3310576808,"","[M+H]+ 236.214 [M+H-C2H4]+ 264.245",14,6762.26658117716,43533.0448165478,0.155336402718302,2244753.28836316,TRUE
"4483",4483,1020.70937888786,1020.58378118359,1020.80624400341,514.268986663818,495.990011901855,653.778991699219,47,0,10,2,16,273.19163832441,146.273518880208,285.490946687758,410.707684960527,77.8378295898438,255.73608992435,406.494486490885,228.712553863724,173.013113839286,277.955319398548,533.538005294278,78.6040191650391,180.126864875977,125.094401041667,171.29028737098,192.067946396768,215.790810508188,327.667237191694,269276.967400785,278836.902757886,286706.038432717,271119.075958721,309541.920750365,289413.716166153,282145.373387933,298913.177602217,298043.555231988,272916.801166282,257505.307398782,135254.407555414,135.998695706328,19227.1414445554,150.596680238843,153.790951351014,314.414529427886,240.133476829777,115.410699459724,235.297963370879,157.150257242844,261.9560546875,130.982056818902,401.186221579711,443393.225026705,869371.106224486,11887896.9947852,415875.828448534,103708.037615642,32332.7998070419,106572.664605612,5479249.88152541,61068.5599837303,105809.614867379,6840160.85401671,862443.613638857,44557.616127491,173399.84074559,286646.112241745,2418694.31669406,"[302][M]+","[M+H]+ 1019.7",16,15290.156292017,283128.985113984,0.0540042069018872,33406737.9619485,TRUE
"785",785,283.641401394537,283.640429862394,283.648870766385,514.285492324829,508.490000457764,549.005985107422,38,0,11,0,16,444.620012681166,1054.71767259254,2398.30049277283,1208.08094467054,571.561871642139,416.883656924161,1328.44902422566,979.5559629457,465.888217729051,1017.70007897518,763.600352728596,480.507499397267,876.869416045823,618.979850418733,577.47500656951,786.996169973308,1605.11031551416,1591.06377798575,358615.133492462,318976.894733563,303574.131950051,293953.409239098,287634.888338739,275224.067972492,263298.408641528,253374.818329699,254231.134173557,241978.692700284,242823.588997928,2430.6565061654,4594.43992526503,7122.28639318825,474.212028870891,423.289714321781,755.630314334941,493.540049308711,504.290683985222,657.037026771111,348.859198434012,360.819350787705,898.848187198596,965.196676144709,358537.29518313,409749.174786225,680204.416865251,276677.097069225,473727.765447614,390167.971270774,150817.563593989,462146.255642306,397329.411529392,223167.873781715,450047.414851069,335107.696654707,375293.163480769,394609.322987963,256869.910549122,364138.305102778,"","[M+H]+ 282.634 [M+H+K]2+ 527.314 [M+2H]2+ 565.269",16,36046.682717679,281244.106233582,0.128168668849334,9129491.273744,TRUE
"767",767,282.138291537108,282.136502311096,282.139782539981,514.224008483887,508.230011291504,516.859024353027,37,0,11,0,16,1151.42128871661,1921.74647109769,1530.18607344648,1431.59162798896,991.14182508504,977.755101618103,1462.29770686384,1120.5078911713,1258.98229350708,1060.52140468964,1207.82604552653,1063.31979831037,778.371583413333,923.286207294713,945.841620631982,923.470015559769,1319.67969312993,1337.49878568078,103026.449609746,86896.353997503,83702.0144947171,82451.7674994189,72908.3848807708,68851.2215579627,62142.0068725012,59121.1634505939,57917.534725525,56052.8017790616,53026.2648732215,1714.81573375515,1812.73096488323,2485.75691640377,985.37528623182,979.36803423916,840.729003323941,634.709075351246,638.21038189251,706.190660636251,675.984021421235,968.555575348902,664.963795292502,837.9235817031,88327.8854898431,102040.955965665,79811.9983695894,53051.1412717169,198772.751128719,96279.9451933522,27369.6677498287,124630.118356736,98956.420123158,56757.9737839746,86173.3002628227,77393.2120506652,78433.1875874661,78742.4669432387,59105.6475482648,74392.1099640971,"","[M+H]+ 281.133",16,15855.4900910173,71463.269431002,0.221869083478273,2201685.50399437,TRUE
"779",779,283.141480079415,283.087799984621,283.142716451198,514.286490783691,460.059013366699,515.521019439697,12,0,3,0,9,617.963640957372,620.92774162814,841.905558884144,480.645177253522,635.597892459482,515.210692206922,568.388123635319,876.717250797665,639.08263085617,705.228997097118,630.308826980763,511.401936697774,528.927278329308,472.717871275963,614.977536274534,660.433824319043,652.294019038556,600.17938792496,12186.6463931922,8857.69439241383,9937.72724870592,9068.50379053503,9647.43119999435,8201.98159613663,9210.99656224292,7858.87224284559,8326.86766254716,7360.58887186646,6951.83440949768,722.556203136014,941.616901386426,601.347613347073,658.371733659878,673.718394075986,600.991653088791,688.401421576325,391.915908502182,513.587585678738,501.067125471309,485.315102676395,732.090555326599,567.124805402011,14803.7276406473,15650.3869413827,10807.4620186212,16666.4947959781,15700.7598076231,11128.6546373367,8335.0918661356,12903.5608363383,9706.10117778182,8976.80316444965,11188.8681276043,6673.92011698801,10703.844891116,10025.5109150956,6604.73348353989,7931.53027900308,"","[M+H]+ 282.138",16,1436.02160280701,8873.55857908889,0.161831534666497,294667.608459564,TRUE
"502",502,237.986101445917,237.968462218095,238.050980214826,142.07349943161,32.4600010681152,204.528993835449,94,17,11,3,3,514794.367080694,1235733.1241017,464731.775535252,730268.757153948,855704.140494554,387230.479720607,407858.351988626,513925.383728885,419399.320027158,684628.235935606,596812.077351697,530867.536867084,288795.534022031,424201.91920508,252763.106727878,1304.80833394786,748714.508633884,958880.049604774,305043.846940985,300533.865377144,298235.122998604,308222.470060866,309280.252881165,294716.598513082,279658.923971235,281239.945841666,279888.865009155,277179.95434406,275016.418514282,905.225237742066,550.095578283072,410.174646187923,350.720120992279,552.92783892698,577.009112388465,608.472954819677,38422.3026980879,33560.7829128904,368.204083157289,333.952220186724,514.867891943496,32874.5949731681,972.093999924449,836.425947556893,33302.9024827891,924.766961157011,4074.49847092247,1525.13716335548,853.290039199404,689.939633610891,1738.01799770258,780.992757796543,19886.8769223718,957.408099739347,698.327660322539,820.795596558237,9552.93655673158,8534.96133561898,"[7][M]+","[M+H]+ 236.979",18,13315.5101850446,291728.75131384,0.0456434620347717,13421808.4428598,TRUE
"190",190,159.068554902001,159.066603263835,159.116931242961,142.074994316101,97.3689978981018,224.070996513367,49,17,11,9,0,228694.204758211,506716.385314231,181273.210415114,323381.667447011,349923.235368785,150454.304801356,153235.687650036,208990.736024734,164258.699233872,323689.864507634,260755.100477209,139003.867890113,113368.616724676,174680.350438291,89146.0834263533,6097.22404846017,319012.856092863,508150.404655337,113841.425750211,110703.565144865,103311.987629165,114564.620893393,120460.733637332,108265.773675192,108499.819573399,105333.774354067,100698.545477134,100113.029423224,90685.5655561388,39910.6786019568,38459.4174937987,10714.6304187421,240398.594795619,22757.0984623879,40882.8243856831,6299.32852688432,18430.3596478266,4938.36196366946,22054.9938785881,2451.58519401614,21006.4731612147,12776.69077916,6041.27340286349,5162.44634052614,3862.83455532654,5319.71909847856,7742.88050390314,4846.19653350115,7057.3543009609,7633.60701141432,5166.75909161195,5095.59230197594,6533.85608797967,4445.11320998967,7286.58876738623,8887.79168248759,7378.53748646937,4933.75006842613,"","[M+H]+ 158.06",18,8200.24693432173,106952.621919466,0.0766717709874981,5955786.67814125,TRUE
"2644",2644,627.737757864237,627.586688488955,627.783982929886,288.433986129761,261.947003707886,355.944010696411,29,0,11,1,12,1384.49401103692,805.160484795359,651.535910919774,607.192031128199,611.41419804291,498.404850231883,632.201148254065,679.354198164573,603.198550118062,686.534650437534,689.48535528034,498.578896326545,590.860355560684,570.423437690628,517.74719870857,829.968595325947,579.383705315712,423.989717909717,53757.9401221998,46531.0469016863,41246.4686957448,40408.1678086128,43300.500162004,41116.7928893084,36151.7644715775,35407.9470577394,34622.167319716,34802.1180541115,30718.3073126864,12928.2185286283,304.620213171068,650.835832231678,320.089941834698,311.203301601311,470.175273452814,467.316573517796,306.756166238338,283.395531730527,311.084850959679,296.678654576186,464.827060790733,550.528097178089,55461.4782586619,44975.1169172398,52953.1261474577,842.301345272106,979.329671445195,15261.8814318652,27429.1863345714,56730.6642166267,24381.0827183988,39335.4089564085,48850.388945723,50243.0368383136,42917.180942744,36150.724925005,48054.663575138,48743.38096754,"","[M+H]+ 626.73",21,6507.22705657557,39823.929163217,0.163399925454516,1060897.83030896,TRUE
"5381",5381,1254.9702393957,1254.94640936044,1255.15722002446,288.613999290466,193.781003799438,298.388010482788,28,0,11,1,12,1040.45122483661,1198.56729176547,1521.28659304672,2066.53188702667,551.608863354971,613.811005521566,729.137963242829,594.126009911299,487.455988488067,559.536338398826,666.08538580271,510.024155108089,1146.31159122102,623.141333779489,934.90863134712,518.682377169925,535.929826903411,482.174712022004,39621.6822923755,33207.4169386178,29658.3943959251,30016.2100363889,28816.536577639,26531.9894462801,27692.704371611,24103.5378176356,27006.3135632221,23209.9621157558,21830.9995356996,752.879766365682,838.767607666721,871.059536285444,492.943222983994,325.021479726261,478.682988779231,362.192586134696,826.026393802921,251.423150690272,441.62157732951,731.31324244697,10194.4983841411,350.875975232529,46646.3764517158,23039.1255500391,38725.2846582824,432.03181382292,1225.42861375433,9916.95635400464,16975.6888398156,47148.6998039181,16417.9796437025,29733.4779069573,41786.2791075053,34715.3759167636,34968.2552269287,27378.0864610958,31723.4276430588,27711.0890962317,"","[M+H]+ 1253.96",21,4978.36777283146,28335.9770082864,0.175690704837021,771936.387269279,TRUE
"5383",5383,1255.97118005201,1255.96775740403,1256.16916152157,288.433986129761,206.487001953125,290.348994369507,15,0,6,1,8,1159.07390180684,668.709984648158,728.41018819157,921.933283675928,523.26686187614,406.34929711424,765.648656483274,396.695896412246,336.4541631639,601.779094823054,541.760303900694,709.953718611505,639.682007218944,292.754138683784,519.008085897991,596.880611459608,478.282789566088,357.534332801588,22507.2542324814,20717.588693276,17981.25891787,22585.3689716011,21166.6485083699,18445.0941820181,15639.3820780223,15214.4119635496,17518.0763257231,13422.0931234803,15466.0797283649,507.275142615661,17685.69314222,745.934646946145,410.541021744604,256.32244051923,195.899244301836,420.417686040862,627.76053249184,362.718688157271,219.448861775163,311.834257124225,328.437635206967,319.307016015693,27719.7432287559,17435.0301922532,22240.3567747772,579.462810281664,922.79156665667,6616.93713933229,12206.6584853934,32039.3245237187,11680.5360380461,17985.5679542158,23720.395781979,20167.3363599181,20591.7794640311,16485.5990047805,17241.366909501,13191.7522179633,"","[M+H]+ 1254.96",21,3150.39361806248,18242.1142477052,0.172698930358843,494523.662807856,TRUE
"3847",3847,893.600481440793,893.59148111973,893.621052346974,183.765500183105,167.276005020142,194.264995079041,30,0,11,12,0,461.052251983112,353.770763942839,962.377462963108,356.790876430818,954.901393219829,277.64678596913,1049.40513963658,817.193227504347,384.22357241173,686.844230692834,493.251430276403,828.198029116805,809.969187176224,407.991014604767,833.445217114873,822.318395636549,537.65651953834,191.278768503844,115585.706792772,100936.858377994,91302.9199309575,85897.6853981009,75946.4796827026,74134.42562933,76490.5031413183,63747.469575522,61109.0380434807,61769.984844621,56810.9293722897,202603.757806851,93474.3205894413,139736.532268837,190352.607387651,56163.570020191,83342.5771786971,147009.375820502,88119.9780793861,128848.656910479,77695.7086272491,47734.7849668314,66454.2060217448,118430.57526828,2502.66410870687,1044.56037262387,2118.84950048515,909.865817590088,888.589782483706,622.222130246616,672.829169300671,2037.64034351132,1469.05395369007,1399.72262524341,1089.12414837798,1370.49793278302,1444.14902053347,2620.26655121022,1491.46809717975,1429.9045328272,"","[M+H]+ 892.593",22,18432.055131727,78521.0909808263,0.234740181287443,2338038.37408875,TRUE
"3907",3907,906.366752675954,906.337452718087,906.371555017995,184.360002174377,131.961007118225,232.915001487732,11,0,0,8,3,502.033217425148,2615.666746817,2427.62666420554,503.373279054578,628.100076468069,558.248299235711,1353.03083009552,1209.77111077216,727.462406163739,976.111578157055,485.220978390002,1453.21309758638,7395.58348926809,608.268719697837,2065.57481995902,1891.3648398737,644.692399930009,2831.52283804491,9927.08902784369,10434.7800325907,10543.3514436412,9946.44090171003,9352.99814538751,10243.772044537,8944.82663102541,10200.3084528055,10843.7157245427,10379.1714511613,9952.06254071246,20657.2941742161,49084.9924980878,20687.2701444642,18555.5984602869,23430.5171901584,20087.307281812,14688.3423084359,29429.1414298955,31875.2959215682,14562.2174356066,27823.4112882343,42677.7367901014,8383.01057624615,2797.47227134556,2826.74795471978,3032.6456705833,2099.1138722498,3077.2438066639,2472.48681948944,11031.2504616037,4208.72584501231,3946.11182975024,1724.02232376641,2853.69646205753,44640.2958553505,2814.22494228294,110849.52863642,2138.6947759551,3042.92806884367,"","[M+H]+ 905.359",22,541.131434776454,10069.8651269052,0.0537377043244233,665142.70688231,TRUE
"4793",4793,1103.79964430004,1103.70699781834,1103.80290070256,636.06451713562,600.126018829346,653.152005462646,36,0,9,0,15,286.006657623996,304.445196615416,59.6971889489796,208.381230088572,129.447062234084,201.487781459698,158.300143613347,170.399634241476,177.073039729148,200.703248604068,164.530643128906,45.6926405164931,424.127491861168,150.129094004631,216.647672029212,254.73616425693,171.476780550554,183.968322753906,233643.552926673,204664.787546528,217513.877303494,214054.667244852,212372.138123095,211421.358259097,225206.420808398,194495.500602045,203041.661164271,192306.02851791,203595.16067791,435.829031245576,129.828032101272,251.464738484472,259.566369701177,123.12397909537,264.092333433632,137.855224609375,145.208853882272,166.193456310779,302.680001395089,137.456116341986,115.463539052289,107.600179036458,955935.828461001,1755329.83833849,11773.117787987,891037.34936657,3169807.95856073,4658454.61875685,501087.776029803,3768632.61421939,2864890.85406396,60931.4605715126,8215858.23211158,2069681.34982365,2686428.61295842,3562896.70283119,375705.032568346,5914215.61138893,"[330][M]+","[M+H]+ 1102.79",28,12416.4512064995,210210.468470388,0.0590667595997893,43781065.7228596,TRUE
"2404",2404,574.385923495845,574.348178235027,574.424044098869,651.132997436523,599.494972229004,757.198979492188,105,6,11,4,16,1217.92094680853,14977.0302058081,22343.3368609626,1583.81468435625,1304.25502010977,1359.51772225089,1468.24108821452,1034.65198268881,1344.13080758695,1734.90880328044,26192.6714554371,995.870447572321,1225.01971067705,1493.76213560282,46088.9968639193,776.89222418483,11460.7922127843,13788.423494339,1304568.13385866,1274166.23881512,1214790.95435976,1142071.89275386,1136213.10220617,1144045.76673919,1093215.73479271,1109666.25737831,1031495.24654157,1052252.35221335,1055241.05319419,225267.681128718,67417.1720871154,36986.4624505606,1990.76478295856,2106.78657122914,2915.8084649692,1789.82615608769,1117.7435837061,1428.19640165102,2824.60009757792,2062.15341799789,2789.79726071004,27737.1631300928,898402.199894264,5329168.25265142,1260639.97509576,319149.483368766,3872621.20187949,7321673.58331769,499601.132890105,3524074.55189403,5204836.50320823,1536285.47328643,3367445.78653192,2913809.95968025,2986620.43869495,5100591.23138691,1987096.28148844,3530714.95581068,"[104][M]+","[M+H]+ 573.379",33,89693.5256428989,1141611.52116844,0.0785674671109636,62737282.1361322,TRUE
"801",801,285.222167279282,285.2205628261,285.257727091208,651.204993362427,616.521004180908,675.210971832275,56,7,11,1,16,6963.88953119516,27114.7612672611,15949.4724788452,11704.9479970057,8608.36517481671,6384.59816192774,13875.823133982,5965.37970417951,9555.82035379608,20085.3258170591,29623.5706427135,1661.697531141,15332.4798049517,7214.54203955829,17044.7180435658,1038.35750232935,10626.5392138101,40198.2573908754,153098.961418879,139989.547467511,149519.659580688,147599.155818025,150043.374357472,144307.907545008,131401.447287948,139785.295169665,130127.078499645,137381.605264246,130581.71266336,1690.56661734357,2703.92455468699,1309.63124417209,1634.34068480693,1072.39107716429,1450.62501403573,1508.52014385536,1134.88524050266,1042.82633559406,1152.89346588802,1171.67085843693,1687.31487983548,22544.4634072384,91511.2720141304,390507.235642443,56438.4977621958,18522.5393626248,314947.444350668,561526.829998185,282640.669803364,248629.093271941,413706.638333978,165776.039483026,270039.676093096,296014.204197919,203876.308526296,421703.789710409,235516.667961261,286721.592382062,"[23][M]+","[M+H]+ 284.214",33,8300.57109619381,141257.795006586,0.0587618622802855,6100966.84327862,TRUE
"3981",3981,919.88967094343,919.82272525091,920.01132257724,371.081012878418,308.630003204346,488.813990325928,40,0,11,3,15,12213.5419822263,1296.13654122859,1952.18087262164,1755.2537823515,986.889045816201,1569.41176019143,1901.60163492958,1196.0376785647,914.453996982193,738.381709824549,988.165571482619,1567.44197584689,2321.73145871423,2266.38277967862,1754.18628069398,1186.07582657319,1264.81500289465,1434.94913041149,1102556.93481399,1108915.34502135,1073165.01599831,1056505.16625752,1145057.85193063,1119270.35919676,1079939.45954081,1096722.89835521,1105095.72319527,1131523.41010409,1123527.86549916,715.47893779818,619.290326885258,26447.784735932,748.014376167208,722.632288594032,849.980631330982,1338.97984026406,13067.3169028745,1396.36414373992,1124.75609862059,856.842781228091,1355.14665959007,12083.5138537512,17254.582146937,1467850.28787508,2082768.46919312,1841906.76574317,2956020.93986783,873745.359229692,1998.640167799,4430242.2657042,9133.98603176465,2969210.8232349,2500019.07937425,6375772.79167116,60821.1023202538,4763132.38313542,2087817.23199144,84887.4541345588,"","[M+H]+ 918.882",36,26312.3596871217,1103843.63908301,0.0238370352063451,44763495.9303425,TRUE
"3932",3932,910.883745897851,910.789324209349,910.918737017645,371.081985702515,366.68901298523,393.784988861084,58,0,11,7,15,846.382833222193,472.75241057914,725.949156912044,1023.11738784079,440.748516530597,374.481664828424,620.47478268535,500.31093598716,226.966504945553,598.694206828518,317.33635294331,688.97311043114,773.212524340089,746.650719022245,547.38749352643,637.008629044651,337.27063724505,323.988827202868,13917.2180332975,13940.5006632116,15694.1075332649,19926.3998713437,15057.3092339896,14566.5821111947,19227.6300612713,16878.5487139247,12630.1293787367,14427.8589724241,17416.848997864,248813.353346195,1385825.28305686,438.890452641462,627.811302503571,404.657930722194,272681.114551137,760.705114024026,313962.418290521,526.389862686662,440680.612063384,730071.261849708,328.222573936119,370959.764880157,25291.3423752713,33795.4846490841,39109.0063590876,53650.1434874092,64713.6065068608,17168.8261486031,10979.9917090125,92192.8726512939,1815.26098894434,57199.5514920096,52868.8469017191,105125.200877912,50213.4759840369,88412.7800460657,31216.2193983793,94909.5353716736,"","[M+H]+ 909.881",36,2314.51137565179,15789.3757791384,0.146586629391,4768627.47048648,TRUE
"2680",2680,633.235204630729,633.233942896488,633.237093769882,371.082493095398,369.825008850098,371.717004623413,24,0,11,0,13,775.015002036234,331.069719996569,265.025971651077,265.268996524758,127.601593017578,295.464570147044,430.300748531041,202.160780785605,222.050926145831,243.781451420684,198.013621461179,198.964236684144,198.419561787159,205.042941445278,269.384976476697,170.617284238205,216.622307854039,369.684920041157,37296.2766941264,35156.3734404731,31861.602775082,27779.5515252497,32375.2360665764,29435.7999285656,27456.7236731658,25471.5773230046,26010.8057591319,25026.103145004,25020.6469970383,220.437551718072,146.500244080555,208.893208092079,401.674322633073,244.184449824904,105.130938499235,170.467844954293,156.538717949497,213.291387320363,172.766354367137,108.50093068555,219.71870669217,263.722692194395,483.486631605774,45505.8216080163,55461.3177183189,55127.2825706538,76097.2624443108,26947.9477600066,944.16139742732,89984.3356355974,575.372151480988,73599.9844424426,58594.6704590001,115313.783532349,59306.626657946,69480.0187171002,49855.1456374966,94089.9721247827,"","[M+H]+ 632.225",36,4266.23094058272,29353.699757038,0.145338781001868,1201874.20377521,TRUE
"2596",2596,616.556403760881,616.312599333714,616.558219850548,371.081993942261,296.446996841431,414.724993286133,34,2,10,0,15,483.321061704308,204905.699487133,29066.9433521945,219.192501997176,201.450900331871,184.314892991047,142.802826331463,207.814309341367,168.583967311308,208.511907889042,109.060232121763,113.36961455244,133.324171984568,206.582193332142,260.533199382414,267.88736032974,181.625373189737,131.343000139509,22071.6906975396,20895.1446536444,18984.1115337451,14855.2407337044,16933.3345235221,13847.5083121061,13075.6242262479,11687.6716362094,11478.0853121541,11242.2379369395,10437.6198139467,187.763892721385,116.535430359654,187.265886407025,196.513008654118,143.696133652436,146.423418317522,181.406580734732,118.104963919614,116.88192453864,116.43649548525,73.5839214702802,159.928050028958,86.7406311035156,474.410834325211,22552.3747695668,30226.8498594686,29383.9494796476,37436.9515678132,12762.3473439898,43555.6476430065,9945.52889481928,26543.6805665148,36536.4722016445,25489.4281956181,61163.9084230978,26919.1678258564,114838.982707339,21784.4907552935,21600.9191257305,"","[M+H]+ 615.554",36,4095.27638930815,15046.2063072508,0.272179997115593,925747.020263141,TRUE
"2682",2682,633.568617489764,633.566203715223,633.571866308122,371.079502677918,342.054990997314,371.717004623413,38,0,11,0,15,623.791475246195,295.102213018973,160.122776829904,183.848006829486,169.902900243294,184.348015078876,292.426268188904,254.706159238038,201.033979621871,238.601305577372,195.840564183891,182.285461425781,223.177695230115,212.421175763011,168.972952944847,150.981619525701,129.85457284376,167.989956617976,24005.0308494682,22111.9171516411,20355.160225314,18546.4017847242,20313.6566435632,19060.1179243441,17226.6287964769,14887.2703589983,16895.4694006863,16774.9619464683,16845.9761438202,169.956511678873,172.303450197248,227.413788892329,82.1957286149263,76.4057063912707,160.932349888874,174.201280159565,181.959148275317,119.429296969126,231.898374686217,202.380098962535,174.226577788724,63.485112508138,35824.5970764989,44696.0373739363,28744.5844476297,31036.9350587235,48113.8118663798,15700.9733595634,17238.095101887,57229.7818235242,480.631885091109,47390.8528142958,38596.2895307457,71717.5591506029,35376.6427130651,43622.1751883422,29626.0776108131,58663.1586343199,"","[M+H]+ 632.557",36,2687.5540105145,18820.235565955,0.142801294972958,817152.989384345,TRUE
"3001",3001,711.702308990078,711.585179200456,711.780808309393,164.102995605469,154.699000587463,278.980001678467,65,0,11,13,4,1898.41231697339,2106.87733118336,3134.74738256953,2009.47663963643,715.688796953365,1269.83309285203,1636.86099525115,1770.90954734737,1086.79914475898,1927.55545338616,811.125283609943,2158.5261254435,1818.30360495725,746.930948581064,1968.31317290584,2810.73844319768,1132.79527464369,737.944601300173,58838.0351980091,63176.62187938,58557.4813502876,62076.5869795126,61782.6007371602,55053.5458296571,56722.1260325132,52219.7567020167,49039.1235956076,53270.3566997079,46648.3169473149,127678.973000363,92355.1931905746,171453.178789729,264648.749636345,73761.4797257241,296235.150975003,335574.282604369,124857.054573118,332890.736752955,62367.2770112919,77099.3902030015,125044.633274116,184107.866146228,9055.44566364144,2337.16825388873,3310.99600449018,1954.50167594692,3479.18824508958,2990.80203327404,1556.45597330055,24066.879857108,3732.58437776551,1856.99878559075,10423.5109978959,2270.53445718065,2437.17258956709,5037.77196661569,2533.405482394,9740.29835202498,"","[M+H]+ 710.698",47,5434.65155499181,56125.868359197,0.0968297099692226,3001984.07070531,TRUE
"2998",2998,711.501008729574,711.319762958468,711.507656897836,163.435001068115,66.3690025901794,278.980001678467,55,1,8,13,5,701.724963984053,831.57838095567,1416.91094344425,953.978667906885,447.141661983915,594.404392214743,726.985341137436,519.578216839174,445.452572967427,11300.83294854,812.388427936615,883.182676216587,1024.54025048265,528.575589891989,1043.84420498,825.922252299694,595.608274072098,500.334367636305,31339.5513383138,25055.6011989965,24924.3264957513,30057.7419700188,31936.4374205291,23061.5277189128,17019.1283773351,20602.3534812592,22917.6234701462,19261.0616322989,26335.407717475,69480.8562799757,57335.9103853658,92814.9394317796,141825.086949429,35992.5747446415,156127.606327258,175849.707965955,59401.1628289009,174011.128253254,26200.7138878964,39354.4785010908,67177.3788025337,31758.529944038,1773.12334947059,1050.86311601219,25470.4494433221,946.889548070787,1379.84404421768,841.744768668253,780.023415751325,126837.706592264,52915.8382449998,942.416835114981,1113.96774996011,1190.0796663754,1199.51335321309,7000.89596503414,986.746947675345,30610.844803459,"","[M+H]+ 710.497",47,4890.56895384582,24773.7055291852,0.197409666797096,1679034.76710025,TRUE
