"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171003_01601","IE_20171003_01801","IE_20171003_02301","IE_20171003_02501","IE_20171003_02801","IE_20171003_03401","IE_20171003_03601","IE_20171003_04001","IE_20171003_04101","IE_20171003_04801","IE_20171003_04901","IE_20171003_05101","IE_20171003_05301","IE_20171003_05601","IE_20171003_06201","IE_20171003_06301","IE_20171003_06801","IE_20171003_06901","IE_20171003_01301","IE_20171003_02001","IE_20171003_02601","IE_20171003_03201","IE_20171003_03801","IE_20171003_04401","IE_20171003_05001","IE_20171003_05701","IE_20171003_06401","IE_20171003_07001","IE_20171003_01701","IE_20171003_02201","IE_20171003_02401","IE_20171003_03101","IE_20171003_03301","IE_20171003_04301","IE_20171003_04601","IE_20171003_04701","IE_20171003_05401","IE_20171003_05901","IE_20171003_06101","IE_20171003_06501","IE_20171003_06601","IE_20171003_01401","IE_20171003_01501","IE_20171003_01901","IE_20171003_02101","IE_20171003_02701","IE_20171003_02901","IE_20171003_03001","IE_20171003_03501","IE_20171003_03901","IE_20171003_04201","IE_20171003_04501","IE_20171003_05201","IE_20171003_05501","IE_20171003_05801","IE_20171003_06001","IE_20171003_06701","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M-H]-"
"420",420,263.965592306364,263.96463039418,263.966225005798,165.556998882294,164.338996620178,167.217994537354,20,13,7,0,0,49260.0275851504,33997.7123856532,85048.6948450631,78520.1885837386,108188.679001965,172763.61914466,19016.866554008,884.821947367862,58014.1352070078,128965.97973383,457.155680406257,100277.09487506,7033.87318447419,89537.6463294029,41936.2923754379,4971.4634564321,160028.515868693,700.76522545879,24187.1324158274,23884.9964733236,25118.5836871737,21608.9893874922,23372.7303700084,22207.5509218997,22058.6646268414,18954.7925604078,193.605911197665,228.446614208719,439.69727262613,2374.12693831511,612.632068135659,757.506863625313,1003.63638069888,523.185987801058,708.456406116515,502.900887906144,530.831303682877,532.757221832871,633.029322398972,438.765198778186,1336.67902143346,748.92915556056,599.944829316344,573.351665751543,430.537291114451,638.526112812571,713.506642752327,620.507951557302,794.907270435826,463.79436862783,402.812584271189,813.92441081407,524.906652408536,550.840803960746,544.293310948648,522.588652934879,692.914993872982,"","[M-H]- 264.973",221,1919.19847063564,22674.1800553718,0.0846424640692116,1341449.51652268,TRUE
"298",298,229.945157297576,229.943913335373,229.981644542063,153.025501003265,150.408997879028,270.138988494873,44,11,8,1,0,688349.592436601,593175.262627403,27548.5614163186,64693.2151779143,853.517586281399,34582.7589514805,2001569.56629324,437.470697786851,744.543807186827,2763056.37623436,1247.9286748236,21185.6719440222,19228.6607848406,490.169084866019,68875.5807232987,625.877146402278,833874.366283692,1021.34517162452,323720.53697695,318737.033589855,313002.936993702,326052.431469779,319949.243863587,338630.967667483,352011.136213657,259442.791137957,1046.82064425666,1053.73333317556,649.802081136581,29477.7665500506,773.276415557381,509.310538349974,697.914147614433,340.792620077948,502.902010949329,1622.18522284399,475.138417264501,503.434186209767,404.495589872028,526.788358458263,603.495132203707,459.197299189208,567.896664268611,600.976350230946,571.122497336829,560.256591096219,509.049503065542,925.814112342906,571.792676240206,587.069879253943,515.053452910143,485.126489660858,421.721151570351,414.718028551077,377.364630648442,491.209926365491,1149.6945110062,"","[M-H]- 230.952",233,27074.2384927784,318943.384739121,0.084887286547497,9721503.46196687,TRUE
"711",711,323.221559317232,323.073786116652,323.222794406783,379.057987670898,268.637004852295,436.534005355835,55,18,8,0,16,147840.999250291,49079.5303704071,123506.485315468,152777.631509104,20820.7339027151,84268.5160302717,88089.3080902146,81729.7633660771,27985.0199592486,90369.5587462001,61446.3383692852,144466.754573802,59498.8829056174,14865.7541112268,137942.33280022,62830.828928779,25762.0058419848,37305.8548799197,62902.8504656916,58690.8900715329,58784.9011499814,55649.8975611605,55130.088679915,52696.3495766666,59400.3482868611,42520.8588991757,357.867443912197,333.874688563519,718.806051156367,618.026088766521,567.791009253357,576.579344078782,388.74378511915,618.878724079113,379.404589298239,561.662865295191,358.248941619415,353.134882681072,557.440515541704,384.776522432687,1315.54109986458,483857.826151944,107047.36708271,73182.3649917811,33027.5712034348,81378.2794036265,38400.3274983817,148266.615626903,162072.494747525,131870.102372586,145213.711592861,55808.7975001324,111363.477641598,46938.2435166263,181376.197216585,160294.820653067,47431.1696656221,"[35][M]-","[M-H]- 324.229",242,6176.80888320914,55722.0230863731,0.110850406016929,3871982.62705886,TRUE
"3282",3282,1193.94223912107,1193.93989549209,1193.94499221548,350.00250541687,349.369010925293,350.723010864258,10,0,0,0,10,228.886325019412,64.971030849847,152.828998150217,224.366187033011,99.111215393059,234.414842605591,372.026292914234,290.404547972721,147.074183907651,152.836890028208,236.901584084728,160.473650358734,256.571675485204,170.950439453125,213.957893267419,330.323049304745,148.310691833496,250.946655542037,7930.62682588398,9000.9074628388,8446.01456451019,8761.56107580895,8593.40801892962,8425.2240435515,8691.92047351599,6658.55127876734,240.715173493372,92.0034793739032,158.188498589152,224.549160356575,214.873898723687,155.39524319605,176.64217631449,140.768615722656,284.614505501245,176.206412212807,111.349773156471,130.099496841431,81.0698547363281,179.613282043894,78.6190553058267,1713.49860360136,48757.5376030372,12045.6168347517,21266.723608017,14719.6089637578,11641.6516848989,26698.663587257,41092.2066634241,47870.2983908289,8667.77191828005,5301.53041086201,39127.8330009111,9377.92986644432,2240.47830791795,37615.6040396984,17472.4274378642,"","[M-H]- 1194.95",263,737.788955967184,8313.5267179758,0.0887456047229525,418297.65944413,TRUE
"2245",2245,641.377496123614,641.291416954025,641.475399500183,726.070976257324,634.342007598877,863.115972442627,90,16,8,1,13,11698.5220666251,18719.1007333554,25291.691552382,39846.0014044773,8869.57810757416,18401.801160336,15478.6201355397,29385.4958164785,1787.49077001722,51413.4169726568,17586.8093269318,19325.9944752621,678.840103495866,21035.7736692986,14306.488542637,26469.3184594411,12775.3091131523,18924.0128250482,49776.0673966689,50794.3074629499,47522.8134300052,41564.8066954315,42450.8668785843,39687.1917897869,37476.173496444,31554.7664795344,3743.95740143768,905.621190275997,1516.39694460481,1724.06522210998,1600.11123709194,828.570822987419,1213.67284458876,1453.82690145562,1917.74923416972,1804.09597768759,956.838035970249,911.294354862175,1477.09422311311,1766.11601896336,16758.3348795706,244751.486491046,28420.0871262966,53871.7692928513,12521.6152664324,12362.5264697122,614066.486979683,23658.9761123993,81857.4766195227,356818.819772186,27579.3403318897,6920.28932695205,63820.567761929,15753.6048048182,190128.130255267,28066.9315536227,7473.2962620755,"","[M-H]- 642.386",270,6554.23220041718,42603.3742036756,0.153843030579764,2499470.40857969,TRUE
"2973",2973,1039.73738207892,1039.62670975968,1039.74189323268,738.397491912842,684.41698059082,739.031009674072,34,0,8,0,15,941.633296776563,846.853663642246,1509.83496223909,1148.58534014784,1270.8753429763,1377.65659466798,852.039196233337,1156.19437736075,1271.47479667282,1130.87242688451,2188.96555923957,1104.68237898778,935.157053674148,1682.83338857761,1452.11935544599,1372.84909214033,1533.30474583565,1183.91948511552,160486.004605021,165177.895622502,151249.02862023,139776.350992121,132550.136002116,126489.694931451,133244.095305101,92127.2479789332,1433.21161706952,1139.55997006106,1255.73645357531,1413.2330452563,1153.06167595354,1406.7699837245,1115.37695352733,1107.82443942153,1863.90032481615,934.042064880809,1563.1003462309,1489.17099822632,1388.42950286882,1867.94378390935,1467.90949792938,258015.454161224,703534.884261101,578143.327627914,183482.291521562,147231.154563447,904713.011343672,619548.068062733,927612.472256985,701476.700229262,889166.92899853,11210.639311254,350609.047593612,85040.0598697708,610064.859841042,838588.909725477,189297.783043256,"","[M-H]- 1040.74",286,23024.8804022865,137637.556757184,0.167286320280345,9142395.16818239,TRUE
"1294",1294,436.062148015799,436.018824664748,436.122021364896,184.321502933502,33.8740010929108,231.19799785614,38,12,8,3,4,80170.7244393729,24012.9225171856,36493.4086074941,79735.1878022278,4447.09725317452,98366.8666559062,614699.987659597,1208.0379379075,2331.86781521491,281808.852041923,920.001800779738,99654.7851812979,193101.820930848,570.658108544214,151646.464695225,8709.04070458564,50658.5345172564,505.651031417373,34808.0806065029,29578.7470632407,30097.3798109936,28156.4534817792,27172.3629576771,28694.2564324422,28678.0825406978,20975.9013183761,336.844582798697,529.520887609882,761.459977552683,1047.21108870329,1025.14907666705,703.136391978711,366324.201176354,1232.09266549481,61134.4932898633,790.328025245146,886.220858412562,452.568541011094,67364.8995901454,497.699584580337,661.578435460222,12392.0699738462,1226.90911810953,28337.2542870102,1005.68055067398,1010.74741843157,754.401615274527,17217.9954658425,18942.60840964,901.28664488897,1305.03543776102,1595.65847260161,1008.99172302493,849.451897258327,1360.31015806257,976.014411090873,829.223169297213,"","[M-H]- 437.066",313,3818.49076219728,28520.1580264637,0.133887433535751,2550664.21683636,TRUE
"1661",1661,508.399838021226,508.394350815067,508.400491072852,824.306512298584,806.666023864746,824.912019042969,24,0,8,0,15,538.09512036182,337.432919776347,314.848253522068,491.449063468911,231.848427340016,207.667220200412,583.550934678875,526.440371563658,398.904566031694,326.927850148641,439.546630831249,313.632476064004,266.54561727168,225.846255788766,420.925253848545,532.297199730507,382.860516977683,301.454987694086,34054.6437840508,35353.0361041281,30045.310234529,25880.2846560488,26986.1577456944,23037.6217583008,25064.8651011894,17257.8076360594,264.901805207133,267.494608000713,232.365385290608,396.489483933896,391.491513108462,427.077514539981,310.047704478353,278.432268953137,413.456791900471,297.66265136227,286.408202648163,389.063289906491,369.422212452907,335.547198980581,288.098588137125,28438.4091944671,80775.5285960482,78240.2402237599,17783.0925613875,44890.2315233156,392356.769093159,70804.1751857847,100642.204586365,297100.946348746,47278.8149011382,6935.75497137583,150609.735986893,16882.6784186997,26848.1073335186,105462.239408464,20262.3359297868,"","[M-H]- 509.407",336,5904.86354827126,27209.9658775001,0.217011060390707,1714779.22416711,TRUE
"514",514,282.250873317283,282.24968328361,282.25170999437,755.758489532471,755.444001922607,773.287013702393,36,10,8,1,16,15689.4024725507,4790.6930776909,8628.44575569619,41623.0009692349,7917.73612431895,16527.2712316364,6030.41811120434,12094.5834554709,2010.4566980941,7733.78825038356,6361.1223443225,19253.5119617824,290.162444230036,9855.789680351,19717.1551884897,19754.09931364,2027.69525051995,19514.4395998701,74728.3731579329,77831.0830181651,65489.4643138655,60634.315784623,61991.6363764961,56924.1758774361,60503.635884882,40657.5745196847,236.638254419501,525.25063662231,744.538969293736,2210.36909802178,600.04395443241,588.115886774411,432.094311280735,220.836459536638,379.822627679445,3112.84928734015,396.01466549627,291.373385903115,405.579794893573,171.891130719866,18471.1567458397,175846.116354784,174396.060025343,178865.523253898,65279.7760255239,107153.506478727,105127.722440028,245210.778831248,140927.491957848,161865.068601351,167296.447914249,20637.9699020272,162186.080959261,67616.5471709553,150095.169751049,142528.918379307,105384.395588333,"","[M-H]- 283.258",368,11396.9045929053,62345.0323666357,0.182803732074161,2917784.17970476,TRUE
"2330",2330,666.430850425782,666.388944849756,666.438411528876,756.168007507324,745.073975067139,757.049010314941,27,4,8,0,14,6935.2606747418,2553.5927265896,6150.0779363066,17465.7936664468,3429.74397466806,8235.88776206598,3116.46132034063,5459.95650199868,1629.7071684626,4088.09661949087,4877.23709176071,9424.68485587859,701.528036469763,5159.09956968508,8694.91270999652,8855.42422223023,5045.43104970997,7107.47815108858,17192.3857724248,19441.6564780287,16929.3758411519,14397.7517666177,14925.2003671154,13508.380102599,12614.1703888042,10110.8462248603,522.777424701574,529.432396346195,1300.24542141164,4861.39569874785,1284.84994343753,1082.04245132377,864.717678399136,749.4087269252,5609.70084513047,2905.15234951201,629.1330319345,926.696557734162,1208.35038743981,653.798322440718,8155.77875523405,28340.2698560272,24177.8140057276,26446.9560999703,23423.0084462924,22808.108223835,13584.7270880593,24515.4595226301,18669.6505911201,20048.0558755305,22260.8450333588,33252.5006854534,22836.4644847708,11798.5266249602,15807.9681950156,11359.9873317825,16238.4142336994,"","[M-H]- 667.44",368,2936.22067362024,14889.9708677002,0.197194521044334,594902.377268485,TRUE
"1157",1157,408.787559664244,408.786242838535,408.788420299567,1005.54599761963,1004.91195129395,1006.17699188232,57,18,10,13,16,323978.622141853,279621.050689593,260740.268350661,323217.049543083,292186.114569178,319178.736519567,322536.697499596,316729.917908758,294752.120600451,327573.588927254,328878.799352184,313908.800742323,323565.959240727,253741.82661029,229391.313465968,243672.279712446,276533.625027178,257976.942891301,302306.62977432,290972.739387006,321227.134755254,268696.287438267,321976.122843716,313206.567100585,311647.47381367,223705.037811594,288140.893498542,295462.913421389,310714.899757728,319258.532406732,260664.610907715,313593.308480442,315923.775107138,324939.380476896,298612.143870623,316100.437807929,259526.480540566,256575.089377448,225696.989416289,262315.442823608,262076.85814386,244342.904169328,282980.717933849,300440.677585527,288433.712524697,317661.322568335,288499.71458872,282834.000072269,294816.272951717,300638.577536494,308720.30580759,235833.760404077,294869.816939296,243004.171130967,210851.321176954,192221.60818113,266227.544770116,"[62][M]-","[M-H]- 409.795",371,33517.0580754211,294217.249115551,0.113919418987762,16303899.8910948,TRUE
"623",623,305.859469988168,305.857721176814,305.860079409577,1005.54101654053,1003.65900848389,1006.17497558594,53,17,10,12,14,94879.4611531611,106081.880085319,93297.0102364942,93507.2172811018,99864.5296777412,73959.2170797936,91579.0795038462,93478.7072571181,67632.0600806717,72636.8458476128,96759.8486906538,91229.5621830039,89705.8133864499,80496.0644885676,58994.6267973978,74911.5915922025,80149.4048973382,82171.5225258662,92153.8690942898,92824.279354374,73704.5362891241,93743.1171795415,92569.5859374991,91641.8359829932,77446.7684865117,78872.0522659735,84893.6153422736,82901.7924680272,95591.4159042718,75075.7275691087,94930.971519456,92254.9311599443,93114.3761644258,92452.8095142237,89076.7379212896,94065.4525721824,78066.711676337,80360.2847417702,78913.0660457204,79318.5586180479,79856.7166321977,89482.4986081441,62292.0869674897,97424.9791322598,81453.78492479,93158.1773197473,87836.1377184104,85036.3475594057,68965.1207569912,92016.8776845119,94084.0681877588,75782.2025877488,94078.8688155077,76813.3573622612,51462.914683212,75447.1123403795,78972.9874835654,"","[M-H]- 306.872 [M-H-CH2O]- 336.872",371,8379.05610676025,86619.5055737884,0.0967340560449448,4829471.17733611,TRUE
"779",779,335.860767707842,335.77013391072,335.861660083941,1006.17198944092,996.130021972656,1006.80604644775,52,16,9,11,14,58297.6942507516,62734.2103490978,53027.4818647314,51029.7362186909,58346.5892874431,55469.0547505155,53798.2090690167,54072.3363380466,41784.4588223918,53090.590660521,53478.4671980271,49262.6967335063,51444.2549528605,40921.3466599905,42555.9604904175,37430.4609207968,46891.2457671257,40694.1591698397,58946.0428889382,52720.742454699,48358.2522945553,53811.8737573922,53233.7140946053,53235.7739273281,49048.965226505,31005.6969979273,40193.7697546498,46571.0672315014,51757.5703405123,52653.8078693223,58126.4611168355,51432.4907690779,53178.7578482082,39829.533268325,48753.0551098625,56332.0980113139,40709.3753057436,43218.7435786744,42145.5706432858,35893.0871208738,38751.9815675631,48886.5970902116,52341.6079920251,56569.3343698836,46020.8002121055,52481.9468950499,50095.2234292965,48960.343016905,45495.8001002493,53283.081047285,53737.0053823479,48302.9930132215,44153.0945890583,35814.4395334253,34836.2315572546,41390.9793372434,35431.8685335002,"","[M-H]- 336.872",371,8343.16399118687,50045.1327052438,0.166712795834242,2752038.73078053,TRUE
"1145",1145,406.791736583895,406.790374056761,406.792980846996,1005.54602478027,1004.28603027344,1006.80402435303,53,16,9,13,15,47624.3760191454,40555.3459172137,35936.8122288933,39910.5787540648,48151.4396718256,46134.9489873855,43037.6716319378,41212.8891507633,42630.9834846854,44305.6459756166,49797.1929364484,36701.5681637451,47158.5910319191,35558.0252953708,30385.4920563014,29568.6356892437,39520.4462914993,32680.539694984,38548.9474701928,42934.9876856618,46536.9867418547,42087.6783773009,43886.7255155928,38116.7140763998,45677.0093015425,29123.5471038055,40717.9693414158,39327.0483777818,36713.4527269507,35646.3497263771,45768.2439782483,42559.7121804621,39257.0207388521,45797.2196903382,33037.4704921128,44984.1606314532,32447.8161347285,32075.9485645518,32746.9772889701,38259.0238113678,30181.2251899759,41353.3825981688,34064.8123885587,42185.6055477209,33642.3945952207,43912.8559337455,34457.940672996,32926.4764968369,39392.0476804127,38529.0733574331,44098.0251638372,32138.0870450335,41547.2613881305,34339.8238280986,26103.6700770849,27242.5432480597,34913.9533144676,"","[M-H]- 407.803 [M-H-C3H4]- 447.822",371,5619.05390794754,40864.0745340439,0.137505962682853,2208151.37146279,TRUE
"1733",1733,522.319177691278,522.245659301572,522.363901722293,502.819010848999,415.544993057251,510.749985656738,42,0,8,1,15,639.77532649589,267.664366315334,461.627859845092,442.382202416193,505.691783982019,475.423400537848,986.298686139286,823.890395434884,399.36241541896,575.684330873773,618.505321355104,570.538491605315,659.144474979839,454.245336361928,419.989167126361,764.374312729575,367.986842909129,519.794154402373,22627.6776454132,22581.305581335,13812.7252031225,21132.4501941459,19905.3324692985,19792.9300352078,17689.4498710865,13553.7368933531,326.769729434047,406.544897523476,663.353557094932,982.457419248298,628.888441254016,2409.57846433612,815.456831944175,894.336070904508,942.384211472701,901.80390722584,504.862225465477,1096.87761982922,696.708879132755,10919.1488034594,1025.4185929494,39067.225172979,179402.325892555,73685.7815903079,81762.7324941941,121910.053485126,32091.1147105694,303337.404796105,279195.989646614,69650.9644104598,109902.039250033,18700.213514636,118618.791537553,28262.1185077541,36517.0366716613,155086.642936924,79232.4848572165,"","[M-H]- 523.331",375,3588.99918734368,18886.9509866203,0.190025334946131,1910685.49588785,TRUE
"1041",1041,387.700241643845,387.698917576572,387.701553224445,996.925975952148,996.530002746582,997.479951477051,57,18,10,13,16,28813.0212375778,30777.6588693447,26605.3674486279,26886.6247469187,32394.5004580258,28884.1079084552,26720.9539804608,29134.5397142587,32360.1985293813,28882.9321923765,29262.6964898407,27301.0260780309,31583.3634218294,24839.7057284911,19661.3390200705,20292.1313416834,28368.0504176872,26107.5634146109,27040.933411913,26960.6424910682,29908.7753885559,28633.4886737168,27963.8269822451,28079.7912058805,26655.9448386117,23030.8094028277,27333.0089263618,26985.3530064225,27728.0011390556,27163.6341838166,27317.749497811,26444.6031581078,26377.4877699109,26896.8626474845,22802.5120006129,25976.2248395802,22843.2700686157,23579.6723440289,21760.8696735799,25482.7084392309,22683.0914049447,24209.7892288544,21715.0813844467,23903.914695414,18908.8778512627,30528.3055644035,21893.0889561097,23109.7484156489,22006.8490574439,22803.7285629809,25175.0168152899,13951.0844185296,26438.1286753342,20725.7923901081,18609.5711766556,15957.8841007501,23442.4178098887,"","[M-H]- 388.709",439,2016.13981461802,27284.2765493524,0.0738938344570427,1451904.32159518,TRUE
"2852",2852,961.603033609315,961.601705352725,961.604392960312,364.214000701904,363.729010238647,364.854999313354,9,0,0,0,9,120.716188288108,107.495422363281,102.202600140125,89.2390930424444,109.044123187351,210.436283245683,143.287027994792,129.915994443232,128.941182729271,141.398620605469,174.604268936233,252.134175810637,64.7581346299913,109.689810220152,175.338073730469,239.331826956736,82.3087615966797,35.1986219618056,2467.48867005249,3137.56702814748,3703.41171929426,4470.98818735778,4675.74901579765,5618.64367089855,6277.79011842826,5131.70861156657,82.9731038411458,30.7989603678385,87.4147611793131,250.888936976902,202.992146809896,136.539019198716,70.7129462279379,136.762143962085,256.339948278231,148.336131381337,117.727586209308,185.062257280201,139.786195134628,110.214210224804,47.4454624144128,5356.43528467873,57391.2059770133,9837.25391391106,7711.15049694548,23768.5021944034,156452.680154582,5035.33863791769,27818.1914021964,243104.731764976,28484.4626277871,6073.09380404237,26209.2492627938,4948.51277446635,1890.50062375888,72064.8592371587,6214.83164418489,"[196][M]-","[M-H]- 962.61",456,1277.90001005956,4435.41837769288,0.288112620105135,722264.380841728,TRUE
"770",770,334.209534004475,334.164012446604,334.210657696292,396.244488792419,303.618008880615,470.623997192383,40,3,8,0,13,1692.57147021956,1313.89467526646,1205.76157494646,8347.48331052251,1204.07346098296,968.596771657467,1239.21623866971,1500.27592548107,1775.71733834284,1351.77660832119,2995.69795620395,8841.75592649728,1120.56674523939,878.915006019175,12924.3983275893,3034.40804393264,2016.43447780112,2628.8625297891,15926.0537625809,24150.553474144,22034.0823473866,15776.4665394436,14493.210261033,26329.9969550469,15154.1820723026,11083.5083869501,210.301844800008,196.625469588985,449.630597729546,1172.28764413724,404.44106620783,361.020097721213,778.806496009463,755.157205188414,287.902900064946,550.563527223654,203.004468282064,322.936987607895,447.112470586629,9222.82621741109,961.501301001419,200993.689857806,103105.818151336,38033.8935661713,8959.94218420796,211280.324972305,34410.7893796412,88794.1263031389,68680.7814372388,43064.9976291892,86488.9125306776,8847.36222846863,60781.992908597,13269.660208337,182301.317131344,64247.603397245,46731.718328814,"","[M-H]- 335.217",457,5356.69262531102,18118.506724861,0.295647577731168,1476305.50869445,TRUE
"1961",1961,570.712097219395,570.710959257669,570.713286345883,1003.65900848389,1003.65394592285,1015.98699829102,58,18,10,13,16,75072.9996890388,71591.5245431755,67788.0900487567,62413.1047431826,71334.0460282172,64259.1733609775,62521.4983841952,61681.331260853,56450.2795153437,57881.4560945968,56425.8349850192,66510.0591895469,68495.7450697924,48159.7127649933,44007.4431013539,44229.2603214582,62361.7145558791,52070.8899685193,73466.0119808419,69193.2813097184,64894.0048511366,58646.6838517917,56856.8707545698,66257.0177190006,55094.6117079378,51852.0514953649,54368.4527059893,79544.416510904,96533.1766819954,73036.4642230324,61562.5163753711,53939.8881504312,62084.5769038402,57558.5047305096,57326.4175182177,70145.6175495701,54205.977934246,49996.343063723,46211.3304287645,63641.8323528128,55919.7710571326,87984.3886075213,55825.132717637,69874.1061441365,58346.2225847994,68325.3648470989,69338.5617295478,50247.0762162551,61154.838219583,60064.594367817,66869.1502877803,52976.058864718,82657.182620509,46219.7679489059,49758.5765634974,44801.734330769,56056.338329874,"","[M-H]- 571.715",472,7540.96867500244,62032.5667087952,0.12156467280167,3506089.07786225,TRUE
"1823",1823,542.701415553083,542.699022074174,542.70427382407,1003.02596496582,1001.75594818115,1004.91296478271,33,9,6,9,8,10188.828908354,13805.4681597948,13124.1134102792,13103.9162006155,15152.2279608422,10586.2035378788,7835.32079815865,7516.9671378533,15928.0459319502,7515.64740657806,14214.8712866455,11261.6678016384,13892.2443501651,11992.7350375801,10729.743108362,10289.0680379048,13042.2302504182,7797.87507656962,13640.3470085934,8945.6966301923,13406.5102874488,13777.5957461745,11074.5112718334,9014.45403095867,12744.6584512408,11895.5156050026,8513.25709141791,8216.7222520709,14404.0313428392,10357.098048476,12878.6950730719,10587.1338220686,11470.4774661127,14147.2978308201,8372.54812605679,11614.6069718208,6693.29343644902,11602.0871814117,6284.6316623262,11901.4647312611,12553.246113807,10963.885459397,14322.1315274388,14074.8857207894,7002.14133404195,12857.6801370084,12299.5744133741,14690.9237102032,12869.719366923,13126.587566669,9884.95510933655,13762.3835959733,13113.5393171821,10408.5553000867,11358.3672233936,11499.3782073855,14092.0558828004,"","[M-H]- 543.713 [M-H-CO]- 571.715",472,1971.64021093276,11812.4111289306,0.166912596371107,658399.818455046,TRUE
"1817",1817,541.303885944388,541.302673812043,541.304489287604,294.070999031067,293.11498626709,294.70601348877,12,0,1,0,11,185.821494520409,265.159675907876,208.057538994646,329.729148083017,246.995013037114,315.009139404865,316.281863984652,213.669822986936,185.596517730039,206.515497380868,430.788805531338,263.213397566695,316.658855773159,423.005616396404,234.445338041405,417.962379622622,198.905703957592,397.739312954713,9182.89456247352,9994.14513337263,8638.37108690757,10869.7473844836,8937.72802018654,9547.09989437833,8566.85939284973,6822.69723764854,262.571397633641,171.474356024293,172.292467947118,350.501101636095,365.074344370747,247.156941337802,269.001818731427,164.425079444249,375.10844975058,339.244909635745,115.200007308042,161.498516082764,534.175006481702,192.790106900909,245.861928212922,29123.7686386332,5914.31200493593,30261.1693393889,48846.3711148202,9892.86968564987,109667.248825926,11394.7342644701,27306.2222219631,10794.4203660316,6648.99510363862,34478.2794364542,16206.349368742,40720.2448734501,812.139882508432,11518.0108121497,3245.04152774811,"","[M-H]- 542.311 [M-H+Cl]2- 1048.64 [M-2H]2- 1084.62",491,1185.67785990618,9069.94283903756,0.130726056486592,478511.651732183,TRUE
"3261",3261,1187.15432133586,1187.14891809533,1187.15865622808,289.242998428345,273.275999298096,289.978995895386,25,0,8,0,14,83.6484722014783,70.0149536132812,83.066639369653,224.731616387609,94.264657156808,81.0670427594866,177.47380694747,59.690181187221,134.627478400378,38.3241882324219,140.863572247326,107.429499396788,98.0196010044643,82.9471435546875,78.5226540702861,169.982858183927,1577.91610592231,73.9135878187205,12742.7465649632,13181.2194690452,12839.5585438435,12720.9262326639,13052.6953376617,12931.1158807073,11627.7475497511,11758.6852860435,24.5984515940238,33.9378662109375,69.1924465382472,108.726867675781,121.818774390434,97.8851381908171,31.4158848353795,106.881452287946,85.9246918708086,69.1839418751853,120.753852766007,85.4605663537181,63.4869471958705,131.487779728137,123.910603917728,6430.79538551966,21344.0139332099,13970.1328883842,28670.2400976419,11229.3317278661,11308.9907363034,26983.1139363165,16591.7662637483,18958.1362201705,21705.0093982369,9511.72932799506,23536.3989024713,16080.11438605,4560.29192726075,33020.7507117628,16826.6791041754,"","[M-H]- 1188.16",499,585.233315107842,12606.8368580849,0.0464218996165183,386233.359135677,TRUE
"2762",2762,905.820761512475,905.811504430869,905.823246162428,367.354007987976,321.549005203247,382.204013595581,34,0,8,0,16,175.666945180545,111.896093590185,156.793133512139,142.778085472217,203.578359736518,119.401830037435,185.988556164317,226.713472475608,229.915530307645,213.68891398112,171.036457492271,213.210204142146,109.999847412109,108.915383703231,278.271153862666,206.643072072261,3135.60974143383,196.307957186596,47232.9009423247,51914.5862720414,43237.8834757023,44464.3915121315,42532.743456814,43079.7740625031,42864.1879802127,33047.6415289426,531.403239508159,555.212703070293,99.6874391316669,255.311283427601,117.558772058226,210.574544270833,128.207641601562,164.331816628575,127.551102271924,159.828294402687,170.888863448112,142.776232985469,205.094237923622,56.5375955700874,143.044229515479,80390.5313284937,23851.7008112076,49381.2097414811,28922.1859497497,30817.8044742431,63220.6851011558,85985.3761686636,64620.4595668744,48507.7206015409,26272.3664634985,12955.4879969277,60673.3545869935,70538.5214881213,93337.9451850118,49967.508413293,44409.8839805718,"","[M-H]- 906.833",565,5298.10346811723,43546.763653834,0.121664689257585,1191481.27382208,TRUE
"2764",2764,906.32088055745,906.318176722394,906.323368769974,367.355004730225,321.549005203247,367.987990951538,24,0,8,0,15,207.639934779455,168.261682017706,244.40522925059,278.06531954091,247.022511988709,359.86862209936,369.489084074739,308.475687434276,274.883218533049,342.760020110679,312.242643151665,195.782160111237,182.333364801714,230.025177001953,304.212804853373,314.3268617716,1427.33955806788,166.389150981791,18816.2115093345,20563.0063287111,17391.9288823195,16253.2773931045,16257.6597836375,21282.7570597806,16986.0030625981,15273.8977324124,209.318229675293,314.028352789581,260.819827540016,232.277529963835,156.987958465703,253.944274286429,248.596736229801,119.897346317768,311.124171460668,220.303796097636,235.678861366119,192.04842473908,255.649847902358,244.432247713208,229.980815721676,32026.1058773787,9783.55863030441,18871.2557206233,13903.4193537597,13034.0716700687,25693.8010870977,35020.0035901175,26076.7977697339,20851.6755363771,11744.4555050321,7421.43727220371,23179.6234901001,29685.1853718702,41392.7232594081,22313.6563699936,19750.7417431232,"","[M-H]- 907.333",565,2163.17906696748,17853.0927189873,0.121165509025048,502991.86544993,TRUE
