"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV"
"13",13,94.9802538547787,94.9788160344045,94.9813285308273,242.669498558044,237.131012954712,244.248006134033,32,6,10,0,16,2396.05660333965,3267.77123593813,20158.4384116034,13328.8458825915,11231.6513056672,12773.2632380687,13473.8613622689,50195.5742078386,9530.61681599165,39702.7715720201,14593.2727928693,4853.33531539679,16648.6425101969,20707.9705911428,12606.5142953258,3469.61531689508,16786.1254776355,44830.5338241362,48383.1957810485,50223.2784015323,55391.1826342589,53795.6414192158,52807.8597553814,56192.9659523658,55697.6617188484,60315.1223149396,57521.6991553098,564.542952572598,1187.75399681103,1382.78057127791,849.024255365547,1029.32267880283,1071.62554465087,1886.9883744573,1597.39494292693,3531.26594459256,8146.61137560137,1052.436955869,902.904881974134,1113.2311128448,166734.62075446,58067.1104406193,108320.317393812,185212.369520925,60076.5360144,71326.1220953995,216074.828426702,87605.4235063984,60345.390669823,186115.968840695,22609.4909775412,93096.3151247687,95749.9001137462,104524.440988272,147487.991713207,204001.008305889,"","",1827,4605.79916670965,53515.9140957037,0.086064103445435
"14",14,95.9748729838773,95.9738591657693,95.9763921875711,532.601016387939,479.729011688232,561.042987670898,27,0,10,13,0,449.614329129871,220.091676951283,247.077710765104,281.392211410217,436.352902319282,286.330805906281,318.450855067,319.939589567896,312.616686608332,300.701601488102,306.677036295645,230.709566458646,284.553637078342,285.882604430119,259.877610435502,295.185294108258,327.641062620613,72040.926570259,69090.1557080448,69908.1020333104,78542.3543295594,70064.2725022137,73339.605083121,75023.574066991,80571.6226184834,79748.5373897105,81025.5985568917,22347.8697120561,75084.3602602425,301238.579931922,380207.85983175,34862.7928571234,140706.243996676,117752.998438161,438474.108846558,10528.8367109653,97926.5203726981,28742.8117693266,342894.570923433,535194.694867136,253.31396505366,290.982154894413,310.787932711001,549.447893834052,323.867602167444,236.478451953994,332.992613539514,227.014264906653,355.877240048721,291.103020832356,219.022963526845,422.859585122205,398.052893462218,333.22844811353,411.719288517682,436.018096144001,"","[M-H-C4H6-C2H4]- 179.053 [M-H-C8H6O]- 215.024",2,4703.83692290615,74935.4748858585,0.0627718304323956
"15",15,95.9760774032253,95.9341429693251,96.045431001991,68.582997379303,56.3069987297058,95.7230009269714,25,11,0,12,2,1136.1268590324,1422.07121497951,30987.3880722723,43524.2750996223,45479.7163002659,842.563332182355,35923.8843136889,18096.2119541432,855.394769409815,21488.8448479998,34646.6229537447,1744.69178108764,26203.8355498749,29620.1761888239,20650.5666514725,423.539819217681,53197.6046939718,2813.38371241119,2505.02963833068,2626.61871259746,2586.49599485841,2475.37647826298,2611.41122799912,2363.6966674166,2893.49607962936,2584.97074719678,2124.46616553844,24175.063984872,36999.8300623281,25548.2630780217,13742.2779689329,11360.0981371896,13198.4870452544,133541.210509662,350.875092522532,54473.6696796549,30173.9277687112,62281.3898265661,26464.1494014515,43620.7290099068,221.56246812867,359.758332310278,350.761955265904,392.799804904064,302.863797117657,518.317643055027,580.906633132329,596.782555248888,333.865399508737,558.446124124923,357.326702501893,427.579705983114,467.772831927636,12311.2121386677,12307.6883181639,390.720903137341,"","",112,216.593480061739,2558.4945424241,0.0846566121092925
"16",16,96.0812525063211,96.0801085771873,96.0821700706248,381.577993164062,380.903986282349,382.228002548218,11,0,0,0,11,442.625360095709,425.426126875866,700.796343530871,671.502078186979,918.079401675393,654.554840608779,793.324440490041,794.046406518254,765.662939584924,947.145979265682,691.783649362624,430.9826312502,862.491924919654,806.192631304215,815.706915493123,401.035259120981,631.431748628384,5341.13827600082,4883.18810801384,5554.74319085588,5826.22069303365,4909.9090046764,5973.96230836526,5603.28961505094,5488.79635761646,6123.06473007695,5962.71887588522,302.316078671293,196.721710205078,443.671306371689,408.200021636234,420.324730483888,255.625645193081,401.972753135953,330.049089763047,382.046501521881,613.268386443146,481.75096983569,544.464523014249,320.846433007871,41340.6919604128,15686.7005737223,40780.0686967878,38424.8850155637,42363.7175160693,9374.13661261516,1585.94903644219,1792.91143291526,27239.2193817243,25497.9258104611,836.698553848135,48177.5757712278,3203.59076053614,30582.6457264057,22854.9175310388,31665.6231491594,"","",308,429.027063744989,5566.70311595754,0.0770702253754358
"17",17,96.9587985287412,96.9581651212401,96.9604016774287,116.330000782013,77.8270026397705,118.026996707916,31,16,10,1,1,244369.195616858,246175.779195359,283670.26697137,552749.47626094,439333.128169036,933.738760614797,539916.115641082,421679.801400936,158390.753087442,278862.583023531,400760.641215424,305825.643862158,396936.649078734,516672.763645589,582799.289669681,263518.423828443,578200.41822309,170803.109954577,171961.554804698,170034.696741843,169601.094968079,170341.030246569,179411.469269297,181381.357127388,179400.743310835,180197.312917319,179574.41225375,768.757344087312,6713.79720559926,1339.1330315411,1375.10055354766,1479.75104962994,74927.708585406,2332.86743727289,1546.70599257603,5313.58379695636,1084.53277765207,915.229553266867,1164.33055224095,1236.02786805612,3652.20021769863,1990.28168113495,1766.13363086275,1608.89172272143,1735.20735613016,2394.31806938807,606.738206770516,1290.64836840912,25933.8256941487,4926.58813578071,973.813969059749,2265.38874794156,5621.02190333745,2497.29823762784,3556.99222860041,2378.43335576355,"","",78,5045.44250198673,175270.678159436,0.0287865748850309
"19",19,98.0345425427664,98.0337559992133,98.036242889599,181.025005016327,173.754999313354,184.391006011963,24,0,10,12,0,314.829876919446,312.874721388565,434.631233293974,598.575555026182,567.634219309865,490.42121431455,642.803895623842,863.326304278181,409.384902620001,447.76534628903,580.917981830426,430.51102445995,495.292591539522,674.534115323934,581.942031306447,510.183194618426,700.056502012707,13731.6079394986,21619.1416917057,23010.9334115244,26061.2493055309,24748.7795486268,24350.1948387052,24779.8132127956,28317.8391608924,25304.9123872494,23274.832473552,25285.6833662973,13633.9527110608,50340.4362699568,73923.3825555803,58013.2492053369,68111.103577806,66181.9908306691,93974.2530371144,27736.5411811022,28722.0979073007,47456.4586854157,75176.6795668736,118021.508557359,380.741286201744,324.076844338888,414.346365643401,597.686019500485,495.021784283159,583.364026919256,370.163729845391,374.448015548987,431.213051958284,356.626994764811,422.425402283392,493.626728304785,455.512015250861,558.932161595051,369.972823217482,434.082772461519,"","",238,3890.08012134941,23519.9303970081,0.165395052437921
"20",20,102.054627929789,102.054240096969,102.056123820255,627.050996704102,626.423010559082,627.236018218994,8,0,0,8,0,106.82109375,214.474560733885,176.699625651042,195.394897460938,188.060717773437,184.550468444824,255.803670916085,168.888696935826,287.2221775949,1113.44817496743,196.578097486869,257.643195360899,231.891708792498,312.404266676866,153.99382263422,145.866437497549,431.899215785787,1284.91517187282,1311.74822849222,1447.32657050807,1962.87609888241,1338.57676111641,1560.43196387376,1238.08831689347,1822.10308269092,1608.53489277618,1747.07398717594,11062.0829268359,3624.7036682495,27443.8697073609,25706.7720415143,10339.1533978656,9091.62946622286,11070.7866635493,30141.7821464607,669.204447789118,8453.3793720603,7872.46116944589,22006.314113019,12886.5618385924,336.984510810979,193.640206127561,409.964561901987,390.530434237793,275.831312115969,277.185759134591,199.813957409135,131.973266601562,169.885044982657,228.236404168819,157.631134033203,276.01052385103,201.083112339334,442.154945085291,577.57945949561,236.636535465717,"","",393,250.169828658867,1532.16750742822,0.163278380102697
"21",21,104.034695382123,104.033137462172,104.03578986408,614.983995666504,613.688009796143,615.848020629883,18,7,0,0,11,8178.63420243561,15018.8654920598,9953.63339986031,7380.24141072929,1838.38256216682,8665.80500792298,9286.73455951288,11588.0929104355,6817.59616223309,18494.5791906659,11692.9276640899,9570.22602969431,8600.61150155962,7450.08483157754,6827.4374683708,6867.31437764168,8885.62821718057,6750.42459571362,5928.07794532511,6587.14634218315,6732.91929903958,5766.25314401463,6292.53499847857,6521.99373956521,7015.93686298529,7583.94059663349,7086.16002250214,858.752544600517,2071.70209342986,613.327613771707,409.411808140576,1031.19365569009,956.239014261713,870.296108421311,681.876914620399,3128.31346781999,3106.45201389492,2350.39131494135,668.740930885077,642.854636291135,18350.5330455109,11224.6005729586,10685.2673223615,12057.5368016463,8825.59499580413,11562.0693989843,10173.4107488722,8811.11855039548,11256.6985310032,9792.47535893694,8283.0619688496,12558.1245449578,10957.069714414,16452.3734022056,16625.2766292226,9934.5996001577,"","",2017,543.460534293978,6626.53875464408,0.0820127300867447
"22",22,106.027311598342,106.026389724981,106.029116909392,209.276000385284,178.560002441406,254.689996032715,32,6,10,13,0,1382.52988447595,536.201524666417,29151.9920419473,26109.5932004945,10245.4242003719,873.070051855291,731.141692594159,20409.5108301938,700.75375032459,921.159132585876,10283.9069888244,791.863504457825,30830.2440051434,762.763027187437,702.63624620087,912.784766009776,936.178392314653,309158.01881749,321186.747993316,317444.025054295,330691.005173734,325618.930632246,332064.136076951,328461.910630222,338470.553157675,341591.543211713,341617.288292422,712940.982828086,732269.988765904,1027750.76217386,1106927.44982407,871289.846784864,688792.082412913,1008763.46667633,1078134.15183965,840656.334718889,701917.048152834,750686.693596201,1336561.76904752,1247728.55316147,1038.70705288619,770.097302571651,634.281261150492,735.503518761629,533.502752816667,724.520467994793,1489.30373193057,659.706294229391,666.618169123074,779.902279323392,586.316624456907,2720.59510639891,950.913133219241,756.610376412145,741.675886988044,634.440971530207,"","",196,10637.0926328927,328630.415904006,0.0323679492770985
"23",23,107.035744034341,107.034461246719,107.086937176583,109.395499773026,26.6230005025864,111.416002655029,54,17,10,13,10,140596.002291078,122798.34054325,39373.0999964657,156751.147493318,261044.639064371,47105.8049221011,103417.622168129,76884.8398926909,65903.449144024,47565.5264215281,45373.7347465254,145617.490851031,45391.9304731772,36522.8426318368,59847.9005663941,113241.922422322,51604.5085797139,93175.7121993571,93063.2641294831,96071.9069132084,96906.938474356,93346.4069975691,98925.7448596437,102914.369886677,102712.540620819,102608.81392806,99192.2382268678,197250.622616411,119716.406860755,320601.28489905,317764.49282528,230588.932662984,132158.587219537,126868.309543381,236330.024652085,113803.249663461,276560.276865132,147693.37675915,245934.338341827,130915.115286512,14171.8292583393,16958.9337068824,31900.6213670748,29002.6146329194,33472.4181150009,15554.3145212985,1282.38234975316,17366.242513696,16789.4354429854,7555.96024424802,1680.07291780478,3732.46654339962,4343.17480871438,14829.164257732,9363.83069016039,5839.83522733816,"","",318,3999.65212051681,97891.7936236041,0.0408578898441227
"24",24,107.030619028503,107.029089137965,107.036221313229,207.278998031616,181.860003356934,212.540995254517,23,0,3,13,0,762.237333890749,621.413100727058,619.820601926553,695.186744419708,877.76304779877,723.226186646947,644.315419553686,793.220315217698,661.3299443895,663.178139825078,626.539381632138,578.041098582642,764.587233394136,658.526179845057,772.762792823934,738.1163547331,879.519356810855,7165.68138617779,13060.2612971429,14183.7665482047,14614.139202918,13411.3248937794,15330.3939063776,14425.1450340076,15058.9734736177,9396.62378949706,9217.19277374546,26912.6590172767,21925.551164549,39056.4245905984,43453.3361540706,35140.3226092605,27123.3012395806,45848.6423672343,46029.9843429285,31496.8770019612,7342.61300007999,35638.5785029303,60192.8645621985,51148.3838345589,646.073411990325,455.835800059201,732.761186261972,564.597473894841,647.915743296442,730.540101867363,637.855825947287,613.485591637265,697.325487949704,768.702447941233,619.291162221729,613.412442213439,711.751837477688,604.939037244718,785.526742293012,630.815299643712,"","[M-H-CH2]- 122.058",68,2896.41305154513,12586.3502305468,0.230123347792722
"25",25,107.035470495927,106.979238946749,107.03642017655,346.253000030518,344.470010986328,350.650013580322,19,12,3,1,3,7769.79175363534,20005.6663948636,9810.49243226647,9087.4245495256,1536.42101641931,24516.3804586113,10478.634118761,39991.0925890619,21823.839412464,16688.7433437724,13795.1661919673,19445.7994222335,11397.6089596144,19067.2364919174,8942.8267120861,14985.4171418316,4228.42352923378,7727.97494764863,7812.82008406916,8411.32967556336,8289.07125582919,8512.77300860435,9071.04455361441,10622.5689031783,9570.33132074028,7372.56959804334,9357.60814186593,3008.61974486634,3369.46655598791,3392.11189331263,2824.4876263462,2147.22741752528,4286.13172585443,2816.33087031103,2819.36040101051,2980.82853757099,11141.1476838265,2358.94134984724,3105.83350579796,1345.57628203817,6718.22842145508,6334.99194352639,6536.30742000162,10084.5268375217,4897.12376305982,8818.06981322332,4662.02900571545,5636.76869658306,7484.25755664401,3261.18143588305,6545.33152460493,9946.37205565638,7231.9990547413,10514.9226237237,6855.89706339995,3054.39074114785,"","",71,988.757011355013,8674.8091489157,0.113980261050308
"26",26,108.019826844174,108.018242983634,108.045729367323,202.31100019455,196.566996574402,206.184006652832,46,15,10,0,16,19638.9675572456,108340.722370216,42767.4611020767,28441.4258810951,43944.2397344209,206429.060856386,54179.2386082636,285400.975703108,70148.4381264255,10775.6125799769,34591.843701114,56319.4735211553,45556.2625928586,82816.2580582523,22366.4349438557,55586.9118751559,5788.79815951938,141936.045240037,143418.466636732,139278.605857249,141934.159845909,142096.193914755,153267.532265146,152579.111550459,154190.960648409,152936.556580351,151947.20671428,3410.1354086569,7525.86948795081,6085.78102210965,4251.22178139479,5082.63768278984,4571.76104982462,17253.3328599483,5442.32342583518,20641.0172961116,16557.9465335608,5255.54564276338,5647.05069276856,4963.26171028055,224204.65714241,232173.893806203,266545.071478461,156079.940728651,329493.703410641,502233.302265657,38057.7924007962,307972.212967037,255523.675883827,263179.63735671,210704.903701839,175653.055122468,307920.638004388,251635.547391509,505511.62329342,215564.866575681,"","",69,6040.16013061956,147358.483925333,0.0409895648334719
"27",27,108.019540501027,108.018287386096,108.020607553775,346.145510292053,344.458008270264,350.020989074707,36,15,9,1,11,15836.218060595,38825.0198318856,11920.4764471925,15212.4131057691,3283.02132581427,47472.1571839494,18666.0313894115,68505.1767301054,35461.6180465207,11743.131297892,22057.5112933433,35519.8651124473,21039.3929976644,34716.9173270631,16173.984417628,23402.9047201946,3438.57654897547,12545.4615942917,14326.0665229069,14338.4130394878,14484.3379089312,16069.8715809706,15202.5789177944,18945.8089368604,16828.5254034362,17241.9308961389,17795.4460474375,5552.76708567498,4985.01546364976,5830.85696983337,4071.35664356161,3423.83042270758,6486.03577506305,5683.23874360385,4267.78567473252,4280.67736185315,17494.7933079256,4357.63269470937,4708.11335145682,2252.76774848185,10699.020146376,11123.0733277117,10730.3626524931,21301.4514799956,8170.25868380209,16515.8333844272,7426.23237630228,8942.35829355005,12882.7353826402,6267.62022453242,9878.87391182827,16854.3920348287,11255.1429086644,24908.8328114372,9964.10495633259,6117.00061575137,"","[M-H-C2H2O2]- 167.027",71,1945.69282417076,15777.8440848256,0.12331804102704
"28",28,109.029347130704,109.027350426384,109.065991553586,63.2549984359741,28.507000207901,113.300002803802,25,3,0,10,6,1230.74366273682,1367.44131062287,960.056024176563,1310.15542672563,2260.54628425228,1685.94276157278,1382.38727714068,18266.226082821,1631.39494859902,828.033976863171,1261.54097546237,1927.23073000245,901.797826368589,25201.670848245,1283.07737867437,1984.18020893312,51873.0956734082,13875.1099657516,13891.6185117879,14079.2245405817,14822.0429238503,14072.2852005541,15753.2527191121,15398.6932189929,14931.9500919234,14728.9138884975,15275.2380147502,69722.9932578502,163591.311242915,60217.0211465785,49894.5434173509,58077.3334569551,15648.5974723046,194966.005062307,21681.737386801,13965.3414599958,108314.599816261,156185.457002414,50068.1137603266,74537.0867307985,982.375633365801,10999.2729421352,1317.71314961934,19316.9201715818,1316.62673725412,27103.6886962404,1464.19602402122,2624.08177558973,17602.0029356601,1722.13056335261,1223.40264576909,1633.99844997827,1462.13602988106,27243.1017498559,13101.9240528846,1974.57781912778,"","",835,675.632112294761,14682.8329075802,0.0460151059776727
"29",29,110.070677108653,110.022691024533,110.105690264225,138.429504737854,81.5050023078918,198.3080052948,112,15,10,13,15,17224.7609241538,14494.8377305741,21542.5718907696,23307.6190809089,23762.523133613,2273.22984755784,12994.4630517066,41397.0773548353,15073.9886731149,52369.74890489,14929.0973440856,22373.9313175874,14281.0852247371,16154.7184927559,11294.96378451,24932.9642098532,20977.6077124559,42865.8955731383,48473.5059683692,42960.3027705497,43771.0808653401,49962.3066399033,50643.7652892379,51093.1726997264,51888.2362482077,53224.5644400372,51150.3257771256,8447.97533695619,1416083.21544734,56942.6973164853,65443.7204930268,21953.1335433948,10976.7151656118,25819.3158072684,40711.9935014644,10596.079033023,35213.098803667,14855.2514125418,36220.2876553918,28497.2039538542,123715.113788174,62104.6314283245,97468.9327372385,142615.941513549,84114.5813145974,155683.653847451,6187.92868763421,66086.1921466968,38123.8205019684,149417.897431239,84610.5068368747,100575.176661182,155008.21599811,89050.2324823833,149484.324387606,120573.675879825,"","",45,3929.55342014764,48603.3156271635,0.0808494928677558
"30",30,110.158968165968,110.12914021178,110.160632455899,94.2580020141602,83.3640026092529,96.5999985122681,17,0,0,10,0,168.219282872044,158.503458748572,229.577793690531,286.753185574413,386.992160761012,186.192595285596,229.811846013145,242.146496449955,307.63704219053,272.394588401599,277.557144673326,278.951613158351,329.244957666414,231.574258139733,323.838633437139,336.788603048176,456.929616871075,8274.59606063153,7471.82389293066,7117.09144593103,7558.65607788575,7151.03900097745,8247.34686910619,8259.12800071388,7858.36428967504,7930.62046300527,7784.47238820206,13885.8376846142,8786.5256027416,60663.3873310996,67116.9247069991,23382.6796180933,6780.36141088046,130542.382804982,64371.1243026314,24978.8586071946,17582.4251441715,76147.6345379717,144111.788541917,121779.286482898,222.716917429442,187.118839181649,129.885156290897,275.608595586914,165.766275109723,244.950939569244,393.004912947326,244.915836707223,251.929951839758,370.539636476024,184.66979951325,415.910824330089,384.03606436849,226.232840301487,418.836087792879,287.201677992707,"","",215,434.395875797269,7765.31384890589,0.0559405433250421
"31",31,110.958407631339,110.956007239439,110.976109007354,58.3239998912811,55.1910015201569,61.1899988651276,78,15,10,13,16,14767.5645345877,103155.094491992,45612.4388613309,33953.9018820321,79765.1204481203,93243.1816705159,24642.7146718115,31238.4577145724,72231.4509495455,36823.8751261451,58521.9485379831,24152.1355102152,33174.2503792516,33361.7820472894,20070.5368243868,25820.3818854263,25777.5273589129,46294.5836471283,47482.470502997,52836.9628974306,50358.6608925381,47191.5438861615,56644.319771298,54187.0578423379,58111.6544129352,56201.4795466479,56423.92503645,113289.348709077,325795.144973452,261932.535165615,151821.401492928,267288.858636891,101861.388505247,190071.136458895,108196.248168704,210144.043842369,26294.7939135537,188820.773155693,110633.318358052,102832.371462162,227279.084271912,371832.738696037,185187.614539902,258611.742639913,113343.81756864,156953.968766008,282739.262920355,249213.645455132,200861.730990069,300690.528130844,223643.785721947,249664.929144999,232817.25933956,412111.801681562,433884.90708499,32074.8341708094,"","",1502,4436.19022377512,52573.2658435924,0.0843811042093707
"32",32,110.985479921933,110.941007293922,111.019800803866,575.207514190674,509.545010070801,674.72297164917,56,8,9,12,0,39747.5041577816,73667.5146595761,402.724088641504,1226.67349613152,48420.6870025374,18795.5718891208,4593.04358821162,538.012626672241,5842.38426073555,1520.58343707398,3144.22374850053,83922.3298857808,2765.09399490288,7220.81831840905,7554.76721317973,34113.2415015107,22578.4617741033,17146.2119438131,16396.9791797172,18313.1842165813,13952.6903357091,17407.3648579617,16934.2144845659,17455.6112791586,17711.5578621327,19486.4863460418,19940.8443547453,49641.245954418,17591.8143212479,87902.9106330127,38003.2612856515,22645.1365290396,21866.6658926923,13544.7639450309,15693.3191249063,11701.5019301791,46331.6438272968,55919.4852396101,13043.6631266065,1418423.49721725,482.263952572457,656.944370077923,526.935719568282,800.549422295334,374.909056086432,521.349976384166,1161.45831876764,870.45071630599,536.21217619814,690.712943916971,574.33834426105,489.657897098583,574.903485239412,777.118063639384,714.44095411498,791.385151186027,"","",144,1661.96907989074,17474.5144860427,0.0951081691693462
"35",35,112.984835161255,112.983606898944,112.985877434077,278.53900718689,210.155993804932,325.665991592407,60,11,5,3,8,157111.179723581,170926.759681106,159452.837788733,179129.667289499,144049.9739407,194526.145560571,195761.386465968,178910.961025222,172638.101802349,210185.866946148,189731.968265061,179943.069638149,156776.833270693,186118.679252681,185209.037583197,169478.766251785,170971.479991685,177425.298365663,191061.96475356,202538.752561022,197499.72900612,176444.270008318,41378.9730980294,198409.952177748,195232.63343999,201545.867893249,210467.440851331,194084.993495044,331216.326044003,301906.825627923,245596.813260756,271286.196520434,233737.588416417,246821.742125821,283668.68183389,198387.808788602,250659.384254646,81340.7539770647,229770.353414205,222496.501527127,411825.823683078,162288.256301433,151294.851556115,262997.087317747,198422.127061903,180584.871782873,63453.9998673099,233696.018176966,202591.802825475,503274.312036686,200403.817467188,153228.931089461,195047.155446257,392829.170240681,230948.983653039,145117.023044741,"","",1497,49585.7517563837,179200.488215503,0.27670545013668
"36",36,112.985304989849,112.98376446507,113.07532543593,432.728987731934,374.633996124268,540.89499786377,163,17,10,13,16,2858685.42533191,4829339.55164129,4384155.47913635,4032625.05520614,2588111.81998531,2768243.77587036,4243306.33287393,4267509.42463615,4725954.7859826,9286.84246288799,3325729.56310775,4952105.83737569,4671595.86761141,4478393.07233497,7590.73028502613,4745196.46150509,4358312.02582108,4200633.96399294,4246210.63834371,4344147.96018525,4399691.20806647,4370072.52371996,4536528.70581566,4464703.99366372,4502591.68365042,4492556.05237671,4549335.23132037,10936.0703515199,2727940.26403154,1978102.99064542,2165302.07957858,4027276.03237856,17737.58388412,4390380.63776062,2356096.48686325,2804859.43923879,3063067.08466879,2965955.96513744,2706074.19038072,3050607.05795224,4151298.94515517,2909763.90200822,12695.0905308977,2851818.89357458,4164768.21048174,2896317.09745404,4919039.5111786,4409994.580132,4188546.23370712,4547517.71462283,2887358.53916941,2785864.79031793,8266.03168952465,4308536.64928977,17315.2820392779,4643828.78542392,"[1][M]-","",73,120415.455711774,4410647.19611352,0.0273010853867159
"38",38,112.985077869085,112.98368210032,112.986178282718,139.71250497818,129.842994270325,200.341998443604,52,9,9,5,15,64940.4634094511,52478.4267668206,93274.3050764673,78741.4673036952,119973.237685284,59194.2869153904,97475.2684384317,85368.1168955279,70549.2031486666,50696.8630040876,95174.372731301,39554.2392042042,78341.7824640137,164412.894299269,86827.1969378542,36466.3952548793,101898.326134259,95095.0536748818,98960.3984919764,103670.330042328,95760.8128793114,92090.5331432231,98973.190655621,95750.2677419889,95676.06293299,110431.792447048,96675.8770634415,76416.5636021644,56252.8508858817,82034.0312612988,65450.1156703619,72630.0405052657,72897.564449248,62508.0869895272,154682.619383827,77027.8157214448,197009.432802813,61523.3919049054,125969.292042404,101288.217944752,116617.508770872,87271.9499404753,93475.4164348589,111712.786209351,95612.9915603807,101532.481502446,29388.7982368278,87260.1681757579,72852.0952360214,101842.722813008,106478.999569205,114340.299597026,123836.053740015,100331.27447202,103182.518082277,78046.3367635154,"","[M-H-NH3-CO-COCH2-C4H6O]- 271.072",45,5251.56082678278,98308.431907281,0.0534192309336778
"40",40,115.038351639259,115.015558048169,115.040697358528,104.61000038147,69.344999370575,165.872005310059,69,12,10,9,16,10383.1755572296,10567.7965217291,16529.5550363016,28030.2415447731,69964.6094566369,40870.4340235791,31057.9510490057,39934.0616184949,23089.0315967185,25617.2102825742,37191.6474682867,34945.2982094366,54671.4437313789,18408.5296306955,11056.4333985263,13707.9262693833,8332.48267199863,105606.741877195,106204.58849735,106785.821642037,107603.963491917,108833.934554175,115008.415649252,119140.057230836,122156.767735412,114873.444831977,120623.949971488,2952.48194888204,3936.44698107353,80374.3987060201,129257.977884847,48072.7572164866,4079.15869947997,42336.5200744368,66610.1167199319,7064.8073023645,55736.3140036597,11993.3441650128,31831.2744877615,68106.967006662,323107.998873826,113262.661310234,315257.540876543,171696.60269819,343703.766930384,454751.276592622,175007.987261442,322115.120929283,329336.170717613,68368.6696899866,200645.790647683,149186.054843478,358081.328038362,90377.7881913937,447413.497809928,11865.2516212635,"","",98,6430.32765792175,112683.768548164,0.0570652520835178
"41",41,114.987870520041,114.986791340929,114.989378457607,719.874980392456,717.904978942871,721.149016723633,58,17,10,13,16,278676.260158916,301603.104424508,282576.484289328,162481.007694555,96425.3928594931,157798.983749589,159448.868894631,186891.103140368,254135.006812904,591582.755897226,225132.301212237,329647.811611909,178704.279600382,206386.0612032,265810.103359753,242079.272067877,263222.262365757,203661.288266674,214934.197073309,207952.145222604,222305.218484374,223236.091023474,235167.902032284,231193.400499009,242432.015562376,234516.588353533,234147.245685398,291522.791094304,286763.494041873,150514.678325024,229986.306777452,347901.816615043,365667.769665874,319517.338675325,274924.600617807,265540.453606099,302442.319945518,408508.435775453,347654.232317527,346647.718971603,145149.764950698,190191.73149474,190558.13770246,252408.470713621,152499.951339094,117381.93551367,316113.834031516,166791.903239731,128400.954275213,224682.084301797,209649.886905506,276508.766879467,165839.057342887,298138.696793063,124716.274060656,280756.450798658,"","",207,12812.7546875047,224954.609220304,0.0569570667252115
"43",43,115.988912073656,115.987568524192,115.990528884355,719.874995422363,717.904978942871,720.503992767334,58,17,10,13,15,29753.1624962733,26925.8224782497,29796.5883526579,16449.8876365623,8466.42723951954,16482.8776440164,16886.2035606722,20907.9260724892,27477.5987355206,71395.7260067073,23466.1829420711,35950.230437804,24677.2973654402,24133.0358541823,29633.4385516346,26084.7800999521,31874.1937658082,19687.4006698988,12996.2026242898,23107.0153971988,18852.0319614731,25512.5021988953,27292.3102390635,25465.8820346516,30018.8611168601,24417.1472167011,27858.0384217948,33169.8519845121,32921.4069046468,12932.9158437802,26914.5052903402,39906.9124508802,41726.4607929376,39119.1938745989,27069.152062915,27892.4788037203,32653.9699289547,46809.4146890084,42159.6658799403,40569.5013175858,16637.04164786,22372.2180142493,15391.2454835884,25329.7485862515,16702.7181856509,8871.86859246851,20620.8209516704,18298.8068446128,10706.8899351998,25354.9513839808,17770.8964410368,31094.3052570447,20347.4051093847,31670.5424989322,10382.9382039774,30621.9318916518,"","",207,5068.91504932795,23520.7391880827,0.215508322625176
