"","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
"337","X196900601",-0.358144305322782,0.208630900231449,0.362086686352101,"dec.trend"
"338","X196900623",-0.350858444097974,0.218708327440942,0.373404461484534,"dec.trend"
"339","X196900628",-0.324788608389779,0.257211691837075,0.404602661316748,"dec.trend"
"340","X196900635",0.322197960663938,0.261246945250267,0.407894858755064,"inc.trend"
"341","X196900648",0.431651956171472,0.123275287633129,0.250123772009247,"inc.trend"
"342","X196900655",0.740841755913426,0.00243595435267224,0.0144098708186245,"increasing"
"343","X196900656",0.759941362498897,0.00161011717675455,0.0117010993505021,"increasing"
"344","X196900658",0.704987926347073,0.00486355305825947,0.0244164430329983,"increasing"
"345","X196900662",0.710161596406565,0.00442870954144464,0.0232507250925843,"increasing"
"346","X196900663",0.808397704956494,0.000466200511309116,0.00466200511309116,"increasing"
"347","X196900667",0.811141764995235,0.000430270455241807,0.00441886754095271,"increasing"
"348","X196900672",0.759882302955201,0.00161227041313919,0.0117010993505021,"increasing"
"349","X196900411",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"350","X196900415",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"351","X196900462",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"352","X196900508",-0.284650946365054,0.323949618562548,0.459658242554967,"dec.trend"
"353","X196900511",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"354","X196900542",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"355","X196900564",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"356","X196900568",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"357","X196900581",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"358","X196900593",-0.43886522750157,0.116443496498955,0.242132224759128,"dec.trend"
"359","X196900595",-0.38636711292964,0.172387365388876,0.326138258843819,"dec.trend"
"360","X196900609",-0.369302712876985,0.193772836515087,0.358491563807796,"dec.trend"
"361","X196900610",-0.339019816221118,0.235718878678007,0.378069850009465,"dec.trend"
"362","X196900617",-0.301043652481523,0.295607465954985,0.44660120755789,"dec.trend"
"363","X196900634",-0.204138745745531,0.483908095920738,0.597618734054432,"dec.trend"
"364","X196900636",0.109402420889377,0.70966785829631,0.776199220011589,"inc.trend"
"365","X196900639",-0.126192982029579,0.667287018580678,0.747361460810359,"dec.trend"
"366","X196900642",-0.123225434995993,0.674714687173284,0.753064324192907,"dec.trend"
"367","X196900644",0.142126213330513,0.62790324669513,0.707320434109398,"inc.trend"
"368","X196900657",0.561519501682245,0.0366625972460149,0.109207736477491,"increasing"
"369","X196900664",0.515788907686809,0.0590366852431574,0.149605830779447,"inc.trend"
"370","X196900668",0.582130310309429,0.0289527517423574,0.0929932734422456,"increasing"
"371","X196900671",0.636200749398007,0.0144471581242946,0.0551618764745794,"increasing"
"372","X196900674",0.585576514808832,0.0277922356805289,0.0904863487273035,"increasing"
"373","X196900677",0.696870949544543,0.00561231715530384,0.0264850921935687,"increasing"
"374","X196900602",-0.311326146612651,0.27859253733078,0.42548678428701,"dec.trend"
"375","X196900607",-0.311326146612651,0.27859253733078,0.42548678428701,"dec.trend"
"376","X196900615",-0.284650946365053,0.323949618562548,0.459658242554967,"dec.trend"
"377","X196900621",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"378","X196900622",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"379","X196900625",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"380","X196900626",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"381","X196900627",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"382","X196900629",-0.22483383065832,0.439644925529,0.561248841100851,"dec.trend"
"383","X196900632",-0.22483383065832,0.439644925529,0.561248841100851,"dec.trend"
"384","X196900633",-0.22483383065832,0.439644925529,0.561248841100851,"dec.trend"
"385","X196900637",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"386","X196900638",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"387","X196900640",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"388","X196900641",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"389","X196900643",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"390","X196900645",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"391","X196900646",-0.18684187879053,0.522438983668874,0.617222512796803,"dec.trend"
"392","X196900647",-0.185225199987645,0.526108713288703,0.617222512796803,"dec.trend"
"393","X196900649",-0.101157902237642,0.730775730770833,0.791045894133376,"dec.trend"
"394","X196900652",-0.0744827019900444,0.800224904140219,0.841347327895283,"dec.trend"
"395","X196900653",-0.0389157683265813,0.89491921662938,0.912894859033966,"dec.trend"
"396","X196900654",0.00715957755563218,0.980620455504283,0.982960838452981,"inc.trend"
"397","X196900659",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"398","X196900660",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"399","X196900665",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"400","X196900666",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"401","X196900669",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"402","X196900670",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"403","X196900673",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"404","X196900675",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"405","X196900676",0.360403895985936,0.205565975281046,0.359638487167247,"inc.trend"
"406","X196900678",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"407","X196900679",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"408","X196900680",0.436387799721516,0.118760091191382,0.242132224759128,"inc.trend"
"409","X196900681",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"410","X196900682",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"411","X196900683",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"412","X196900684",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"413","X196900685",0.436387799721516,0.118760091191382,0.242132224759128,"inc.trend"
"414","X196900686",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"415","X196900687",0.513180042858538,0.0605547410297761,0.149605830779447,"inc.trend"
"416","X196900688",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"417","X196900689",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"418","X196900690",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"419","X196900691",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"420","X196900692",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
