"node1_mic","node2_mic","pMIC","pLSA","pSparCC","pMENA_PCC","pMENA_SCC","MIC","LSA","SparCC"
"OTU196900599","OTU196900476",0.803,NA,0.4,NA,NA,0.0853909499132791,NA,-0.218684999129
"OTU196900600","OTU196900476",0.047,NA,0,NA,NA,0.394895099856365,NA,0.397232088583
"OTU196900601","OTU196900476",1,NA,0.4,NA,NA,0.0495760387037475,NA,0.218166094913
"OTU196900603","OTU196900476",0.322,NA,0.4,NA,NA,0.204204398445214,NA,-0.126364381578
"OTU196900604","OTU196900476",0.89,NA,0.8,NA,NA,0.0926512887915805,NA,0.0377923600393
"OTU196900605","OTU196900476",0.324,NA,0.2,NA,NA,0.2074985173809,NA,-0.384994330328
"OTU196900606","OTU196900476",0.098,NA,0,NA,NA,0.394895099856365,NA,-0.695695398265
"OTU196900608","OTU196900476",0.879,NA,0.4,NA,NA,0.0793039725984684,NA,0.265455462644
"OTU196900611","OTU196900476",0.121,NA,0.4,NA,NA,0.2074985173809,NA,0.364146292082
"OTU196900612","OTU196900476",0.558,NA,0.4,NA,NA,0.159262221081593,NA,-0.172517638481
"OTU196900613","OTU196900476",0.93,NA,1,NA,NA,0.0760098536627822,NA,0.0238414869485
"OTU196900614","OTU196900476",0.247,NA,0.6,NA,NA,0.2074985173809,NA,0.126133091554
"OTU196900616","OTU196900476",0.758,NA,0.2,NA,NA,0.120101757808984,NA,-0.294813586421
"OTU196900618","OTU196900476",0.36,NA,0,NA,NA,0.204204398445214,NA,0.42130749292
"OTU196900619","OTU196900476",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.0655968693516
"OTU196900620","OTU196900476",0.161,NA,0.2,NA,NA,0.256981189242354,NA,-0.23648863265
"OTU196900623","OTU196900476",0.774,NA,1,NA,NA,0.0853909499132791,NA,-0.0579660521518
"OTU196900624","OTU196900476",0.759,NA,0.8,NA,NA,0.120101757808984,NA,-0.185398177856
"OTU196900628","OTU196900476",0.36,NA,0.4,NA,NA,0.174454647914913,NA,0.308334973066
"OTU196900630","OTU196900476",0.007,NA,0,NA,NA,0.517801507414013,NA,0.697470277124
"OTU196900631","OTU196900476",0.192,NA,0.4,NA,NA,0.256981189242354,NA,0.45132080081
"OTU196900635","OTU196900476",0.774,NA,1,NA,NA,0.0853909499132791,NA,-0.0178964086751
"OTU196900648","OTU196900476",0.328,NA,0.8,NA,NA,0.174454647914913,NA,0.190636292232
"OTU196900655","OTU196900476",0.818,NA,1,NA,NA,0.0853909499132791,NA,-0.0147092051197
"OTU196900656","OTU196900476",0.8,NA,1,NA,NA,0.0853909499132791,NA,-0.113164588267
"OTU196900658","OTU196900476",0.818,NA,0.8,NA,NA,0.0853909499132791,NA,-0.139339332766
"OTU196900661","OTU196900476",0.743,NA,0.6,NA,NA,0.120101757808984,NA,-0.133093382938
"OTU196900662","OTU196900476",0.779,NA,0.8,NA,NA,0.0853909499132791,NA,-0.0761234555944
"OTU196900663","OTU196900476",0.785,NA,0.8,NA,NA,0.0853909499132791,NA,0.0214606914575
"OTU196900667","OTU196900476",0.793,NA,0.6,NA,NA,0.0853909499132791,NA,-0.0684122487488
"OTU196900672","OTU196900476",0.775,NA,1,NA,NA,0.0853909499132791,NA,-0.132445073692
"OTU196900488","OTU196900481",0.092,NA,0.2,NA,NA,0.394895099856365,NA,-0.472386664358
"OTU196900492","OTU196900481",0.134,NA,0,NA,NA,0.370506500549505,NA,-0.365663686346
"OTU196900496","OTU196900481",0.249,NA,0,NA,NA,0.370506500549505,NA,-0.413232322441
"OTU196900499","OTU196900481",0.202,NA,0,NA,NA,0.370506500549505,NA,-0.545997832449
"OTU196900500","OTU196900481",0.759,NA,1,NA,NA,0.160112494299011,NA,-0.0861100271783
"OTU196900507","OTU196900481",0.065,NA,0.2,NA,NA,0.508725674387315,NA,-0.427096253248
"OTU196900513","OTU196900481",0.062,NA,0,NA,NA,0.469565211114707,NA,-0.742226125169
"OTU196900515","OTU196900481",0.176,NA,0,NA,NA,0.296329966157392,NA,-0.642919873052
"OTU196900517","OTU196900481",0.114,NA,0.4,NA,NA,0.321023828688051,NA,-0.299157122717
"OTU196900518","OTU196900481",0.125,NA,0.4,NA,NA,0.321023828688051,NA,-0.307175776484
"OTU196900520","OTU196900481",0.217,NA,0.2,NA,NA,0.256981189242354,NA,0.275852770221
"OTU196900521","OTU196900481",NA,NA,0.2,NA,NA,NA,NA,-0.490113390664
"OTU196900522","OTU196900481",0.153,NA,0.2,NA,NA,0.321023828688051,NA,-0.342629145202
"OTU196900524","OTU196900481",0.747,NA,0.6,NA,NA,0.160112494299011,NA,0.101686883605
"OTU196900527","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.678654625117
"OTU196900528","OTU196900481",0.037,NA,0,NA,NA,0.469565211114707,NA,-0.559330417988
"OTU196900529","OTU196900481",0.448,NA,0.8,NA,NA,0.256981189242354,NA,0.140108720841
"OTU196900531","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.642413455526
"OTU196900532","OTU196900481",0.04,NA,0,NA,NA,0.469565211114707,NA,-0.587622944628
"OTU196900533","OTU196900481",0.67,NA,0.8,NA,NA,0.160112494299011,NA,0.0571994143988
"OTU196900534","OTU196900481",0.204,NA,1,NA,NA,0.303165634488916,NA,-0.0933440001223
"OTU196900537","OTU196900481",0.041,NA,0,NA,NA,0.469565211114707,NA,-0.407989867342
"OTU196900538","OTU196900481",0.226,NA,0.6,NA,NA,0.291691997138059,NA,-0.226417410733
"OTU196900539","OTU196900481",0.14,NA,0.4,NA,NA,0.370506500549505,NA,-0.198823869821
"OTU196900543","OTU196900481",0.747,NA,1,NA,NA,0.160112494299011,NA,-0.0586172230938
"OTU196900546","OTU196900481",0.026,NA,0,NA,NA,0.521640636343318,NA,-0.710176272267
"OTU196900547","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.604081447169
"OTU196900551","OTU196900481",0.181,NA,0.2,NA,NA,0.303165634488916,NA,-0.129493356353
"OTU196900558","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.604552886465
"OTU196900559","OTU196900481",0.273,NA,0.4,NA,NA,0.257831462459772,NA,0.178840695125
"OTU196900561","OTU196900481",0.38,NA,0,NA,NA,0.226000244384916,NA,-0.366374535367
"OTU196900563","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.610606685666
"OTU196900565","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.657226088984
"OTU196900569","OTU196900481",0.198,NA,0.2,NA,NA,0.370506500549505,NA,-0.403373485916
"OTU196900571","OTU196900481",0.374,NA,0.4,NA,NA,0.226000244384916,NA,-0.30713493913
"OTU196900573","OTU196900481",0.164,NA,0,NA,NA,0.296329966157392,NA,-0.50921971706
"OTU196900578","OTU196900481",0.149,NA,0,NA,NA,0.321023828688051,NA,-0.440292459704
"OTU196900580","OTU196900481",0.043,NA,0.2,NA,NA,0.469565211114707,NA,-0.531682646085
"OTU196900582","OTU196900481",0.858,NA,0,NA,NA,0.151835501362341,NA,-0.551542135662
"OTU196900588","OTU196900481",0.28,NA,0,NA,NA,0.257831462459772,NA,0.518351239494
"OTU196900589","OTU196900481",0.066,NA,0.2,NA,NA,0.508725674387315,NA,0.592889724271
"OTU196900590","OTU196900481",0.137,NA,0,NA,NA,0.370506500549505,NA,0.653399339124
"OTU196900591","OTU196900481",0.523,NA,1,NA,NA,0.256981189242354,NA,0.058770398197
"OTU196900592","OTU196900481",0.01,NA,0,NA,0.001,0.689391746743088,NA,0.755477839194
"OTU196900594","OTU196900481",0.014,NA,0,NA,NA,0.689391746743088,NA,0.574521972357
"OTU196900596","OTU196900481",0.154,NA,0.4,NA,NA,0.370506500549505,NA,-0.360020426558
"OTU196900597","OTU196900481",0.293,NA,0,NA,NA,0.257831462459772,NA,0.780992699474
"OTU196900598","OTU196900481",0.743,NA,0,NA,NA,0.160112494299011,NA,-0.184100922836
"OTU196900599","OTU196900481",0.808,NA,0.4,NA,NA,0.128884118981421,NA,-0.233342234555
"OTU196900600","OTU196900481",0.239,NA,0.2,NA,NA,0.291691997138059,NA,0.597026011491
"OTU196900601","OTU196900481",0.463,NA,1,NA,NA,0.174454647914913,NA,0.0162067448949
"OTU196900603","OTU196900481",1,NA,1,NA,NA,0.0753959373497118,NA,-0.032509269731
"OTU196900604","OTU196900481",0.244,NA,0,NA,NA,0.291691997138059,NA,0.509130149363
"OTU196900605","OTU196900481",0.417,NA,0.4,NA,NA,0.256981189242354,NA,-0.461982624292
"OTU196900606","OTU196900481",0.073,NA,0.2,NA,NA,0.508725674387315,NA,-0.420305452471
"OTU196900608","OTU196900481",0.122,NA,0,NA,NA,0.370506500549505,NA,0.613638438236
"OTU196900611","OTU196900481",0.549,NA,1,NA,NA,0.198117421130403,NA,0.147721996885
"OTU196900612","OTU196900481",0.109,NA,0.8,NA,NA,0.394895099856365,NA,0.0758890545091
"OTU196900613","OTU196900481",0.249,NA,0.4,NA,NA,0.291691997138059,NA,0.337070132304
"OTU196900614","OTU196900481",0.761,NA,0.8,NA,NA,0.160112494299011,NA,0.0871847135611
"OTU196900616","OTU196900481",0.415,NA,0.8,NA,NA,0.226000244384916,NA,0.0330704176281
"OTU196900618","OTU196900481",0.473,NA,0,NA,NA,0.256981189242354,NA,0.636989927231
"OTU196900619","OTU196900481",1,NA,1,NA,NA,0.0753959373497118,NA,0.0665443522086
"OTU196900620","OTU196900481",0.819,NA,0.4,NA,NA,0.151835501362341,NA,-0.248434879266
"OTU196900623","OTU196900481",0.221,NA,0.2,NA,NA,0.256981189242354,NA,0.316065855544
"OTU196900624","OTU196900481",0.824,NA,0.4,NA,NA,0.128884118981421,NA,-0.215714926292
"OTU196900628","OTU196900481",0.209,NA,0.2,NA,NA,0.256981189242354,NA,0.390411909853
"OTU196900630","OTU196900481",0.78,NA,0.6,NA,NA,0.139438576795409,NA,0.124841643307
"OTU196900631","OTU196900481",0.28,NA,0.4,NA,NA,0.257831462459772,NA,0.233170637214
"OTU196900635","OTU196900481",0.388,NA,0.8,NA,NA,0.204204398445214,NA,0.133830196621
"OTU196900648","OTU196900481",0.123,NA,0.8,NA,NA,0.321023828688051,NA,-0.143488372241
"OTU196900655","OTU196900481",0.146,NA,0,NA,NA,0.321023828688051,NA,-0.271348662301
"OTU196900656","OTU196900481",0.131,NA,0.2,NA,NA,0.321023828688051,NA,-0.352112510673
"OTU196900658","OTU196900481",0.143,NA,0.2,NA,NA,0.321023828688051,NA,-0.261820238543
"OTU196900661","OTU196900481",NA,NA,0.2,NA,NA,NA,NA,-0.477424078503
"OTU196900662","OTU196900481",0.139,NA,0.4,NA,NA,0.321023828688051,NA,-0.233061971231
"OTU196900663","OTU196900481",0.148,NA,0.2,NA,NA,0.321023828688051,NA,-0.279433126167
"OTU196900667","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.63338687866
"OTU196900672","OTU196900481",NA,NA,0,NA,NA,NA,NA,-0.645122974792
"OTU196900492","OTU196900488",0.291,NA,0,NA,NA,0.244904709134231,NA,0.487038587911
"OTU196900496","OTU196900488",0.207,NA,0,NA,NA,0.303165634488916,NA,0.428670017402
"OTU196900499","OTU196900488",0.045,NA,0.2,NA,NA,0.402827187811384,NA,0.351782618152
"OTU196900500","OTU196900488",0.599,NA,0.2,NA,NA,0.160112494299011,NA,-0.165889374417
"OTU196900507","OTU196900488",0.137,NA,0,NA,NA,0.358931280997943,NA,0.403827476909
"OTU196900513","OTU196900488",0.265,NA,0,NA,NA,0.236122347961794,NA,0.380560343742
"OTU196900515","OTU196900488",0.004,NA,0,NA,NA,0.605289106106858,NA,0.819532338328
"OTU196900517","OTU196900488",0.031,NA,0,NA,NA,0.402827187811384,NA,0.626881260393
"OTU196900518","OTU196900488",0.928,NA,0.2,NA,NA,0.0793039725984684,NA,0.322485246446
"OTU196900520","OTU196900488",0.873,NA,0.8,NA,NA,0.100398452969642,NA,0.0969067677134
"OTU196900521","OTU196900488",0.818,NA,0,NA,NA,0.10224356360985,NA,0.338152118454
"OTU196900522","OTU196900488",0.023,NA,0,NA,NA,0.402827187811384,NA,0.593163456573
"OTU196900524","OTU196900488",0.691,NA,0.2,NA,NA,0.151835501362341,NA,0.36474882996
"OTU196900527","OTU196900488",0.909,NA,0.2,NA,NA,0.0853909499132791,NA,0.3310857292
"OTU196900528","OTU196900488",0.307,NA,0,NA,NA,0.192829283905619,NA,0.452141955032
"OTU196900529","OTU196900488",0.634,NA,0.4,NA,NA,0.160112494299011,NA,-0.060804117602
"OTU196900531","OTU196900488",0.764,NA,0.4,NA,NA,0.113400864181103,NA,0.302191553321
"OTU196900532","OTU196900488",0.308,NA,0.2,NA,NA,0.192829283905619,NA,0.432072388063
"OTU196900533","OTU196900488",0.968,NA,0.8,NA,NA,0.05421400772308,NA,-0.099808975934
"OTU196900534","OTU196900488",0.271,NA,0.8,NA,NA,0.244904709134231,NA,0.0790337418971
"OTU196900537","OTU196900488",0.319,NA,0.2,NA,NA,0.192829283905619,NA,0.477489033837
"OTU196900538","OTU196900488",0.108,NA,0,NA,NA,0.296329966157392,NA,0.418322727003
"OTU196900539","OTU196900488",0.413,NA,0.2,NA,NA,0.192829283905619,NA,0.32383549308
"OTU196900543","OTU196900488",0.627,NA,0.6,NA,NA,0.160112494299011,NA,0.195787847704
"OTU196900546","OTU196900488",0,NA,0,NA,NA,0.661704920821336,NA,0.795955912108
"OTU196900547","OTU196900488",0.771,NA,0.2,NA,NA,0.113400864181103,NA,0.32700903049
"OTU196900551","OTU196900488",0.591,NA,1,NA,NA,0.159262221081593,NA,-0.00610854551741
"OTU196900558","OTU196900488",0.899,NA,0.8,NA,NA,0.0853909499132791,NA,0.237609166963
"OTU196900559","OTU196900488",0.617,NA,0.8,NA,NA,0.160112494299011,NA,-0.0866346931501
"OTU196900561","OTU196900488",0.635,NA,0.2,NA,NA,0.139438576795409,NA,-0.126587622627
"OTU196900563","OTU196900488",0.914,NA,0,NA,NA,0.0853909499132791,NA,0.302249970863
"OTU196900565","OTU196900488",0.135,NA,0.6,NA,NA,0.244904709134231,NA,0.225289503055
"OTU196900569","OTU196900488",0.858,NA,0.2,NA,NA,0.113400864181103,NA,0.250652540775
"OTU196900571","OTU196900488",0.086,NA,0,NA,NA,0.305958492868041,NA,0.440177856335
"OTU196900573","OTU196900488",0.296,NA,0.2,NA,NA,0.192829283905619,NA,0.387178286883
"OTU196900578","OTU196900488",0.561,NA,0,NA,NA,0.128884118981421,NA,0.329551649584
"OTU196900580","OTU196900488",0.305,NA,0,NA,NA,0.192829283905619,NA,0.487453679602
"OTU196900582","OTU196900488",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.0406692163001
"OTU196900588","OTU196900488",0.128,NA,0,NA,NA,0.358931280997943,NA,-0.551458449076
"OTU196900589","OTU196900488",0.384,NA,0,NA,NA,0.236122347961794,NA,-0.530482383923
"OTU196900590","OTU196900488",NA,NA,0,NA,NA,NA,NA,-0.696953755307
"OTU196900591","OTU196900488",0.663,NA,0.4,NA,NA,0.160112494299011,NA,-0.0751375843162
"OTU196900592","OTU196900488",NA,NA,0.2,NA,NA,NA,NA,-0.555947062878
"OTU196900594","OTU196900488",0.06,NA,0.4,NA,NA,0.394895099856365,NA,-0.458679481228
"OTU196900596","OTU196900488",0.07,NA,1,NA,NA,0.402827187811384,NA,0.00775606708562
"OTU196900597","OTU196900488",0.145,NA,0.2,NA,NA,0.358931280997943,NA,-0.340153871238
"OTU196900598","OTU196900488",0.339,NA,1,NA,NA,0.244904709134231,NA,0.0566152147234
"OTU196900599","OTU196900488",0.774,NA,0,NA,NA,0.113400864181103,NA,0.398871102039
"OTU196900600","OTU196900488",0.063,NA,0,NA,NA,0.394895099856365,NA,-0.609130353162
"OTU196900601","OTU196900488",0.303,NA,1,NA,NA,0.174454647914913,NA,0.0738559934158
"OTU196900603","OTU196900488",0.816,NA,0.4,NA,NA,0.113400864181103,NA,0.125293285645
"OTU196900604","OTU196900488",0.144,NA,0.2,NA,NA,0.303165634488916,NA,-0.353374994624
"OTU196900605","OTU196900488",0.067,NA,0.2,NA,NA,0.402827187811384,NA,0.340746042285
"OTU196900606","OTU196900488",0.152,NA,0.6,NA,NA,0.358931280997943,NA,0.237775556586
"OTU196900608","OTU196900488",NA,NA,0,NA,NA,NA,NA,-0.673307500497
"OTU196900611","OTU196900488",0.06,NA,0,NA,NA,0.394895099856365,NA,-0.659947869212
"OTU196900612","OTU196900488",0.123,NA,0.8,NA,NA,0.321023828688051,NA,0.263683982057
"OTU196900613","OTU196900488",0.455,NA,0.2,NA,NA,0.159262221081593,NA,-0.213806388009
"OTU196900614","OTU196900488",1,NA,0.8,NA,NA,0.0753959373497118,NA,-0.085940938643
"OTU196900616","OTU196900488",0.081,NA,0.6,NA,NA,0.305958492868041,NA,0.0710493436989
"OTU196900618","OTU196900488",0.127,NA,0,NA,NA,0.358931280997943,NA,-0.532311787632
"OTU196900619","OTU196900488",0.798,NA,0.2,NA,NA,0.113400864181103,NA,0.166517277973
"OTU196900620","OTU196900488",0.665,NA,0.4,NA,NA,0.151835501362341,NA,0.294698883856
"OTU196900623","OTU196900488",0.884,NA,1,NA,NA,0.100398452969642,NA,-0.0509369623858
"OTU196900624","OTU196900488",0.62,NA,0.6,NA,NA,0.139438576795409,NA,0.0974624285443
"OTU196900628","OTU196900488",0.865,NA,1,NA,NA,0.100398452969642,NA,0.0197769487883
"OTU196900630","OTU196900488",0.675,NA,0.6,NA,NA,0.139438576795409,NA,-0.0757904198795
"OTU196900631","OTU196900488",0.588,NA,0.8,NA,NA,0.160112494299011,NA,-0.184884972431
"OTU196900635","OTU196900488",0.031,NA,0,NA,NA,0.402827187811384,NA,0.593442261366
"OTU196900648","OTU196900488",0.109,NA,0.2,NA,NA,0.244904709134231,NA,0.414488209872
"OTU196900655","OTU196900488",0.034,NA,0,NA,NA,0.402827187811384,NA,0.561195720771
"OTU196900656","OTU196900488",0.032,NA,0,NA,NA,0.402827187811384,NA,0.580932792898
"OTU196900658","OTU196900488",0.93,NA,0.4,NA,NA,0.0793039725984684,NA,0.282506531505
"OTU196900661","OTU196900488",0.317,NA,0.4,NA,NA,0.192829283905619,NA,0.388181108567
"OTU196900662","OTU196900488",0.932,NA,0.8,NA,NA,0.0793039725984684,NA,0.181706221953
"OTU196900663","OTU196900488",0.552,NA,0.8,NA,NA,0.128884118981421,NA,0.239758638587
"OTU196900667","OTU196900488",0.129,NA,0.2,NA,NA,0.244904709134231,NA,0.222848506093
"OTU196900672","OTU196900488",0.786,NA,0.6,NA,NA,0.113400864181103,NA,0.330367743747
"OTU196900496","OTU196900492",0.441,NA,0,NA,NA,0.256981189242354,NA,0.382700924888
"OTU196900499","OTU196900492",0.732,NA,0,NA,NA,0.160112494299011,NA,0.266503279864
"OTU196900500","OTU196900492",1,NA,0.4,NA,NA,0.0753959373497118,NA,0.0913628312366
"OTU196900507","OTU196900492",0.75,NA,1,NA,NA,0.160112494299011,NA,0.0111239645388
"OTU196900513","OTU196900492",0.462,NA,0.4,NA,NA,0.198117421130403,NA,0.25680476359
"OTU196900515","OTU196900492",0.024,NA,0,NA,NA,0.469565211114707,NA,0.592153954491
"OTU196900517","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,0.164549731151
"OTU196900518","OTU196900492",0.675,NA,0,NA,NA,0.159262221081593,NA,-0.0887318377897
"OTU196900520","OTU196900492",0.691,NA,0.8,NA,NA,0.128884118981421,NA,0.0453089345915
"OTU196900521","OTU196900492",0.198,NA,0,NA,NA,0.257831462459772,NA,0.574706921387
"OTU196900522","OTU196900492",1,NA,0.2,NA,NA,0.0753959373497118,NA,0.313115421078
"OTU196900524","OTU196900492",0.754,NA,0.4,NA,NA,0.160112494299011,NA,0.149403135717
"OTU196900527","OTU196900492",1,NA,1,NA,NA,0.0753959373497118,NA,0.115062326465
"OTU196900528","OTU196900492",1,NA,1,NA,NA,0.0753959373497118,NA,0.00393671043191
"OTU196900529","OTU196900492",0.824,NA,0.2,NA,NA,0.151835501362341,NA,-0.304704535171
"OTU196900531","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,0.119669286237
"OTU196900532","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,0.0593595454973
"OTU196900533","OTU196900492",0.18,NA,0,NA,NA,0.256981189242354,NA,-0.441683125458
"OTU196900534","OTU196900492",0.396,NA,0,NA,NA,0.192829283905619,NA,0.418861144339
"OTU196900537","OTU196900492",0.6,NA,1,NA,NA,0.160112494299011,NA,-0.0116508045967
"OTU196900538","OTU196900492",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.0998771043648
"OTU196900539","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,-0.112332841364
"OTU196900543","OTU196900492",0.24,NA,0.6,NA,NA,0.257831462459772,NA,-0.240451838486
"OTU196900546","OTU196900492",0.454,NA,0,NA,NA,0.198117421130403,NA,0.328360532877
"OTU196900547","OTU196900492",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.256215977862
"OTU196900551","OTU196900492",0.898,NA,0.8,NA,NA,0.100398452969642,NA,0.0336706011284
"OTU196900558","OTU196900492",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.145241446266
"OTU196900559","OTU196900492",0.788,NA,0.8,NA,NA,0.151835501362341,NA,0.198132564253
"OTU196900561","OTU196900492",0.743,NA,0.4,NA,NA,0.139438576795409,NA,0.248269983537
"OTU196900563","OTU196900492",1,NA,1,NA,NA,0.0753959373497118,NA,0.082542246513
"OTU196900565","OTU196900492",0.605,NA,0.6,NA,NA,0.160112494299011,NA,0.184034594807
"OTU196900569","OTU196900492",0.476,NA,0,NA,NA,0.256981189242354,NA,0.429874066999
"OTU196900571","OTU196900492",0.024,NA,0,NA,NA,0.469565211114707,NA,0.560120702061
"OTU196900573","OTU196900492",0.749,NA,0.8,NA,NA,0.12394088673829,NA,0.278848600258
"OTU196900578","OTU196900492",1,NA,1,NA,NA,0.0753959373497118,NA,-0.0512373052203
"OTU196900580","OTU196900492",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.013669464582
"OTU196900582","OTU196900492",0.391,NA,0.6,NA,NA,0.256981189242354,NA,0.292697690015
"OTU196900588","OTU196900492",0.733,NA,0.6,NA,NA,0.160112494299011,NA,-0.197571439076
"OTU196900589","OTU196900492",0.81,NA,0.6,NA,NA,0.151835501362341,NA,-0.118882450324
"OTU196900590","OTU196900492",0.225,NA,0.2,NA,NA,0.257831462459772,NA,-0.452154907686
"OTU196900591","OTU196900492",0.773,NA,0,NA,NA,0.160112494299011,NA,-0.268977163267
"OTU196900592","OTU196900492",0.084,NA,0.4,NA,NA,0.370506500549505,NA,-0.32543610065
"OTU196900594","OTU196900492",0.714,NA,0.2,NA,NA,0.160112494299011,NA,-0.162457915185
"OTU196900596","OTU196900492",0.761,NA,0.8,NA,NA,0.160112494299011,NA,-0.17134139657
"OTU196900597","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,-0.213150406417
"OTU196900598","OTU196900492",0.728,NA,1,NA,NA,0.160112494299011,NA,0.0253482742586
"OTU196900599","OTU196900492",1,NA,1,NA,NA,0.0753959373497118,NA,0.125573703569
"OTU196900600","OTU196900492",0.507,NA,0.2,NA,NA,0.161256239370691,NA,-0.356159731705
"OTU196900601","OTU196900492",0.441,NA,0.8,NA,NA,0.174454647914913,NA,-0.125479696222
"OTU196900603","OTU196900492",0.74,NA,0.8,NA,NA,0.160112494299011,NA,0.121361558246
"OTU196900604","OTU196900492",0.642,NA,0.8,NA,NA,0.160112494299011,NA,-0.0353031703841
"OTU196900605","OTU196900492",0.265,NA,0,NA,NA,0.257831462459772,NA,0.327458155377
"OTU196900606","OTU196900492",0.509,NA,1,NA,NA,0.256981189242354,NA,0.0137008963059
"OTU196900608","OTU196900492",0.75,NA,0.8,NA,NA,0.160112494299011,NA,-0.172537037129
"OTU196900611","OTU196900492",0.51,NA,0.2,NA,NA,0.161256239370691,NA,-0.32541781331
"OTU196900612","OTU196900492",0.804,NA,0.6,NA,NA,0.12394088673829,NA,0.165834768711
"OTU196900613","OTU196900492",0.349,NA,0.6,NA,NA,0.192829283905619,NA,0.176395535954
"OTU196900614","OTU196900492",0.717,NA,0.6,NA,NA,0.160112494299011,NA,0.232315019307
"OTU196900616","OTU196900492",0.156,NA,0.2,NA,NA,0.296329966157392,NA,0.279496046935
"OTU196900618","OTU196900492",0.056,NA,0.4,NA,NA,0.508725674387315,NA,-0.306170151226
"OTU196900619","OTU196900492",0.224,NA,0,NA,NA,0.257831462459772,NA,0.426156976995
"OTU196900620","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,-0.104376055772
"OTU196900623","OTU196900492",0.692,NA,0.8,NA,NA,0.128884118981421,NA,0.0748885196616
"OTU196900624","OTU196900492",0.709,NA,1,NA,NA,0.139438576795409,NA,-0.00729486095821
"OTU196900628","OTU196900492",0.675,NA,0.4,NA,NA,0.128884118981421,NA,0.121985931273
"OTU196900630","OTU196900492",0.725,NA,0.2,NA,NA,0.139438576795409,NA,0.266231781403
"OTU196900631","OTU196900492",0.789,NA,0.4,NA,NA,0.151835501362341,NA,0.363347178537
"OTU196900635","OTU196900492",0.847,NA,0.6,NA,NA,0.0853909499132791,NA,0.163847917723
"OTU196900648","OTU196900492",1,NA,0.2,NA,NA,0.0753959373497118,NA,0.232463762756
"OTU196900655","OTU196900492",1,NA,0.8,NA,NA,0.0753959373497118,NA,0.197645220644
"OTU196900656","OTU196900492",1,NA,0.2,NA,NA,0.0753959373497118,NA,0.231992756
"OTU196900658","OTU196900492",0.623,NA,0.6,NA,NA,0.160112494299011,NA,-0.0936449955022
"OTU196900661","OTU196900492",1,NA,0.6,NA,NA,0.0753959373497118,NA,0.0952645128706
"OTU196900662","OTU196900492",0.583,NA,0.2,NA,NA,0.160112494299011,NA,-0.325018672958
"OTU196900663","OTU196900492",1,NA,0.4,NA,NA,0.0753959373497118,NA,-0.147808351212
"OTU196900667","OTU196900492",0.621,NA,0.8,NA,NA,0.160112494299011,NA,0.138988379099
"OTU196900672","OTU196900492",1,NA,0.2,NA,NA,0.0753959373497118,NA,0.146731137737
"OTU196900499","OTU196900496",0.058,NA,0,NA,NA,0.508725674387315,NA,0.538657142298
"OTU196900500","OTU196900496",1,NA,0.2,NA,NA,0.0753959373497118,NA,-0.414981428767
"OTU196900507","OTU196900496",0.146,NA,0,NA,NA,0.370506500549505,NA,0.595752249015
"OTU196900513","OTU196900496",0.008,NA,0.2,NA,NA,0.661704920821336,NA,0.449496576558
"OTU196900515","OTU196900496",0.338,NA,0.2,NA,NA,0.256981189242354,NA,0.283463183678
"OTU196900517","OTU196900496",0.352,NA,0.6,NA,NA,0.204204398445214,NA,0.307891710177
"OTU196900518","OTU196900496",0.354,NA,0.2,NA,NA,0.204204398445214,NA,0.317974004825
"OTU196900520","OTU196900496",0.403,NA,0.8,NA,NA,0.204204398445214,NA,-0.09644071335
"OTU196900521","OTU196900496",0.076,NA,0,NA,NA,0.408327221417673,NA,0.444172679732
"OTU196900522","OTU196900496",0.362,NA,0,NA,NA,0.204204398445214,NA,0.353161521815
"OTU196900524","OTU196900496",0.138,NA,0,NA,NA,0.370506500549505,NA,0.640314482118
"OTU196900527","OTU196900496",0.056,NA,0.2,NA,NA,0.402827187811384,NA,0.327307635476
"OTU196900528","OTU196900496",0.126,NA,0.2,NA,NA,0.305958492868041,NA,0.419106731092
"OTU196900529","OTU196900496",0.767,NA,0.4,NA,NA,0.160112494299011,NA,0.240034073121
"OTU196900531","OTU196900496",0.059,NA,0.4,NA,NA,0.402827187811384,NA,0.22341218511
"OTU196900532","OTU196900496",0.131,NA,0,NA,NA,0.305958492868041,NA,0.375630127608
