"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170918_02701","IE_20170918_02801","IE_20170918_02901","IE_20170918_03901","IE_20170918_04201","IE_20170918_04501","IE_20170918_05001","IE_20170918_05201","IE_20170918_05401","IE_20170918_05501","IE_20170918_05601","IE_20170918_06101","IE_20170918_06401","IE_20170918_06501","IE_20170918_06601","IE_20170918_07201","IE_20170918_07401","IE_20170918_02001","IE_20170918_02601","IE_20170918_03201","IE_20170918_03801","IE_20170918_04401","IE_20170918_05101","IE_20170918_05701","IE_20170918_06301","IE_20170918_07001","IE_20170918_07601","IE_20170918_02101","IE_20170918_02201","IE_20170918_02501","IE_20170918_03501","IE_20170918_03701","IE_20170918_04001","IE_20170918_04801","IE_20170918_05901","IE_20170918_06201","IE_20170918_06701","IE_20170918_06901","IE_20170918_07301","IE_20170918_07501","IE_20170918_02301","IE_20170918_03001","IE_20170918_03101","IE_20170918_03301","IE_20170918_03401","IE_20170918_03601","IE_20170918_04101","IE_20170918_04301","IE_20170918_04601","IE_20170918_04701","IE_20170918_04901","IE_20170918_05301","IE_20170918_05801","IE_20170918_06001","IE_20170918_06801","IE_20170918_07101","isotopes","adduct","pcgroup","SD","MEAN","CV"
"536",536,184.13318625511,184.072538148367,184.248364428907,530.508988494873,425.015006256104,670.330993652344,635,17,10,13,16,1020607.34747082,981464.434951938,726534.926501651,1097361.93455458,124295.732840672,1359473.0277844,664819.791288065,510514.490814354,307142.126683533,836014.76824455,765291.197485626,711895.476887363,970239.296973688,2391612.24868674,720792.270585659,1250578.77829572,823816.113337449,2062928.87591958,2014838.26032221,1961139.62315127,1959781.40064284,1901319.706707,1884631.63187027,1860330.96989465,1852782.5486868,1817805.65487608,1757160.75853899,22273.8126042237,1745573.75346613,2485343.28596704,885428.196750771,19541.2573387829,1823140.66909999,52461.728711644,1030510.14072276,1064327.58583155,1017928.94457694,993384.441870559,3078857.31410958,896677.646601576,2132713.18381854,694412.530677099,1968144.92614685,4086310.30508871,32396.5337702045,140704.308328335,18160.1430903782,3104408.46998293,3262850.33861225,1827150.10913604,2061330.79566767,1827560.26010683,2923181.50580187,2814469.51507574,758678.306219168,2895922.79214263,"","",205,92925.7228827965,1907271.94306097,0.0487218003813659
"538",538,184.07362442624,184.072861298672,184.074395943399,700.193016662598,698.750973205566,701.787008666992,32,11,10,11,0,25571.8454020587,26636.6476894339,6957.97940754518,225771.188284941,13227.7341622499,12638.6606282478,5579.59424457327,6713.87694938853,1910.565629495,74635.6671713866,11111.7194277228,23436.6080381209,202024.316417959,50289.8350395262,200310.226818617,688220.223034807,9431.35843051597,18565.7102454789,19611.3995985249,16485.6856185934,16056.6365457873,16445.7140553743,16718.0953224213,18194.6013309807,21464.61575733,21705.8014060836,20596.2588494527,267633.67414152,59567.3994079931,38075.0759463059,5821.61820326,126417.838082295,94934.6648470405,43301.8440340413,76135.926917363,164977.800928964,58697.2179072369,20460.0363689661,9022.69138413329,93395.3346767209,1730.04926332645,1361.56638418138,1825.23044361298,2646.34770936643,2333.51337637007,3394.31878727861,2205.04691461908,1494.5252398476,2393.99337845124,1732.45480336187,1758.11068049322,1962.96835918995,2224.54734041169,2102.30295417209,1353.90444907732,1947.9786583595,"","",320,2163.96361873857,18584.4518730027,0.116439464210517
"540",540,184.453676580074,184.433102992912,184.506934405363,116.815002174377,116.197001934052,118.701997375488,26,16,0,0,0,9344.56600653008,8616.6320663536,7480.10784401309,11606.8198101158,10750.7198599687,10123.5340331584,8332.54427299003,17667.4643486913,6776.72673782605,14175.4231104807,13389.1165128238,24385.1655840056,13561.2602549792,10248.5467094365,35007.648429236,54278.234575782,11140.8063675425,8889.32396301627,8131.10197095413,7564.66585826874,6268.74234882157,8178.97038446274,8461.49875622136,7008.32852914308,8168.37720322775,7219.14512963081,6773.09027694725,5302.40703032305,1647.33527398854,5535.43968894461,5805.11733222753,8124.34087091591,3345.81217316511,5364.40782944672,5449.26763376865,3512.33312028771,3711.09415761435,1589.17842779275,5114.91043125861,2413.86947095394,318.438362917397,192.099067373492,290.008359756321,449.31882388104,424.868137072306,324.256691823393,348.298933335376,613.905012787669,430.491924813599,427.259387820319,331.476131769363,431.850492078986,434.342413136736,580.83030840056,335.411273895064,425.27370994899,"","",27,833.551732340337,7666.32444206937,0.108728992444694
"541",541,184.960906634738,184.960047781459,184.961529196052,720.699021606445,718.989024505615,750.347980804443,53,16,10,13,14,43420.4979786907,79077.9218624756,22262.7196315428,53768.1788092107,12493.5340152215,34572.4119631574,26517.3131751371,17675.5138402525,5209.56357488724,16059.9478751365,21973.9051532708,46666.8337585713,47831.0227123161,43577.3058299428,29685.0086909253,155786.388084859,23285.6234182417,34365.9921055606,33861.7902701606,34713.9890188559,22183.854489401,32856.6479361895,30661.4930326492,32109.2403374956,30235.5473653525,33224.8309379619,29263.6651447685,73896.8101739213,56033.5341497362,33282.5163552209,39133.1151490174,73292.7325198113,61737.3558926263,53055.6791475816,14945.1315826233,44992.1411395271,62224.952350604,78463.1018722197,56116.1230961862,51163.2720256384,42307.422170341,38630.9862627275,41760.7477769356,9861.07178065305,16011.4668050053,46246.7783243182,29724.6744092479,14660.3012034842,370.71728663605,42102.4580813969,30162.9360940657,15100.8856607229,24913.847348839,10785.6483671134,35513.5753491216,15444.1919623245,"","[4M+H]+ 45.9939 [4M+H]+ 45.9939",429,3699.40169790221,31347.7050638395,0.118011882859316
"542",542,185.046285073339,185.038708156597,185.04736270442,282.250500831604,278.431986618042,345.310994796753,36,2,10,5,16,12353.0875926396,8572.47258762901,10847.2857846177,10973.7590392932,13466.9569365394,6533.66061727817,6286.38315023826,12620.4250240429,21823.1086620297,3919.8432027858,2218.0559711298,12638.5203762215,9973.93644739802,6381.39610188053,6833.55847035721,6363.60941931147,4288.53020427104,22740.8264014018,27803.0738169374,19112.2614275686,20637.7543771589,15833.4840242844,12280.4035386951,16077.5659331747,22075.7509726845,21631.1053541341,15199.7694537323,21229.068575777,5675.03300700869,30198.6293251828,9369.61945942417,12423.0300955304,8724.06042138258,18785.2678914696,28951.4884455502,13262.8987990732,3029.49900921773,6237.8136776915,3264.8253130609,1385.24660344701,52579.7784518205,58054.9112384859,31228.1894546635,165807.734689744,40555.5198097676,11253.0658557483,60612.6583079807,96603.1330674328,107174.951703262,238876.848340753,60113.8055189,69732.4817706505,74957.2859233432,125001.907775737,47611.0250615375,37780.0420793779,"[13][M+1]+","",2328,4565.29544067732,19339.1995299772,0.236064343490576
"545",545,185.131488210816,185.070838506418,185.15164179663,531.815977325439,445.581993331909,701.633022460937,313,17,10,13,16,91891.3118049338,85043.5945611929,27976.8814444542,169609.719941845,55396.0149872527,87598.8459756227,18291.782538332,37759.5144733951,15537.7209954802,40235.3762861341,66676.0999119133,58564.1718236873,228226.879152834,49937.4998666346,34835.1762890477,24068.8935067846,55638.1119261961,178184.370993041,166577.404670247,168224.494778216,186349.696146592,152487.096449137,165888.709717523,166497.263858307,169868.558779629,165117.861072732,155991.85916298,123564.101116282,141858.245673068,195715.748475966,96875.7442656575,100656.876775197,148885.024405462,102876.106451729,216924.997244312,81940.8975326309,109036.334030487,75916.2656081021,248398.727811226,179758.84750602,184838.875647197,965068.987790199,179660.709829473,396418.981830426,404312.380340025,990922.040262925,280049.677939357,308890.044224619,311038.782461245,164364.153632373,185043.950619021,163251.309584901,289246.907112951,260801.080229371,547690.396801941,265405.602110848,"","",797,9681.31284546155,167518.73156284,0.0577924197201186
"548",548,186.017966662844,186.017332207976,186.035526452589,178.66149930954,166.649995117188,180.532003746033,14,4,0,0,8,2725.63599795831,2808.98811997287,23804.5098767878,37508.9960083365,10542.3076479829,34276.3883810441,4924.43554319973,35385.0682685652,4617.67203785863,8637.28975801641,7379.63673491334,2422.54622701804,6731.37399095869,10041.8165080401,1263.63675774445,4484.56272805575,3575.15044259187,5345.428400778,3826.85195389669,4440.99986882451,3922.22702574614,3929.53364425898,4320.05679882765,4372.53059082429,4600.67052876092,3819.81382261088,3181.04847686042,293.819666281343,270.389372028627,204.626428740365,815.803632381671,260.719594066879,392.944824522934,308.251793124434,271.140774190875,1445.57388221845,181.585009518612,331.216734125345,312.246687730029,163.015865400147,11984.8111420301,29902.3583481682,55865.814851888,11571.141070153,9873.63239746767,962.839512722567,3231.83927156124,8439.10736572579,11792.467864503,59348.3607858006,16085.2774309545,7652.56977061147,18195.157869556,33944.3655998861,44887.3697332579,4617.55214628338,"","",328,581.316246738439,4175.91611113885,0.13920687850693
"549",549,185.956470608462,185.955853227899,186.037979634546,64.7874987125397,61.2749991226196,108.6110014534,12,12,0,0,0,573.142353189876,24504.2952225187,1469.01324422573,546.607082859671,31325.598384314,8697.20247168516,36962.4122802028,1442.41284907006,127272.946046193,28253.3497358398,20754.8490778729,18390.620112271,551.749672835354,36960.5542920439,85746.3137202122,48909.8053283933,14308.7964610918,11499.7769778444,10456.5777174533,10824.0708944915,11194.2001154721,8919.36935022532,6280.6700827309,5624.9681230952,4674.50319406847,9014.94867678331,8375.81241439283,1214.82757825792,1456.11228193074,1976.34278582639,1365.21779049141,1256.03007448731,1306.76633649236,1588.73492684285,3994.28626369736,12000.8679932294,3854.45803911686,1033.6406382766,746.240306849914,1211.30010545242,488.364245434477,679.9936253144,474.389838935019,822.228470408352,579.871778669936,697.419470139271,674.731741872383,626.193771529668,929.206648069952,423.506480488614,351.454903433158,640.040842011035,547.047733948217,542.824523740702,986.875904984307,526.678225485084,"","",33,2436.32734790394,8686.48975465573,0.280473173481628
"550",550,186.149204905681,186.039442643997,186.150765965271,231.309499225616,199.515995979309,286.239989242554,140,17,9,13,16,392088.411469012,553758.708361797,61056.7336710021,12034.3740857579,138833.270045227,477738.922034986,59591.8191617355,372884.334404791,119713.21911789,121445.637510717,571299.02706407,657341.463612259,97338.8510029918,367225.038794825,498470.325131062,442551.490166858,386786.651835102,277813.098797224,251306.829860061,257188.634659157,295544.525077939,277540.745673562,275352.195623421,242779.993851855,235904.879840343,273421.078049913,231517.457939281,149092.038158004,79193.5228933546,213014.039449738,289187.964812078,199634.44354338,355289.573366604,132127.349824288,335297.217025839,118617.922441548,242991.586000445,148638.739531543,271338.497769171,355633.92674108,16479.0466584191,7015.55494805,13639.128612096,39038.2114662789,692521.869209798,71503.9352650887,50604.9193618432,104273.918915928,876791.041681602,224622.033255665,204131.388462894,108108.461384702,34150.4362748009,514989.72469662,61097.589699669,79212.7829372204,"","",2067,21193.035382219,261836.943937276,0.0809398210334136
"551",551,186.149204500611,186.074589686312,186.150652346014,343.579008560181,327.588005218506,418.424986190796,145,17,10,13,15,177083.331165191,396053.258061282,79523.9476162568,121119.712320409,310837.661843534,100723.52258641,281035.560647569,63667.0457118098,94914.356635551,97244.1533644023,191657.463189199,104546.570128024,113426.771238151,329647.313613543,128059.219747446,239377.476321474,67907.3513132227,299469.460562613,283477.59451314,279355.942861828,275030.755366581,263520.168612635,257927.201137064,249421.197864805,252434.050012911,245472.007640122,242966.316951083,315036.056357995,298419.998302411,804775.690327445,186013.399883791,344771.365188888,374582.720905652,321938.980690353,447585.039077974,270716.213859986,588137.622632135,175530.531752611,744337.611347493,338405.160859376,50244.1679860612,20528.9247481206,26240.5760574288,464982.370429538,13233.1052324362,322374.475667349,407334.095010999,40188.1873795825,282181.527571818,12941.4938883978,22542.9483144265,75787.8611475664,323866.539181423,1128860.67771579,10400.5863925684,9657.48529087716,"","",2758,18725.5944108354,264907.469552278,0.0706873024097195
"555",555,187.108865988974,187.10774038998,187.152557172584,410.811492004394,357.239999771118,422.277003936768,72,17,10,13,16,129504.642756097,121676.239004591,140067.021107018,51759.5734580893,79825.4779652809,34365.2096852261,64572.693390213,145085.912924172,29774.1236330126,69418.1036723312,130647.671845239,92552.0698181247,95052.5800805468,77606.6793464976,79228.1908143684,96359.5365468126,29292.1247072406,209526.863239395,205980.013827202,193678.889489282,192629.95585216,176672.829466313,177915.318256633,178303.833261129,177036.416491866,172123.999047043,174784.140891182,249861.878727223,514567.557970741,186649.077047583,205795.114916911,135174.432564702,425924.258821692,229133.130083659,241598.294837839,147068.3313143,57378.0767493881,281113.600891894,295709.822001286,387116.95303746,63461.7816369468,121281.556915523,62045.6130797454,547049.883692265,531856.747350008,500156.932699834,217921.150024049,305621.489773256,504957.617473726,262614.500705262,236583.811183498,134336.882925386,518764.137055278,354471.544059925,26510.2078847121,144096.935494989,"","",374,13604.4443852532,185865.22598222,0.0731952107413279
"556",556,187.109683818424,187.108208215225,187.153192861033,329.310002365112,309.253994903564,343.35599899292,38,17,7,9,1,27958.3447379732,16392.5050666854,37918.1182290117,40421.4239055325,55971.517047286,63292.7644379809,48098.7520877905,123908.823888552,32740.6335070047,23601.101442764,53653.2164048404,27982.2362300009,71958.6438376568,16897.627430642,31044.7902842425,59334.469567657,38050.8680133987,12732.164659393,16951.0641712323,25762.513141976,25896.4346703371,23344.307612247,20889.9698485248,12235.5846635923,18103.8091628114,22725.7956939454,17271.7003641231,23715.5324312235,8586.50494063832,71712.5008593979,16389.1725056299,15817.6899349397,26374.4362120642,17274.3199375179,13475.1341726677,22250.3737952607,4975.33225527205,17702.3773669396,9847.27615371985,14293.1560456072,5006.61400866508,4927.96982638698,5152.56357249618,7541.11335504055,4809.65285082481,15957.6424184048,3939.87164293416,4937.13113570672,4511.00929099747,3805.36183354848,4638.52254000182,5030.97531218188,3649.39521236603,3958.40919987112,4120.48000743538,4474.98658624291,"","",3134,4934.61210943656,19591.3343988182,0.251877284567927
"558",558,187.1084849107,187.059535539163,187.296564919521,209.748499145508,162.591996994019,271.39500617981,176,17,10,13,16,30688.5052563513,56149.8790373061,56254.0735434406,60279.8539683751,362500.131142644,16522.8141870606,130766.638107039,31531.5973151303,192620.027107526,206596.317788748,225218.867785055,188036.678613427,34446.334025102,108879.610029977,165569.28882231,181078.000614451,31948.5628797789,210054.240943376,201837.140051947,193181.817711715,196490.74672317,188452.455120067,186353.848172603,180138.494322986,93361.0730753071,174964.35600604,175651.72448507,7331.98160123429,969591.694292043,11652.6485675974,1366811.21012356,5773.94540434331,238480.922000978,10183.7128399126,119595.081558462,149280.621556026,13887.8944324097,52604.8102788246,2386815.1165426,180848.838713903,43141.9480815461,22670.4533115595,46403.386986698,81189.6663101224,51038.0169728838,102471.650970659,62629.7203366121,42231.8795852296,85953.5439277836,10124.9852643273,86354.1790181651,30328.5352873749,74837.9915971868,23399.4349212764,62864.9079283626,58033.1461049484,"","",2859,32469.1356938253,180048.589661228,0.180335406986069
"560",560,187.960574247954,187.95385799135,188.053207257181,61.272499666214,25.8620004892349,128.20199836731,20,11,0,5,3,17823.9928996969,23395.8325108729,1974.75443294896,373.098214787037,29062.5219986262,365.751633698528,29717.470521708,534.505158053175,114613.425812792,24723.8182372041,18964.9316815849,19391.3279857262,792.123969899361,33759.8614472682,81651.5645534355,44381.5221346777,234.274534293386,5924.76648013811,7325.48737729434,6654.00669293711,6517.04166895632,6357.73107056537,7346.19422627259,6858.09248481877,6933.56183428007,5852.784774088,5590.61459560654,10184.2141835411,1741.74354040612,29792.9588438379,878.196988240816,1904.24582954945,16509.619674007,941.797016357123,1474.61144601007,1069.66726855336,13012.1045432034,1552.08580025461,19909.3306402193,673.874638360608,2277.06800144662,1276.61787880491,3802.57152309408,23097.1054336969,6683.14930385641,15508.9924193316,11659.1829600434,3779.10712863272,5565.58919079767,2968.89595405747,1431.47060224338,2916.79474023093,3297.86595409736,2866.20287127379,1275.94511268544,9958.9928918533,"","",1016,607.518797952823,6536.02812049572,0.0929492325848112
