"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M-H]-"
"3067",3067,973.568956379045,973.565228532585,973.571745397013,299.669988479614,297.564999694824,301.727999343872,55,17,10,13,15,23315.7689139296,27794.3800474456,25758.5669579089,39103.8359744686,25677.7291286886,34038.4110134148,43919.5822788935,30727.8470126415,21302.0599542634,35501.3486421002,28703.3346931532,42738.5709504684,29515.5946829663,43857.3102134373,40589.6332973085,35941.2490986288,46549.2827631957,26514.0605961496,28512.6403746544,27781.5370345707,29173.0313547701,29959.7333248705,32240.3417617163,32450.6345870198,31711.2614704994,30982.9512875341,35905.4178892366,18307.358723126,17016.6178126261,26078.493182853,24432.3049727517,20677.7743031709,20472.9653827124,25016.2666269927,33170.5097286321,22620.1293198997,31849.531080935,20390.1539383104,26579.3095911191,17846.8013272,27183.9381719311,19786.8762978829,22061.5264526118,17731.7001226505,24107.8862494734,28105.9665827779,16443.1807280571,23396.0494754923,31334.1621671678,30404.1605379328,20387.1701569132,22313.1647387936,29547.4757170623,23391.4304010926,36620.0744886119,27729.60609276,"","[M-H]- 974.578",102,2729.00928829196,30523.1609681022,0.0894078202170437,1585268.69967547,TRUE
"3822",3822,1391.87430425553,1391.8699919298,1391.87854497436,299.213003540039,297.564999694824,301.100004806519,55,17,10,13,15,22712.6212814357,22741.6573905055,21863.0528329639,34620.5859713315,17056.2981193475,27668.3478299839,45993.6534930154,33161.372368197,18061.90238351,37067.1457985666,25290.5864520652,41626.5597980666,28247.822403165,45559.0079257539,41950.1455733187,34930.017075475,47737.5352363413,18946.7515360275,20349.2711208271,24820.7762389832,23163.7725899206,27940.0121159315,27281.6923021799,29398.4911204549,29018.2140853666,28246.6089739599,29774.141551194,11713.9548258608,17565.1144597641,30502.8025407815,23714.7011774703,15265.7462884994,11886.9156689527,20558.0634031026,32449.1627025164,16564.8871903568,28091.0851780657,12133.5149161454,23198.2069078833,15243.5149070426,21684.6359549781,13233.6574691878,14540.6577836629,10659.7789289827,18245.9004985142,23678.5027136826,11560.2121267006,21311.354424599,24255.5827728356,25528.0287923576,16480.2029664069,16157.8722137629,25923.8157134406,16153.7945946952,34575.1150497166,24675.0195831742,"","[M-H]- 1392.88",102,3892.42176998013,25893.9731634845,0.150321534103897,1382779.84532103,TRUE
"2909",2909,889.608246439519,889.5305041853,889.610560456728,299.212996673584,297.568990249634,379.649002761841,56,17,10,13,15,23762.7950069198,24507.2698212974,18361.8811315117,31486.0153307895,23247.4231481436,29692.2999931918,36910.2233201307,24707.2300535435,22246.182688307,27489.6819116749,24437.6291105,32211.8822179863,24875.2099563696,36426.624642543,30911.2855612312,30728.3101198748,31961.7352325612,22598.3060150485,25111.162632411,26627.2095198407,24329.4977159615,24311.3210484962,24076.3445852724,26523.2473160976,23803.1367319892,23868.1415852252,28892.5218879415,18021.2789545767,16340.7084776238,25383.1907836546,20552.1985876756,19351.8521617322,18334.3874750114,24582.9047954433,26266.8314970913,19550.7606372974,25948.6956625761,16560.2089981499,19985.5413911547,16484.8167797822,23623.5268208229,16842.4672096968,14557.4941253396,15370.2855017256,20053.7436429178,25435.7514531718,14061.8799353349,16441.6231581276,25801.0200490185,23555.7558384413,19610.1811664764,18903.3896579689,24992.4528543871,17729.7055268989,23092.4241630842,21325.0046376755,"","[M-H]- 890.618",102,1837.53767917103,25014.0889038284,0.073460108270815,1312864.65022772,TRUE
"3230",3230,1087.52369738897,1087.5205745949,1087.54739248667,298.201007995605,278.327007293701,301.895006103516,45,11,10,6,14,23956.6679745543,21687.7498108761,21383.7450459683,28449.9462418729,20466.4141479371,30579.1372290487,29637.9832124058,16648.1885408182,17739.9650868215,15204.6188913686,24048.411549529,30735.1402549791,17328.1862322986,19688.7130379389,18388.3758182849,29182.1447031314,31531.4319624056,22295.3349892207,20179.2809151113,22480.6714774482,14170.2892684996,14484.3325179878,26423.9032824989,28190.0273958296,27973.2026511299,15409.2631804291,30290.4822270939,17995.1913425168,18513.4244709047,25019.970967855,21353.2930479562,21507.1707188617,21401.3369039446,16025.4415892065,26026.1721011462,17590.0604900764,29408.8288277156,20122.8743420234,22155.1791951232,20269.1824463534,25044.578058634,19427.8562871398,20282.6851792782,21010.7657528292,20719.136059368,28470.17810375,20007.7064147685,24684.3917778363,27143.5668025972,27623.4124230978,24401.7851642313,26114.3127794851,29745.5214571673,23097.4309287302,18164.0494753306,27634.9912491092,"[150][M]-","[M-H]- 1088.54",102,6025.86600436139,22189.6787905249,0.271561659871096,1279514.10200252,TRUE
"3807",3807,1389.7075652123,1389.70127134893,1389.71243984474,299.214510345459,297.564999694824,301.100004806519,50,17,10,10,13,14168.9780035615,15652.2588486176,13975.4809768172,30917.7655435153,16904.9525381044,22864.330830581,43754.861278797,25027.9241641824,11514.396634195,32513.2164930514,16401.1244405154,37323.8013473417,24361.3655057111,44812.2190387055,35916.3611276075,23391.3986330513,42289.2981445074,17835.4897932708,17981.9709950369,18490.5644689159,20955.9879279034,21347.8973922362,19848.1526929599,24291.2964080349,21623.8372093143,22046.3128457166,22438.4775311084,11127.0978885386,10222.7447760716,26521.0281776165,14842.850066028,12238.857890809,11727.8119586092,14101.9222090457,24979.6439271469,12128.968125445,19625.6107954551,8262.0360154747,11940.1770781077,11752.9454096351,16364.5593712851,7995.91768503803,10191.9542858027,6451.39153326675,14784.1876137109,21564.9305230436,11196.5755145636,10809.597755942,19231.4022850223,19078.8712974172,13402.9524632323,10165.8729571102,15660.7969760895,12367.1312714112,28358.884604231,19139.5082051177,"[240][M]-","[M-H]- 1390.72",102,2115.2734936037,20685.9987264497,0.102256290429867,1084885.94947363,TRUE
"3996",3996,1474.66702445047,1474.6631203523,1474.67494347051,299.8360131073,298.195001144409,301.100004806519,37,15,9,4,9,11768.7962839997,12535.3776002964,8559.00847758499,22047.0563223213,7223.38418604434,14570.6855325266,28586.261373248,17800.6179031475,9872.06175677041,23449.3091649713,14618.419417348,24817.7674627127,14754.144814834,28394.1733463965,25496.8492526028,20090.4144607699,31517.5440041907,12852.9850461386,12048.1025221206,10653.4428250722,10467.902692519,13359.3581465073,12700.818079398,15159.1855226186,16983.0131710349,17080.1360912963,20423.9983987645,9219.90389660597,10371.3836547497,18745.0961165497,13065.572101419,10166.4855200363,8437.81205952913,13296.3550471624,17996.1139592381,9988.00450509443,15430.2964029122,9796.00855152433,9632.5901708845,8804.98300950128,12843.1836231342,9165.26276674804,9827.18030260876,4870.61522499137,7494.27826631947,11031.1151635673,8199.23533063638,8891.01531377342,10140.2643162275,16636.2001966914,10909.4975429438,10129.0072793141,13281.4427667945,10130.1034285662,19784.1579031494,12423.7960564159,"[275][M]-","[M-H]- 1475.68",102,3190.21328506351,14172.894249547,0.225092576639064,788537.774332324,TRUE
"3946",3946,1446.68119382083,1446.67652951429,1446.68754108916,299.840998725891,298.19399269104,301.100004806519,28,14,7,3,4,11869.2712836147,8399.93499758907,11661.2591275559,17565.9560913707,11773.4399883392,11755.0193558522,26166.9992320676,15145.1513228393,9342.03671317494,18506.2945690281,6505.90783592546,19002.8926279971,12611.5623118376,27858.2478607167,21225.0622263617,14112.4887507334,26021.4917590764,11820.0241848943,11247.2113713324,12672.7472722671,8232.71991353715,10194.1386057995,12742.7444982585,13293.5370456042,12842.5329186635,11301.8892456802,9318.45204143957,7545.36750493571,7519.37899074331,14278.9742409838,10325.1172541997,8095.74421280622,8011.17258651661,10687.6788940821,12034.0517970854,7460.22515794262,13685.2180382833,8256.06004623553,10023.3662552067,7523.75621060282,12985.5864073269,8269.73673797771,8284.75960884243,3730.44871569628,9336.95613270093,14499.457926874,7254.04112253152,9629.29367475212,13504.8277398176,11448.2026710317,9536.1308661344,7884.21491197816,12957.8271507142,8029.54695598552,15722.2812601523,10868.0184058473,"","[M-H]- 1447.69 [M-H-CO]- 1475.68",102,1670.19870841282,11366.5997097476,0.146939168358371,672576.454629543,TRUE
"3754",3754,1362.72033721957,1362.71539960188,1362.7273848317,299.84099937439,299.207996444702,301.100004806519,29,11,8,4,6,12297.4046685522,12867.9753015403,11377.8765718352,17732.8461287718,12567.1168241813,13276.7825962407,25966.4202269034,14817.6691512027,8585.91071869273,20126.7442600532,12426.9344645294,22395.2875274481,11899.1203201376,26346.888819143,21357.473741459,13302.1349901496,24054.0134474227,11359.7427847227,12140.2264796712,10662.7055335948,11483.3490168006,13714.971213683,11294.8285064066,8810.44683820009,14455.503651766,8466.74358506997,16076.0375104583,6990.99705724551,8254.28350092528,14055.9280658327,5904.83374174498,8713.45759959998,7117.9684586651,11079.734919769,11393.9055454593,7674.47929852456,13919.8079074769,7923.93682023976,10033.1362736422,7856.56742230379,8333.33310641348,8775.25031472634,8434.85116935178,4612.63160841633,8547.33718030288,11243.8236206122,7089.11720651117,9365.00513870322,13727.8240732895,10349.2867439623,9492.09009927511,8342.42932026075,6696.18991461396,8159.49760847911,18593.5722753049,9704.25951090083,"","[M-H]- 1363.73",102,2380.20171257785,11846.4555120373,0.200921002080267,672248.690381189,TRUE
"3992",3992,1474.00236168368,1473.99835522247,1474.01065108959,299.841985702515,299.211002120972,301.100004806519,13,10,1,1,1,10195.9006404194,11274.3123872771,9344.83102326521,15064.4790698172,10872.424923752,11850.7224012576,23605.4593313059,13449.0390955107,6548.11561943364,14520.5400109611,10378.1280627187,14004.6755500747,10670.6129042551,19297.9079129861,15265.0811492706,9721.9365308966,23373.1823404752,9142.91150993994,9813.03799050003,10201.5697467275,10939.9119977417,11781.3786784964,8015.83501604628,12507.5881829895,11946.8096126583,12979.8699096135,13017.7637301593,6369.01974411383,6620.73638666501,14317.8305622871,9904.66960528294,6886.8195696042,5885.00128824796,9301.01975888014,7129.94505217715,6749.42565692802,12056.595498044,6249.82475715446,9352.28061225712,6444.8038117508,10431.6017941173,6870.04938879811,6855.75038474053,4133.23637360735,7228.38292494391,11937.4632429332,5746.15554183865,7521.68216525058,11076.6053954065,12066.3309961749,7379.8184165221,7120.53608060715,11615.1920367096,7097.90586831786,10638.5615358292,10843.8734298572,"","[M-H]- 1475.01",102,1704.99457968809,11034.6676374872,0.154512544981041,585615.143207596,TRUE
"3803",3803,1389.03780134786,1388.87184836671,1389.0458416061,299.841985702515,298.585013427734,301.100004806519,20,9,1,1,2,9984.6016480936,11253.9438390322,8919.03966697735,16080.1701658548,9655.4596112445,10838.1167004452,16779.5632275194,11759.6629014448,5980.21565702983,16061.9914474756,10355.7754545329,18507.986340628,12990.0645622853,17028.7217706335,14368.3776079999,14090.2972295052,19943.8062179286,8667.23898304746,8528.30181564803,11297.8513726212,11535.7367588723,12029.6071623102,12466.9038606758,12201.6959684276,12381.0320474906,7638.51151037961,13229.3224114307,5489.94049533606,6672.34369750201,10390.9536645344,9252.78980124394,6787.65963430184,6171.94117857024,9614.95952541488,10736.1472077497,6045.09098103549,13038.0894966619,5278.55411307743,8684.87829196304,6233.40040783516,11144.4220864746,7299.50603976892,6824.61505116666,3483.41961632939,8188.14700897783,12041.5957987242,6374.64520332279,8166.58712743875,11659.8979555294,9550.65448988549,7536.03013904278,7254.55145935927,11031.5103204348,7205.64286342779,11819.7905946047,11809.6510674948,"[239][M]-","[M-H]- 1390.05",102,1965.23796689009,10997.6201890904,0.178696657376803,580361.411256742,TRUE
"3943",3943,1446.01496750485,1446.01256476486,1446.02163829856,299.842993850708,299.213004837036,301.100004806519,12,9,1,1,1,10400.8514348412,10918.8464197099,9260.19270657535,15090.4836924472,9805.66058208314,11812.7617801952,21795.2766309866,11172.2347824562,6860.22572202102,14790.4302378267,9557.29621999711,16175.6507704216,12852.8872178098,19247.6029122674,12474.3637543292,13468.6044922208,21370.6752958751,8714.69917278591,9799.92897966653,10800.8659906113,11056.1262399098,10558.2565560616,10833.0979069482,11922.5583569099,11333.2611181913,12218.411818623,8140.90745553374,6176.47297731042,6612.48008766518,10655.5831843056,8452.26383585532,6627.4844023129,5495.31590480038,8652.90473405023,12639.0874227775,6818.59937178477,11411.7327364083,6544.00674164188,9096.81815950833,6149.27667325295,10355.3994860567,6789.24753400745,6674.73433634732,3053.93931682119,7303.67917556396,10688.3772265166,5545.67497208179,7350.38157626774,10888.6309322007,12108.8685208244,7267.46775021031,6839.57927954649,9753.42140154328,6493.61127363394,14743.375550067,10331.9297573887,"","[M-H]- 1447.02 [M-H-CO]- 1475.01",102,1308.66766219502,10537.8113595241,0.124187804995412,573952.502568056,TRUE
"3751",3751,1362.05512740827,1362.05028216603,1362.0625149214,299.839991798401,299.211002120972,300.950995330811,18,12,3,1,2,10646.1108108287,11194.1192458985,8631.90486889333,14101.1171989143,10293.9913288874,10701.7109444392,19003.5909317033,11741.8863843381,6141.21708866462,18236.9010949624,7302.88250741927,16614.1429015144,9463.02233957023,21229.3658384994,17423.086582467,12962.0760180387,21624.2744351027,9164.40589556231,9013.52784338294,10272.2152223824,11749.6648738636,11991.1335272184,9202.90780444613,12249.658393995,10098.9564877865,7896.7609501991,13453.1516252633,5308.63480654247,6184.45527332289,14115.19446608,8389.3621171971,5888.1487473912,6043.10139854518,9343.56567392605,11702.2797795815,5839.27943858172,11117.111949033,3213.75874097996,6917.41003909667,2770.46967951354,8770.75311164871,5552.45677268505,6970.72858677179,4054.32999069659,6361.9333780038,9744.95884768798,3723.16427407321,3920.4469093044,9134.60277999938,9501.65367591893,5363.59138331047,6020.12196460373,7636.07464914769,6047.85997595674,16644.5095819668,5843.14712062106,"","[M-H]- 1363.06",102,1771.1305760727,10509.23826241,0.16853082324794,544526.888256429,TRUE
"2940",2940,905.322675798698,905.320030167723,905.42379628976,569.550007629394,527.144013671875,570.174013061523,28,0,10,2,16,195.374118710735,140.734008789062,9326.88941213914,121.730660574777,239.022257078705,308.602580860974,242.653564453125,475.69722910079,144.869163050565,324.349341177382,402.255132196338,201.323821505266,281.326054309433,244.588724016678,293.948383186811,127.126591536775,271.998599548159,85446.5159057651,89593.0501091297,88982.024304159,89102.6574676613,85156.5072265954,88767.8785210848,86611.6329734806,98243.054173775,91772.4271349265,94453.3488845872,145.934130025662,177.89160412165,366.72751570344,220.698607586723,191.951505313361,159.758784477599,24250.8142872322,230.072324910002,10119.9212851538,328.807396762539,158.963979254477,150.397377479223,185.666931152344,295007.050498836,68541.2707366943,1353390.06469684,478696.967501894,225912.065236915,286142.555353534,210383.193421997,157451.629388746,316612.650423534,111464.621233315,202694.120832765,347032.263639327,481589.036701249,104909.163151245,91390.4153478029,52918.8676077314,"","[M-H]- 906.335",115,4079.37398345404,89812.9096701165,0.0454207975049201,5732295.127845,TRUE
"2943",2943,906.322630964854,906.320028767195,906.425054423849,569.550007629394,527.942015991211,570.174013061523,27,0,10,1,16,173.716509403661,243.825497295063,2816.41990620643,134.902198269748,315.655295108445,139.348288195064,306.880352313702,190.360740178193,89.959601203911,205.514542427845,220.993536224732,197.937896264287,174.383370053555,145.901925102963,246.992070130431,258.523687227363,257.681499497965,18358.3390293643,14930.4243285209,16004.8857961756,21516.5061992942,16663.7635933661,21861.7405090815,19079.8835987762,21167.658841826,19876.5198358661,22858.9544819389,227.239590125779,150.226516887546,328.351411996143,180.413449645042,135.56142171224,183.536433293269,16750.9928035369,182.886805157177,93.5432734870567,401.026385352015,389.365379710216,200.121411442757,247.98905426194,63732.0932684408,13807.2876910935,293343.710564806,106696.139340259,52713.4045808413,64883.5948633626,43765.3833739965,37055.2136394119,72798.6972703215,23430.1397436366,43737.6511436477,80940.176899432,105759.227681458,20762.962212252,20089.8902538542,9616.22385081137,"","[M-H]- 907.335",115,2702.91126591675,19231.867621421,0.140543358509091,1271040.72344355,TRUE
"1358",1358,412.079379561026,411.911436079035,412.107935068335,71.1474973487854,33.5939995384216,77.2539969062805,92,17,10,2,16,12761.6235343477,23083.5576798854,13318.5447560463,11310.4467364767,34529.1803881277,18975.7447773514,11085.824530127,110410.052796436,16389.1267061626,18549.7966299253,11722.6596186895,17433.9528750416,17860.1663116463,16312.9488554895,10214.4373368943,8681.48633964321,14231.317060693,21665.0851256243,20953.4516248765,17145.7744967139,18393.0946819351,24797.8709216066,24219.3256945984,23930.7254741534,25493.7869746657,27598.0040458497,31349.7933327627,5330.18416461721,3788.57700246142,6198.56515449286,7168.80547993944,4461.70366699807,3559.81483669473,6265.59646879137,8301.19226815345,3573.65296611682,8644.44179608952,8457.78394369781,3678.35106658315,5383.20054168001,137348.554838142,93142.8196048,82189.5738855631,255466.002206712,143707.486356758,97663.1431775218,41605.9642158596,136244.450352448,134192.330282339,43200.5831362742,15517.4722880699,65407.314019635,102882.699779981,112301.310028515,95232.5896538515,25673.8719114199,"","[M-H]- 413.088",118,4230.23607731516,23554.6912372786,0.179592083576974,2259005.81439998,TRUE
"2273",2273,620.392787601304,620.389076969995,620.394089345778,509.549988250732,422.421993942261,509.556002197266,39,6,10,5,16,4327.62212522672,9974.07119877264,14792.1157779098,8108.2351964149,2355.08054444534,11448.3642608628,25398.4837676436,20733.5496044951,6495.11826346686,33020.1340613786,5690.39266678648,7453.20477347767,14413.0105867591,7397.80425753143,13385.8411268065,8336.78830856338,7228.97864917401,151488.645853622,151954.904701142,147204.597564586,160608.119242683,156793.535840884,159893.877578287,158426.495931856,155599.551842455,168077.03581354,168582.622342603,11003.6475116454,43653.5924931166,3221.25139792822,4249.9007406464,5615.81693617297,8863.52532185122,25525.4059702798,2499.35801770538,23946.0301597565,8879.70389732733,17299.5682307326,21728.4536808031,4980.89391479818,855246.721905215,734138.432222974,353656.888841772,816801.381895375,290679.914091001,699680.783554909,803837.195720453,616928.561462916,501850.317469196,439759.801660348,495513.471167128,266409.498800784,766984.301549999,512161.999195345,809367.486299116,121248.366541183,"[77][M]-","[M-H]- 621.4",124,6884.93505382953,157862.938671166,0.0436133719021353,11044920.4525318,TRUE
"316",316,197.115327306041,197.038307822831,197.233159485711,591.453008270264,479.861988601685,676.553977203369,55,16,10,10,1,698910.948147297,658259.948153019,29655.1355447061,8332.65882252386,964269.411044084,3753.03625459559,12145.7320573577,633131.416226309,213915.555958492,34952.8911398258,830185.045672297,26725.5775787635,22894.0605238359,899266.821599007,37584.731776868,10623.3403985202,14189.5889162458,492960.25500454,485141.616571946,511426.270246661,527468.508786742,511280.504841995,533512.274880554,525668.77386159,524684.336774179,533972.360962451,533864.202903206,3151.03461807668,7753.82668153569,24279.5991665074,13830.2329069775,35373.6892951519,9801.62376891822,14722.7352101474,7394.14256896824,10395.7207582623,18475.0252830618,5335.4184362039,48658.8570462032,8833.91934285639,6855.10040593743,1064.0455984734,1390.82299698584,1302.44880789071,2325.92290884919,1438.11648865324,9133.32196021592,1290.72623246983,1368.75492626553,1523.31758257002,1339.2641918838,1141.45503977537,1421.78629823104,1137.36854672581,1186.15518007614,1878.97847390473,"","[M-H]- 198.12",141,17434.2916086676,517997.910483386,0.0336570693738865,10522578.4153694,TRUE
"324",324,198.116228094413,198.020954634523,198.117882016692,591.465005340576,533.163991851807,676.090995941162,40,16,10,6,1,54969.1632868636,49471.2792318601,146082.032621317,94633.8647955954,74298.1728118658,779.040846404704,106830.911630924,48925.2641029729,16745.9543844624,164567.923896101,66603.2664232386,143856.0127487,63623.2775233313,73463.2819283009,84196.6169375181,113538.22735555,241839.900222161,39770.895429541,34948.8117263094,41224.1202832217,42992.1999518813,43138.7148177783,42356.9293877725,37677.1061306074,43994.7207694408,40448.935643658,42548.3560647187,1636.03241825476,1753.17841059037,23696.1244980766,17724.7881227732,1300.6843486242,9346.64054749534,1484.55250579864,19247.0006910126,1637.28823669255,1825.74912249421,1305.23690217154,14095.8153218166,40358.0709018345,4023.41967673735,3470.13489959203,3197.42852465312,2014.08525570761,1916.01383521557,2341.38248007406,33253.86591901,1958.92372770878,2077.46670934074,3564.76811873354,1842.634340344,2137.75451395051,2501.02965015806,5121.16153377419,7838.19447692338,2697.9280437765,"","[M-H]- 199.121",141,2812.51613941404,40910.0790204929,0.068748733973483,2168892.33468543,TRUE
"1513",1513,441.11345281253,441.050205102221,441.227438761206,66.7184995079041,24.7369998693466,146.940997657776,98,10,10,2,15,8760.63362012501,14409.2699379519,8813.47203638405,13655.7060989365,2867.55173550738,33414.8805199,13146.3565644622,24457.5055387007,13231.8003584445,14485.4792231389,15839.8970826612,9499.66087618377,18158.2837977691,18054.3205469025,10105.2474467226,8529.36510160239,3949.42901386227,11365.7489552452,9428.06738682339,11627.1199171169,10750.2142455549,11059.2391738854,10557.672842571,9337.549791861,10362.859484911,9553.25829233229,12390.5715419538,2377.0025813819,1305.28117980715,15150.1284459506,11172.6551980622,2456.21497514325,2109.38177850967,2704.29935902623,3587.42220974574,2508.70311274678,3880.36132385635,2003.95023018743,2854.36998493038,2305.70682818256,36784.0541167185,9428.01322465762,21968.1254357361,19494.9002903618,17711.0948598509,29270.6165663749,6486.94720845192,24604.9421311542,25961.7164732143,11097.8903964138,12907.7664196561,15882.2647251705,21391.7149217008,31319.8837316092,27407.8010705654,25071.4527005647,"","[M-H]- 442.124",142,1010.12494795373,10643.2301632255,0.0949077425238733,729015.822611241,TRUE
"532",532,242.078289960521,242.001150843402,242.104201114106,575.205021209717,499.101992950439,626.461999664307,77,9,10,13,7,37339.995784834,100508.689499602,13721.3223729492,3611.70875592219,1228.21820118211,21070.617786494,10976.6316199377,1863.47624161094,5720.3856590266,10430.4923829476,3298.7644994794,113753.513609976,3970.10245070606,7501.21038287878,9197.34124983847,38406.5405054977,23529.6787491729,14699.2949958103,15296.7447087516,15407.1850788463,16901.2401160318,15897.5463214989,16111.8625452121,15627.9674800672,16083.3962794165,14858.6789413435,15541.3406906091,48226.7014680187,19014.9624080533,89292.3109491341,50011.8629046742,20208.7527641533,16039.9153500535,15613.8613583386,14555.3676417544,12433.2775341813,83836.0522687664,56367.4179725845,12912.8553361585,340909.174175999,1425.73240308324,19288.4751291857,1199.6781904478,1595.8152525723,1887.45803274711,13449.3729030546,34067.5753657692,48360.4825287484,1693.22184690626,12089.5053028806,1980.31996538639,1649.46337866618,1712.11005135558,9423.79165196791,73962.196169739,1370.5276856673,"","[M-H]- 243.086",144,645.801946999399,15642.5257157587,0.0412850174411923,1567132.18489969,TRUE
"3432",3432,1194.93661413656,1194.93382528126,1194.93977124883,559.741491851807,559.72399597168,560.3659765625,10,0,0,0,10,135.065906415383,89.9357757568359,200.87662862932,65.7801869354832,195.459177208726,130.829726521081,138.96349937981,109.077895646294,223.320480866823,87.99560546875,213.280180992442,98.0417968958306,148.651202392578,213.703814555298,165.814115423709,245.973722478375,142.019012451172,3753.09901329945,3510.92584198036,3788.77152468941,3520.87644099715,3729.98848299953,3779.46336910806,3610.92909424379,3546.9705214514,3789.51009298709,3474.08568405699,63.4124471389435,54.0396506569602,160.801256595772,115.017242431641,130.097359924267,108.48760345454,126.682056657039,156.469741821289,187.520169995259,199.610392252604,252.912429005373,21.1943359375,295.73185905624,7611.47324749231,9772.09174688905,7480.62015555203,1826.69373984039,9419.88977305891,14100.4810622521,6977.1430516988,7103.30388665199,16727.1706556948,10065.217621915,12259.7731448497,12319.1791377118,11888.4715884926,7508.04390534759,9100.09233644571,5806.15362860511,"","[M-H]- 1195.95",147,129.789901209828,3650.46200658132,0.0355543766722769,190947.184021256,TRUE
"3199",3199,1063.69229116651,1063.6897888671,1063.69666953912,380.336994552612,371.156988143921,381.79400680542,17,0,0,0,16,303.37777477596,301.420046752319,916.543472157419,739.126425832976,1040.85851606758,318.170370785519,900.393078147992,731.718001635435,279.472251718797,912.236422397769,1354.13306350028,313.017774170885,1270.64026761353,1242.59733433897,1652.58775568008,430.369087312371,2070.488215517,9177.75785523813,11015.9496031143,10871.9731467355,11792.5574039151,10228.160820804,8958.31546455324,10862.3629884049,10559.7204026822,9169.92465806007,10044.0047121793,357.294113784944,694.173511293215,208.71587670508,403.911742587042,356.449281591124,287.902709427393,378.30174376897,563.469963113562,1137.26477482961,294.48929702487,341.609473285731,509.714717833934,350.897121284423,115331.673937537,129710.011853737,748081.350525165,1287457.02026416,172921.532001518,421185.823318305,1315790.70665071,710415.441252171,270187.388653875,67772.6229375361,121504.546970874,163715.785215694,211628.662246896,85606.4346261969,155982.277193664,31319.7228157283,"[145][M]-","[M-H]- 1064.7",149,933.82651097628,10268.0727055687,0.0909446726521364,6131953.07170439,TRUE
"2325",2325,634.39939451695,634.370108764758,634.408990645651,508.296994018555,416.368003616333,516.656988220215,63,8,10,3,16,3704.15279241706,7680.0397673626,10004.3703126814,8287.11995518686,30008.9472924398,1990.36282314539,18993.5968511656,11301.5069133633,4928.07684943452,15737.8292201409,4681.29349943362,9766.50649179394,15461.0744088204,8251.87488481631,12995.3725392222,7190.33540869225,9007.46827252116,89062.3931274377,84900.9644470853,88600.6830561161,93100.5395604372,89906.8431087956,92748.6859889142,97139.5946637844,93201.5542592108,97256.6858250462,96546.6551790014,4187.20040225144,48371.9299943795,1737.13864282184,3339.89057163298,2059.46952959607,4037.79186655945,100255.948230682,3070.754064167,97290.9300852803,3113.57196590723,4753.70368558615,4275.39770234647,3815.58910943788,653057.395867797,477930.107826427,116036.139173602,178714.63831487,199622.288647458,373389.360032268,348510.129829422,243696.250762005,213547.513853945,259473.47011357,293280.917596016,250136.937190359,637709.620471482,376787.667127448,547383.108912981,87504.8450758654,"[83][M]-","[M-H]- 635.409",162,4113.53834721227,92246.4599215829,0.0445929128414155,6639544.23414463,TRUE
"534",534,242.06992563764,241.992551238382,242.182709099529,65.1300026321411,22.8410000658035,238.224998016357,325,17,10,13,16,131207.650404028,289182.577156716,103715.348066109,193907.012216383,166260.585470746,1285796.82174693,205415.644765537,1276511.03420853,376892.306466884,130449.429129415,245386.094681498,78703.6464001641,274858.885298641,308634.62227545,107438.668260084,114553.049546666,49650.3014867786,322106.202190067,328635.188890534,332781.947274066,337256.661627173,341172.623416629,350889.546780099,353770.217998992,357614.000479581,351763.350825736,358349.526815303,10143.6383818488,22083.6044219695,46038.2860886467,70583.5172766403,47917.7297571069,10813.7616994461,53620.5106114224,19927.4656043972,22547.1590243503,24631.6186478378,34557.3440459976,37501.5856786334,21384.7383375355,500807.103841603,418621.657700682,457241.469724291,405338.580436332,521063.217256336,719206.952871474,156403.570463769,398542.410580876,326283.07245435,821672.96272899,225803.014132519,399345.651495899,341586.251777061,769420.346426972,672532.30856623,377524.993559006,"","[M-H]- 243.076",167,12849.4070316777,343433.926629818,0.0374144952939606,16706047.467471,TRUE
