"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171003_01601","IE_20171003_01801","IE_20171003_02301","IE_20171003_02501","IE_20171003_02801","IE_20171003_03401","IE_20171003_03601","IE_20171003_04001","IE_20171003_04101","IE_20171003_04801","IE_20171003_04901","IE_20171003_05101","IE_20171003_05301","IE_20171003_05601","IE_20171003_06201","IE_20171003_06301","IE_20171003_06801","IE_20171003_06901","IE_20171003_01301","IE_20171003_02001","IE_20171003_02601","IE_20171003_03201","IE_20171003_03801","IE_20171003_04401","IE_20171003_05001","IE_20171003_05701","IE_20171003_06401","IE_20171003_07001","IE_20171003_01701","IE_20171003_02201","IE_20171003_02401","IE_20171003_03101","IE_20171003_03301","IE_20171003_04301","IE_20171003_04601","IE_20171003_04701","IE_20171003_05401","IE_20171003_05901","IE_20171003_06101","IE_20171003_06501","IE_20171003_06601","IE_20171003_01401","IE_20171003_01501","IE_20171003_01901","IE_20171003_02101","IE_20171003_02701","IE_20171003_02901","IE_20171003_03001","IE_20171003_03501","IE_20171003_03901","IE_20171003_04201","IE_20171003_04501","IE_20171003_05201","IE_20171003_05501","IE_20171003_05801","IE_20171003_06001","IE_20171003_06701","isotopes","adduct","pcgroup","SD","MEAN","CV"
"1255",1255,426.365576929025,426.364465467236,426.366639085752,818.020984039307,759.86997833252,819.475024871826,28,0,5,0,15,301.950978366658,418.971726925423,438.737215799176,1819.34284013882,376.095144738754,778.749928792318,220.872383917371,1470.2506123364,271.881740395135,273.726816487809,941.636444853412,275.768970407546,318.142612604424,440.393166083429,647.380177796446,1077.5073216038,495.449595128083,996.1879534175,14426.3239452209,13031.1530813505,11507.5483680647,12329.5544197597,10132.273111227,12679.5468040879,12712.8963757257,8920.63188496269,389.536457349029,239.443389213592,171.174289703369,410.405035251752,212.637960741762,254.306939854804,164.432746039497,269.449848397635,460.331408698112,257.168746915542,242.744715840866,420.970022310192,303.255228153947,169.229469799954,212.342716344283,30740.4094957039,37847.2307668403,19978.6121985813,192853.486878841,17011.9795123301,22955.1407011336,16077.4331067055,17431.914205011,23174.1945969652,13866.8236643697,124409.293978326,23102.1063345175,53205.1301899496,28329.927860675,22581.5755657386,10826.7596605702,"[68][M+1]-","",199,1741.67002897714,11967.4909987999,0.145533431289131
"1257",1257,427.23144565368,427.051277008507,427.232333068023,180.458005409241,121.649002723694,202.843995094299,19,0,0,6,10,1725.72521021913,809.905412056545,2249.46019371171,2320.19050921127,1257.19514679047,1264.31230269,1078.64429524704,2662.02362463077,1535.50242341378,614.769809705826,1772.87547607645,1538.09610515285,884.791578956181,957.328406031326,969.43207244575,2330.45653494951,844.953181871586,1439.79653990235,11400.6164122917,12500.1468253672,12685.8123287551,12870.2739745912,11747.7668784885,13125.7808489609,14029.7344647771,10016.5641517639,171.156802467164,125.001401774089,1516.51009433605,116708.486275789,24396.966061194,15277.2923897446,463253.246252758,2100.41163667222,110475.443286808,1232.58426147173,54353.9804975901,715.645970076323,1170.76716046929,1152.24191650407,2791.08954111822,125191.572531803,138724.535584175,30139.0617858732,113220.900870853,56182.3646446187,6978.37544323454,26788.4379947861,39190.0125403017,23051.6357570396,16843.4766215868,34203.3092942378,25538.1507860497,26307.9534344673,62443.1813254319,52178.3468014002,43937.2386665095,"","",599,1225.67073684397,12297.0869856244,0.0996716326620119
"1258",1258,427.161559825876,427.111540968948,427.342106650157,686.962021331787,643.006019287109,742.803006591797,96,16,8,0,16,38060.4206884056,10042.3615508207,15233.3502825296,48835.3224584972,8058.60055100871,40707.572138079,11600.7862702897,9151.05342455519,4084.20647789026,23719.8930207384,9691.40265670771,37615.8537839726,8027.85743014701,9446.16955275647,51994.5642421022,27385.0338266138,9890.27442050059,15267.3932772595,178013.916074852,177979.021414293,160077.544250318,139540.989748926,130597.358956019,120068.063672311,112602.666856873,90776.7776542157,466.327336111851,388.133364106218,550.328500841227,1540.27856325209,490.89493402549,400.776427676436,581.195813462138,409.912168068811,633.134868213907,421.426631731447,224.064492382575,231.836485846434,372.890267858282,235.295660451427,1487.68495421608,37814.644911496,521417.981304044,14776.6948792934,65808.5830436101,303946.04780294,126399.071738329,20608.9417727664,33136.1607800434,46072.6487377798,18825.3204159737,226322.541125432,18460.9625921558,67284.7297520377,12675.2529051155,21502.1255912911,504506.427989546,"","[M-H-S]- 460.134",80,31479.3348676681,138707.042328476,0.22694835344496
"1259",1259,427.238179342046,427.177518503098,427.347355631679,884.307996139526,882.966981201172,914.057020568848,12,1,0,0,11,1291.71743527241,838.497178792953,1131.45094729587,2993.59126529346,889.10127673712,888.186888464642,7289.19125152007,3154.86798170788,1158.64419605376,1130.44433757216,2001.29007394612,1225.61949457352,1064.71795380757,1033.74004607234,759.275541703809,2591.02897372718,805.038026286797,1964.77443711041,6259.69006652534,7534.52399114105,7022.89830574691,5453.96407679319,5682.16260726005,5622.24754788354,6166.90012376755,4195.2441392146,705.675405368675,590.904082961173,680.193235277198,1227.90633711964,895.852682806138,1069.9396108869,682.043758164263,1112.84415817095,1212.75551377982,1070.60446499288,657.116947065211,887.685050074425,881.034267738461,711.457892026752,5412.09025138481,9241.23259198666,20531.0151474512,16818.5912777111,9296.27065810065,10341.2742455542,30360.955653957,10031.4692662603,12233.8592290471,15911.4452026784,19850.3829677338,5032.10057084364,9334.65240130201,7723.28713046014,11238.5425593058,22538.1394561753,8258.94317833185,"[66][M+2]-","",348,1020.84766152582,5992.20385729153,0.170362638828386
"1262",1262,428.159648575935,428.115235754063,428.326485674931,684.446983337402,570.111994018555,742.801979522705,39,5,8,1,16,12072.8576868691,4279.60626552051,6324.08754373274,16300.6200670302,2777.13482867678,12701.3665462099,4518.91139140632,4132.06311780079,1260.11950888236,7833.01627263427,3154.31966420431,12995.7419255096,1987.89140307344,3259.80682548931,15812.4234732018,8759.84628168751,1768.2765951414,5164.25667601282,57598.3619149681,53069.6790738695,50421.1840345412,44495.1963002971,42263.6754918471,38871.9718382973,33968.0404697964,27249.1074875382,398.295622482151,314.990044821985,365.086442428362,120161.943670755,192.600026148185,314.395940620452,407.579210848444,333.467995715607,267.618276614789,319.524605749796,151.082100716233,180.252287812997,300.892122269142,329.592798174452,573.42871597968,317644.703709288,160308.32020365,233116.187557376,10043.266299367,94161.5614120188,30307.8889632218,325675.255997479,217092.763412297,147847.912720755,302113.370792319,50740.661832404,237141.037698444,20327.3984875636,209444.538288456,159656.232310422,157547.179112183,"","",4,10121.6329890216,43492.1520763944,0.232723204205735
"1263",1263,428.177548599327,428.176573697365,428.29229185882,819.277509918213,795.879993438721,834.11400100708,10,0,0,0,8,713.772384463979,587.036836648191,619.66883101128,1564.97095704553,600.703237721866,594.031431913376,583.814258534631,986.361278985881,453.09498692778,435.455046741461,625.62177333168,796.44274008545,312.442112038081,451.929481516592,686.40675869855,802.913366049528,423.752027962526,645.938604178077,4305.78143488277,3909.82030685991,4114.85872883417,3144.46485706283,3440.08090905303,3259.77402129173,2888.23943509568,2455.73688343726,313.170808417909,276.801251368597,482.842510512268,604.480761397291,513.459880698557,380.50512983379,458.395693743601,369.784548645063,302.431707471609,623.29221699209,123.056412067264,337.864744264548,496.754795413126,287.9791135324,1426.11331993416,6797.03242371678,14204.5685778726,12480.6768298362,11995.3840681724,7052.44007943706,10117.2293494369,18065.1800745819,11659.5510932207,10048.6263722401,10534.5306661183,504.349169575609,9802.69698345169,5695.464986601,9910.35071725312,9956.91376075115,7531.58610010283,"","",91,634.572832543322,3439.84457206467,0.184477181817095
"1267",1267,429.297138636217,429.296652332925,429.312793509616,850.219974517822,846.91802230835,850.761971435547,11,0,0,0,11,420.994065734454,341.622685343027,533.427513897419,791.275539874099,330.847254325503,628.967348885619,296.399201259549,2686.77813949755,166.040792738753,420.176800395673,1874.89624848465,604.795728430152,217.337958114222,304.351216695271,653.206237341588,581.270749929051,273.05267387093,480.366607502103,7291.61967197945,7093.99404450009,7708.56759847866,6532.19117126945,6638.49745265477,5257.5962112397,5798.26101636887,4999.56584993584,168.393853313689,363.672119140625,291.577966229724,307.899538233876,501.759106173579,304.003962556521,296.242694306054,260.919200597913,264.450796913356,271.117329565542,116.229282586902,192.985070188064,269.782413845157,166.139041416347,548.850304813021,8656.14916244522,17744.8897479102,20642.5548005663,7041.08342867345,13469.6583539651,1157.4249750392,21192.0088604456,14987.2110698568,5463.38825742714,19780.4710797966,9594.7207017839,14200.1694039969,7295.42769555416,12675.526180829,11005.0763224065,11431.827023115,"","",160,977.599194979433,6415.03662705335,0.152391833720282
"1268",1268,429.286709222642,429.265247303907,429.301159790581,549.415497055054,515.145977478027,561.555017700195,12,0,0,0,8,246.353454543898,341.662730035931,776.484666154616,390.535145463794,249.544743414922,305.702305456623,405.02760178186,357.222101398185,1555.00670579821,261.945483819488,401.632617357932,251.797234781086,340.484573686123,232.365198892355,397.060074236865,202.165496461932,412.347516318783,338.885060325265,1432.80401603336,1381.8353252885,1202.05853059143,968.359019484785,1358.12404495241,1107.8449399475,1121.04180149869,945.036795629866,142.738940429688,228.183445208147,183.780831303913,442.575958073512,256.489120938629,1357.48434670689,134.746434790548,188.563285266153,351.263052858412,226.969083515513,148.180923603475,342.113597230986,176.607958984375,163.070147450392,193.380657066591,21505.6014330566,1209.2608825257,1481.61752739362,16502.5084450061,9977.43442696042,725.71579647325,7118.42238706402,1032.91233004183,9699.53896098537,44819.6925289133,46500.9983633955,1296.12690677643,3587.34145384133,22960.0940355306,2066.51637351547,807.491518068127,"","",1754,187.006882854309,1189.63805917832,0.157196452661807
"1270",1270,430.175043624057,430.131390771736,430.340705217208,707.462024688721,620.945023193359,783.661009063721,23,0,0,1,13,1668.74946405739,498.661629071459,788.840221129358,2345.57775190153,560.330425786475,2194.10548850894,190.164493410848,440.674284663051,345.909442715081,1502.55595566034,479.2692728887,1492.50727497254,166.141015625,966.003260437399,2880.98173522949,1649.09864487064,327.14192262028,1224.66423500329,6308.84869628648,5754.69912856817,5435.90099786719,5095.91502717386,4711.01086334015,3949.16952149073,3690.31984535853,3094.4579739968,135.612278329208,106.084553660825,147.794637467845,508.986874045139,93.6589324198042,154.699345266819,166.614203667268,228.154258178813,67.5257263183594,245.647998755266,81.5132448496297,30189.555682838,102.732992352918,102.679014240857,562.478101470818,17251.0869222081,33836.0605914274,21184.5273068128,85322.0951567133,8205.35512125492,9610.71842204779,33107.772609132,18994.0864011075,20646.0796200431,52934.0406974724,150922.676246073,35203.6158474428,2310.09217294572,16712.4764173175,25209.9999792874,7897.65515098969,"","",101,1104.27317960371,4755.04025676024,0.232232141049439
"1272",1272,431.188364738642,431.129368938206,431.352350198139,756.38600479126,529.985002746582,880.559001922607,87,5,7,3,16,10701.2021148855,5129.87462478131,7228.50458289818,14832.6879411815,7058.24304859553,7778.56074096236,5509.54282915716,13360.7201398001,2774.65765233741,7009.04570704078,8537.39792080857,8808.89065371996,816.325316593051,6859.66108737547,11484.312195085,8088.60101477158,4147.87062096363,9689.57385159731,16451.951530635,18308.1794751365,16424.0509713739,16503.4492334537,17021.3876451931,15027.2745923558,15027.2438683139,12234.7485855594,556.182854864746,693.075762835642,1785.03446766858,58573.3237128873,945.846262594374,702.957058695455,735.619224036112,665.079824044369,546.128639029029,8947.2336657703,492.811187514019,708.195228960753,557.370618205518,428.061810379227,71601.7589605376,24096.4472923098,20377.3445852101,24438.504187906,76544.482190229,23154.1262938885,13196.490577202,22141.2295106211,17515.0694151765,10874.0729980543,22191.9192673266,241946.16368675,19578.3141227672,17228.3269637925,13273.3251596629,40901.9138532753,16161.6153738857,"","",1154,1810.78531845879,15874.7857377527,0.114066756450921
"1273",1273,431.388104649619,431.386421308084,431.389381365538,983.3230078125,899.682003631592,984.178975219727,23,0,8,1,14,1181.88782084137,504.269499770428,776.582344853878,9881.19508534173,794.096953934059,1953.72570781298,771.74141042307,916.372584179044,284.879135168158,1011.13709957898,465.079459997267,1183.4797164374,316.910272231791,652.43670887081,889.251537968467,1381.63064289838,1258.43346229692,1345.14787871564,52481.3171217144,52289.1482628211,49504.8720557825,44237.2214230597,43860.1763761416,42747.7080302685,41382.7291460708,31818.6389463288,147.853583698471,224.58617844939,599.896764925681,1929.14806179609,510.676726508557,510.851439116523,1852.8846244812,343.524600399658,227.667196542025,1331.32737938055,141.338055228582,174.865196397671,372.873021426539,198.986957347952,13321.854610336,33237.6988474047,145692.614216783,343145.615551192,35264.128715678,30683.1976732904,283770.738817262,224901.47984294,320534.098154723,197831.973811062,127526.539310072,8558.49312376763,27396.3307448849,41513.9115121674,4693.9083342833,109675.340137138,39263.6761964875,"","",401,6791.06973163803,44790.2264202734,0.151619455278399
"1274",1274,432.052922029435,432.011643228453,432.166567989892,194.405000648499,166.868993873596,259.700987548828,15,10,4,0,1,7812.41162480127,18039.1530781367,8081.34967970119,11809.571101631,3859.88323549647,10505.1910402514,23069.9990375877,611.243744296746,2908.87948010943,12486.8946550414,453.222913386869,14579.9495530907,13354.7798063508,557.248245386355,9694.26246374846,4508.46476285977,13100.3605424217,381.315013269583,8242.02591213145,9906.47566055932,8819.01992414809,8372.98518883809,7616.98545034509,9310.25130856617,8872.44702099817,5507.25908870312,218.501072110505,239.483426489298,366.268990467768,1145.98254974784,803.758613866444,415.801224676064,679.661766255481,618.740800948451,514.31294464915,913.020932770127,455.286532599298,325.705702395644,763.160682675274,473.484225478541,578.592208530754,1317.1273028478,874.012339604708,786.615268586048,931.747015848652,763.468507568145,921.886071795598,723.563176704338,65622.1596264667,742.402097330946,536.286839945242,1412.92617502157,761.83913175948,622.477864506344,1213.65036661364,824.705538803608,734.149356161555,"","",1973,1334.45513883957,8330.93119428619,0.160180789844335
"1275",1275,432.347783790578,432.189340334098,432.355720405814,819.906005859375,744.456025695801,874.337005004883,35,0,4,2,15,836.353576508247,904.305577397346,1417.08578465879,1196.73889377051,1011.29846810674,1765.77978154189,2025.74799478054,2433.58248154157,1830.66876842247,1618.80914643407,2074.4836968316,1586.86355390648,3701.6555263117,1653.24616527557,1546.0361853838,1829.11883083358,1691.44968930549,1651.74705021754,9369.72396810539,7628.21061640978,7051.73599807812,7483.5270652473,7051.44603493111,9203.62269328907,9699.64385576712,6726.2457206332,1857.75837264955,1338.47748353249,871.608835975329,13961.7453023525,950.382200243572,1564.27675317228,1619.4197442929,1707.28896682958,2295.04823097835,1406.04617897835,2654.8438057512,3008.875158954,2042.35050489902,2938.12858369946,18835.4045965771,21834.1511473999,24020.1141754724,60385.5658560788,11001.6025336832,9477.66376824429,55927.3903002421,30325.3899806784,29440.584517482,34288.6965109905,40754.2817373388,14076.6168871302,8096.28482103348,15403.6930850297,17284.3092274107,57353.6416497911,10977.1283779837,"","",619,1197.27598983391,8026.76949405764,0.14916038024018
"1276",1276,432.391390238582,432.390345892657,432.392331306623,983.639488830566,982.965986022949,984.178975219727,16,0,7,0,9,392.634835023576,256.836883164871,350.769490418024,3009.29923597293,230.313730122832,425.400504809446,436.599827272551,273.278132179895,300.929136755375,473.209898253473,165.643382324622,492.529162637144,204.89317980096,328.039039415773,388.326605223692,453.205492776604,449.788809326979,544.888908945024,9592.59464493021,13423.160544004,10549.5538003743,10551.3350570481,9927.54326359928,9734.41180370003,10251.1003641728,9139.47425238444,195.167404644191,165.445487433512,269.293953472183,569.899085014194,245.102964097168,270.259808027185,594.078400639387,245.855528594066,275.796321674035,203.067668246183,126.434954900868,239.50955257689,237.034859795434,108.837694819443,2550.17583736233,782.455818420992,38093.1224895902,91341.1735120714,10768.9557047188,9362.21261307038,75293.0759153537,59628.9390110834,86010.6923475862,51526.1827132159,34298.2957993041,2679.69119903904,9885.3078783676,9093.211215032,1451.3798231706,27391.6529763937,11041.2756424429,"","",1694,1315.50491204643,10396.1467162766,0.126537740178947
