"","Gb1","Gb2","Gb3","Gb4","Gb5","Gb6","Gb7","Gb8","Gb9","Gb10","Gb11","Gb12","Gb13","Gb14","shallow_mean","deep_mean","ttest_pval","XOTU","inc_dec_estimate","inc_dec_p_val","classification"
"X196900613",0,0.473913043478261,0,0,0.276811594202899,0,1,0,0,0.517391304347826,0,0,0,0,0.226811594202899,0,0.220245854919158,"X196900613",-0.249737548369562,0.389195674745639,"dec.trend"
"X196900616",0,0.368263473053892,0,0,0.471556886227545,0,0.776946107784431,0,1,0,0,0,0,0,0.261676646706587,0,0.200080344372789,"X196900616",-0.246523578232953,0.395527754935209,"dec.trend"
"X196900624",0,0,0.914414414414414,0,0,0,0,0.677177177177177,1,0,0,0.298798798798799,0,0,0.259159159159159,0.0746996996996997,0.422297304462484,"X196900624",-0.151490522582717,0.605170973854477,"dec.trend"
"X196900630",0,0,0,0.761481481481482,0,0.293333333333333,0,0,1,0.626666666666667,0,0,0,0,0.268148148148148,0,0.199885522787906,"X196900630",-0.201540545012508,0.489608849409482,"dec.trend"
"X196900661",0,0,0,0,0,0,0,0,0,0,0.610810810810811,0.554954954954955,0.672072072072072,1,0,0.709459459459459,4.74085478014525e-08,"X196900661",0.93757643667809,7.46049271716589e-07,"increasing"
"X196900254",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900254",-0.284650946365053,0.323949618562548,"dec.trend"
"X196900300",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900300",-0.284650946365053,0.323949618562548,"dec.trend"
"X196900322",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900322",-0.284650946365053,0.323949618562548,"dec.trend"
"X196900326",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900326",-0.185225199987645,0.526108713288703,"dec.trend"
"X196900434",0,0,0,0,0,0,0,0,0,1,0.989733059548255,0,0,0,0.1,0.247433264887064,0.512346059986,"X196900434",0.254377652915737,0.38014915691504,"inc.trend"
"X196900441",0,0,0,0,0.551020408163265,0,0,0,0,0,1,0,0,0,0.0551020408163265,0.25,0.281303404832579,"X196900441",0.214889768745452,0.460656413303983,"inc.trend"
"X196900442",0,0,0,0,0,0,0,0,0,0,0.285400658616905,0,0,1,0,0.321350164654226,0.0400850185994168,"X196900442",0.599128314573637,0.0235628165832596,"increasing"
"X196900452",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900452",0.340195410949877,0.233994434121185,"inc.trend"
"X196900519",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.548626727922509,"X196900519",-0.0389157683265813,0.89491921662938,"dec.trend"
"X196900536",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900536",0.436387799721516,0.118760091191382,"inc.trend"
"X196900550",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900550",0.436387799721516,0.118760091191382,"inc.trend"
"X196900599",0.740530303030303,0,0,0,0,0,0,0,0,0,0,0.509469696969697,0,1,0.0740530303030303,0.377367424242424,0.128507566946577,"X196900599",0.373585720022008,0.188253930236695,"inc.trend"
"X196900601",0.383152173913043,0,0,0.464673913043478,0,0,0,0,1,0,0,0,0,0,0.184782608695652,0,0.305391633930463,"X196900601",-0.239300555140218,0.409953588462073,"dec.trend"
"X196900623",0,0,1,0,0.347019867549669,0,0.396026490066225,0,0,0,0,0,0,0,0.174304635761589,0,0.321321612876487,"X196900623",-0.33203027743363,0.24613234218259,"dec.trend"
"X196900628",0,0,0,1,0.23026851098454,0,0.441822620016273,0,0,0,0,0,0,0,0.167209113100081,0,0.33947146173894,"X196900628",-0.294130413540521,0.307378586573455,"dec.trend"
"X196900635",0,0,0,0,0.633946830265849,0,0,0,0,0,1,0.597137014314928,0,0,0.0633946830265849,0.399284253578732,0.0828580779782805,"X196900635",0.355494389291117,0.212261685996794,"inc.trend"
"X196900648",0,0,0,0,0,0.428015564202335,0,0,0,0,0.832684824902724,0,0,1,0.0428015564202335,0.458171206225681,0.0329189654367528,"X196900648",0.562119408974481,0.0364188177005341,"increasing"
"X196900655",0,0,0,0,0,0,0,0,0,0,1,0.447971781305115,0,0.700176366843034,0,0.537037037037037,0.00105030131931984,"X196900655",0.711070386117419,0.0043555797873608,"increasing"
"X196900656",0,0,0,0,0,0,0,0,0,0,0.909734513274336,0.543362831858407,0,1,0,0.613274336283186,0.000647631101094217,"X196900656",0.75428584537385,0.00182694394200894,"increasing"
"X196900658",0,0,0,0,0,0,0,0,0,0,0.939953810623557,0.935334872979215,1,0,0,0.718822170900693,0.000279175472604255,"X196900658",0.715508419155967,0.0040119355756185,"increasing"
"X196900662",0,0,0,0,0,0,0,0,0,0,0.807807807807808,0.771771771771772,1,0,0,0.644894894894895,0.000342879363850483,"X196900662",0.716007427922971,0.0039746686101774,"increasing"
"X196900663",0,0,0,0,0,0,0,0,0,0,0.654611211573237,0,1,0.792043399638336,0,0.611663652802893,0.000441776023329301,"X196900663",0.804666968541622,0.000518882061412727,"increasing"
"X196900667",0,0,0,0,0,0,0,0,0,0,0,0.731016731016731,0.687258687258687,1,0,0.604568854568855,0.000436119945027042,"X196900667",0.822966414683494,0.000299989890508731,"increasing"
"X196900672",0,0,0,0,0,0,0,0,0,0,0,0.0581233882166237,0.204324538781988,1,0,0.315611981749653,0.0403378337856856,"X196900672",0.622383674902959,0.0174553501382442,"increasing"
"X196900411",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900411",0.340195410949877,0.233994434121185,"inc.trend"
"X196900415",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900415",0.513180042858539,0.060554741029776,"inc.trend"
"X196900462",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900462",0.340195410949877,0.233994434121185,"inc.trend"
"X196900508",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900508",-0.284650946365053,0.323949618562548,"dec.trend"
"X196900511",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900511",0.360403895985936,0.205565975281046,"inc.trend"
"X196900542",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900542",0.360403895985936,0.205565975281046,"inc.trend"
"X196900564",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900564",0.436387799721516,0.118760091191382,"inc.trend"
"X196900568",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900568",0.436387799721516,0.118760091191382,"inc.trend"
"X196900581",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900581",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900593",1,0.840304182509506,0,0,0,0,0,0,0,0,0,0,0,0,0.184030418250951,0,0.374947902132562,"X196900593",-0.438409344261395,0.116867453014377,"dec.trend"
"X196900595",0.697802197802198,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16978021978022,0,0.381743905278994,"X196900595",-0.376379835153538,0.184708374726188,"dec.trend"
"X196900609",1,0,0,0,0.623376623376623,0,0,0,0,0,0,0,0,0,0.162337662337662,0,0.387789549166702,"X196900609",-0.376263292267557,0.184855396701339,"dec.trend"
"X196900610",0,1,0,0,0.939393939393939,0,0,0,0,0,0,0,0,0,0.193939393939394,0,0.373066093117972,"X196900610",-0.349060081671224,0.221241569871846,"dec.trend"
"X196900617",0,0.353103448275862,0,0,1,0,0,0,0,0,0,0,0,0,0.135310344827586,0,0.430125685855159,"X196900617",-0.277748218858851,0.336327223385963,"dec.trend"
"X196900634",0,0,0,0,0.397207137315749,0,1,0,0,0,0,0,0,0,0.139720713731575,0,0.42063691857051,"X196900634",-0.16746550919045,0.567156038242054,"dec.trend"
"X196900636",0,0,0,0,1,0,0,0,0,0,0,0.889655172413793,0,0,0.1,0.222413793103448,0.568408982500144,"X196900636",0.104012552381778,0.723446275230657,"inc.trend"
"X196900639",0,0,0,0,0.653631284916201,0,0,0,0,1,0,0,0,0,0.16536312849162,0,0.385093991597379,"X196900639",-0.0998131056386051,0.734236017058737,"dec.trend"
"X196900642",0,0,0,0,0.60377358490566,0,0,0,0,1,0,0,0,0,0.160377358490566,0,0.389722409092936,"X196900642",-0.093688760051308,0.750053023667259,"dec.trend"
"X196900644",0,0,0,0,0.812182741116751,0,0,0,0,0,0,1,0,0,0.0812182741116751,0.25,0.410586797474451,"X196900644",0.168428950731026,0.564895619168863,"inc.trend"
"X196900657",0,0,0,0,0,0,0,0,0,0,1,0,0.874418604651163,0,0,0.468604651162791,0.0129686516427162,"X196900657",0.565328315705696,0.0351351121284105,"increasing"
"X196900664",0,0,0,0,0,0,0,0,0,0,1,0.825783972125436,0,0,0,0.456445993031359,0.0132916508897067,"X196900664",0.511498441091705,0.0615479779614099,"inc.trend"
"X196900668",0,0,0,0,0,0,0,0,0,0,0,0.751693002257336,1,0,0,0.437923250564334,0.0140744469688879,"X196900668",0.58750352873087,0.0271586520584892,"increasing"
"X196900671",0,0,0,0,0,0,0,0,0,0,0,0.769138755980861,0,1,0,0.442284688995215,0.0138541430636619,"X196900671",0.65117655059769,0.0116517054312405,"increasing"
"X196900674",0,0,0,0,0,0,0,0,0,0,0,0.63254593175853,1,0,0,0.408136482939633,0.0163513253249636,"X196900674",0.582055704060404,0.0289782685726696,"increasing"
"X196900677",0,0,0,0,0,0,0,0,0,0,0,0,1,0.849898580121704,0,0.462474645030426,0.0131148112867082,"X196900677",0.691626028940068,0.00614200827874029,"increasing"
"X196900602",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900602",-0.311326146612651,0.27859253733078,"dec.trend"
"X196900607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900607",-0.311326146612651,0.27859253733078,"dec.trend"
"X196900615",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900615",-0.284650946365053,0.323949618562548,"dec.trend"
"X196900621",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900621",-0.249892352103033,0.388892044312315,"dec.trend"
"X196900622",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900622",-0.249892352103033,0.388892044312315,"dec.trend"
"X196900625",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900625",-0.249892352103033,0.388892044312315,"dec.trend"
"X196900626",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900626",-0.249892352103033,0.388892044312315,"dec.trend"
"X196900627",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900627",-0.249892352103033,0.388892044312315,"dec.trend"
"X196900629",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900629",-0.22483383065832,0.439644925529,"dec.trend"
"X196900632",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900632",-0.22483383065832,0.439644925529,"dec.trend"
"X196900633",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900633",-0.22483383065832,0.439644925529,"dec.trend"
"X196900637",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900637",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900638",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900638",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900640",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900640",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900641",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900641",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900643",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900643",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900645",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900645",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900646",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900646",-0.18684187879053,0.522438983668874,"dec.trend"
"X196900647",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900647",-0.185225199987645,0.526108713288703,"dec.trend"
"X196900649",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900649",-0.101157902237642,0.730775730770833,"dec.trend"
"X196900652",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0.548626727922509,"X196900652",-0.0744827019900444,0.800224904140219,"dec.trend"
"X196900653",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.548626727922509,"X196900653",-0.0389157683265813,0.89491921662938,"dec.trend"
"X196900654",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0.548626727922509,"X196900654",0.00715957755563218,0.980620455504283,"inc.trend"
"X196900659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900659",0.340195410949877,0.233994434121185,"inc.trend"
"X196900660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900660",0.340195410949877,0.233994434121185,"inc.trend"
"X196900665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900665",0.340195410949877,0.233994434121185,"inc.trend"
"X196900666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.116756066492439,"X196900666",0.340195410949877,0.233994434121185,"inc.trend"
"X196900669",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900669",0.360403895985936,0.205565975281046,"inc.trend"
"X196900670",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900670",0.360403895985936,0.205565975281046,"inc.trend"
"X196900673",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900673",0.360403895985936,0.205565975281046,"inc.trend"
"X196900675",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900675",0.360403895985936,0.205565975281046,"inc.trend"
"X196900676",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.116756066492439,"X196900676",0.360403895985936,0.205565975281046,"inc.trend"
"X196900678",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900678",0.436387799721516,0.118760091191382,"inc.trend"
"X196900679",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900679",0.436387799721516,0.118760091191382,"inc.trend"
"X196900680",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900680",0.436387799721516,0.118760091191382,"inc.trend"
"X196900681",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900681",0.436387799721516,0.118760091191382,"inc.trend"
"X196900682",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900682",0.436387799721516,0.118760091191382,"inc.trend"
"X196900683",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900683",0.436387799721516,0.118760091191382,"inc.trend"
"X196900684",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900684",0.436387799721516,0.118760091191382,"inc.trend"
"X196900685",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.116756066492439,"X196900685",0.436387799721516,0.118760091191382,"inc.trend"
"X196900686",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900686",0.513180042858539,0.060554741029776,"inc.trend"
"X196900687",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900687",0.513180042858539,0.060554741029776,"inc.trend"
"X196900688",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900688",0.513180042858539,0.060554741029776,"inc.trend"
"X196900689",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900689",0.513180042858539,0.060554741029776,"inc.trend"
"X196900690",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900690",0.513180042858539,0.060554741029776,"inc.trend"
"X196900691",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900691",0.513180042858539,0.060554741029776,"inc.trend"
"X196900692",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.116756066492439,"X196900692",0.513180042858539,0.060554741029776,"inc.trend"
