"","Sf1","Sf2","Sf3","Sf4","Sf5","Sf6","Sf7","Sf8","Sf9","Sf10","Sf11","Sf12","Sf13","Sf14","Sf15","shallow_mean","deep_mean","ttest_pval","XOTU","inc_dec_estimate","inc_dec_p_val","classification"
"X196900451",0,0,0,0,0.00405172045569651,0.00730202281335571,0.00300657413898195,0.0103796556265063,0.00859299566760828,0.0170155394027242,0.00690233764252755,0.00338801102214686,0.00608125118006168,0.00257518343677495,0.0149341459076109,0.00309249662931756,0.00849849489420778,0.0466614407504544,"X196900451",0.541391708431277,0.0371317863533279,"increasing"
"X196900481",0,0,0,0,0,0,0.0029795047040144,0,0,0,0,0,0,0,0,0.0003724380880018,0,0.36884629178393,"X196900481",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900488",0,0,0,0,0,0,0,0.00231694287773002,0,0.00124166009421695,0,0.00266664843317311,0.00288328403297879,0.00103118217274519,0.00421497126859034,0.000289617859716252,0.00171967800024348,0.0432438720367779,"X196900488",0.712627838834868,0.00286791951942489,"increasing"
"X196900521",0,0,0,0,0,0,0,0,0,0.00106047364270032,0.00247874003737177,0,0,0,0.00240910743149705,0,0.000849760158795591,0.0567650217514529,"X196900521",0.441102384159484,0.0997924958090259,"inc.trend"
"X196900207",0.00448471258446714,0.00345125486223485,0,0,0,0.00370566726605926,0.00243904943345539,0.00399408651576515,0.00562098212843549,0.00404472107944493,0.00165249335824785,0,0,0,0.00111754742809414,0.00225934633274772,0.00177653485631749,0.662346071811137,"X196900207",-0.341937298200308,0.212231253355126,"dec.trend"
"X196900251",0.00228131615059284,0,0,0,0,0.00213704410181293,0.00148041806408735,0.0020746887966805,0.00720749177132725,0.00370366422953126,0.00338125564072252,0,0,0,0.00273779785152474,0.000996683389146703,0.00243288707044368,0.186547169352251,"X196900251",0.104671135843297,0.710456770844243,"inc.trend"
"X196900284",0.00150644785655846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188305982069807,0,0.368846291783931,"X196900284",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900327",0.0011384936387209,0,0,0,0,0,0,0,0,0.00111909278877923,0.00115674535077349,0.00118631667475778,0,0,0,0.000142311704840113,0.0004945935449015,0.20729214054261,"X196900327",0.0688953708284683,0.807253419154682,"inc.trend"
"X196900329",0.00159302531957906,0,0,0.00163560127255452,0,0,0,0,0,0,0,0,0,0,0,0.000403578324016697,0,0.178606250840758,"X196900329",-0.483896764284718,0.0676014084726188,"dec.trend"
"X196900359",0,0.00115334184087391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144167730109239,0,0.36884629178393,"X196900359",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900391",0,0,0.00145804920777478,0,0,0,0,0,0,0,0,0,0,0,0,0.000182256150971848,0,0.36884629178393,"X196900391",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900404",0,0,0.00120302919424764,0,0,0,0,0,0,0,0,0,0,0,0,0.000150378649280954,0,0.36884629178393,"X196900404",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900513",0,0,0,0,0,0,0,0,0,0.001454820625413,0.00113132237603122,0.00261878551257769,0,0.00125294177978717,0,0,0.000922552899115582,0.0198788911653462,"X196900513",0.496388380025984,0.0598213418604458,"inc.trend"
"X196900524",0,0,0,0,0,0,0,0,0,0.00106580265598022,0,0.00118289789471525,0,0.00153291328367766,0,0,0.00054023054776759,0.0438025278375725,"X196900524",0.501477975925629,0.0568462966326183,"inc.trend"
"X196900534",0,0,0,0,0,0,0,0,0,0,0.000978784527577572,0.00139144347730956,0.00247812952356977,0.00211780424725087,0.0011794185659817,0,0.00116365433452707,0.00408243206030065,"X196900534",0.814630979866781,0.000216920940123114,"increasing"
"X196900543",0,0,0,0,0,0,0,0,0,0,0,0.00125469227560837,0,0,0.00110207964362225,0,0.000336681702747231,0.120734938182262,"X196900543",0.492957759344636,0.0618895742567741,"inc.trend"
"X196900559",0,0,0,0,0,0,0,0,0,0,0,0,0.00132560261816351,0,0.00182906551380113,0,0.000450666875994949,0.12572072768449,"X196900559",0.561094274849237,0.0295422243833506,"increasing"
"X196900582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151970982436331,0,0.000217101403480472,0.301936351322549,"X196900582",0.405369672211951,0.133868211054047,"inc.trend"
"X196900170",0.00691753929534603,0.00121912179377546,0,0,0,0.00468947273492455,0,0.00229830794841852,0.00424624639715146,0.00182252254172617,0,0,0,0,0.0010518093440886,0.00189055522155807,0.00101722546899518,0.457871366302496,"X196900170",-0.387184410904675,0.153926392427204,"dec.trend"
"X196900220",0.00380507949975542,0,0,0,0,0.00159595109393703,0.00441978533004642,0.00667751633662136,0.00708904195636022,0.0110843476221943,0.00382615769871233,0,0.00385093460884889,0,0.00770682361311977,0.00206229153254503,0.00479390078560507,0.142057874180636,"X196900220",0.284655624143831,0.303810057313538,"inc.trend"
"X196900238",0.00243282671087889,0,0,0,0,0.00147024261735979,0.00144961491395187,0.00341019206400477,0.00348529607069659,0.00318674994138085,0.00159529166507773,0,0,0,0.00243617605432286,0.00109535953827442,0.00152907339021115,0.56821772085181,"X196900238",0.0269260177599227,0.924113739731283,"inc.trend"
"X196900248",0.00279645205556542,0.00194270127569255,0.00160773486788855,0,0,0.00202773238305013,0,0.00103113275523642,0,0,0,0,0,0,0,0.00117571916717913,0,0.01381944603562,"X196900248",-0.704394937700929,0.00337044340106833,"decreasing"
"X196900315",0.00110386265351266,0,0,0,0,0,0,0,0.00119526631466732,0.00174258734252766,0.00135377340502612,0,0,0.00251419954483841,0.00108661185915035,0.000137982831689083,0.00112749120945855,0.0144118249703163,"X196900315",0.425572810892683,0.11375593464724,"inc.trend"
"X196900317",0.00111684927296575,0.00295132722018304,0,0.00715221018894504,0.00132108054014803,0,0,0,0,0,0,0,0,0,0,0.00156768340278023,0,0.120480749859878,"X196900317",-0.447937086109534,0.0940452681777947,"dec.trend"
"X196900351",0,0.00150416825634886,0.00202352836820455,0,0,0,0,0,0,0,0,0,0,0,0,0.000440962078069176,0,0.184358027795092,"X196900351",-0.485507657485769,0.066559155774551,"dec.trend"
"X196900353",0,0.00125858976551639,0,0,0,0,0,0,0,0,0,0.00101195889258877,0,0.00125848576996322,0,0.000157323720689549,0.000324349237507426,0.530329826402335,"X196900353",0.160562973401133,0.567566528810322,"inc.trend"
"X196900365",0,0.00107002056719861,0,0.00216504445904615,0,0,0,0,0,0,0,0.00171622758134987,0.00217131348731827,0.0028163470094331,0.00217322371830071,0.000404383128280595,0.00126815882805742,0.126471286134051,"X196900365",0.560137467121267,0.0298811978633064,"increasing"
"X196900367",0,0.000973543302942995,0,0,0,0,0,0,0,0,0,0.00140169981743715,0.00140820693561583,0.00172972493492742,0,0.000121692912867874,0.000648518812568628,0.118636893089668,"X196900367",0.481917087599664,0.0688983443807847,"inc.trend"
"X196900382",0,0,0.0021122309816053,0,0.0011746328128337,0.0011204451173188,0,0,0,0,0.00114403386340236,0.00158973271977627,0.00163635219334131,0.00201246843390593,0,0.000550913613969725,0.000911798172917982,0.427290038646795,"X196900382",0.325273727695251,0.23680760087611,"inc.trend"
"X196900387",0,0,0.00172415704797703,0.00102579617382754,0,0,0,0,0,0,0.00135377340502612,0.000977771092163472,0,0,0,0.000343744152725571,0.000333077785312799,0.97423021568292,"X196900387",-0.121887344434261,0.665208366156608,"dec.trend"
"X196900392",0,0,0.0014358735544246,0,0,0,0,0,0,0,0,0,0,0,0,0.000179484194303075,0,0.36884629178393,"X196900392",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900399",0,0,0.00126401224096065,0,0,0.00164514136738029,0,0.00373319750540413,0.00230079792102628,0.00318674994138085,0.00162707038350557,0.00296408229687318,0.00405941217194285,0,0.00290794348071554,0.000830293889218134,0.00243515088506347,0.0365912239995553,"X196900399",0.568988111045949,0.0268552015557888,"increasing"
"X196900409",0,0,0.00115867788754726,0,0,0,0,0,0,0.000996525483341504,0.00120759130025804,0.000984608652248532,0,0.00134996160786803,0,0.000144834735943408,0.000648383863388016,0.0824384941099105,"X196900409",0.334201268134496,0.223430522113732,"inc.trend"
"X196900424",0,0,0.000997904400758407,0,0,0.00104392691418484,0,0,0,0,0.000991496014948709,0,0.0019549688463717,0.00134441761769198,0.00173239186085181,0.000255228914367905,0.000860467762837744,0.108752744930639,"X196900424",0.599807361165694,0.0180968327250996,"increasing"
"X196900445",0,0,0,0.00132360796622909,0.00110751093781463,0,0,0,0,0,0,0.00233844554909026,0,0,0,0.000303889863005465,0.000334063649870038,0.937557394918786,"X196900445",0.0694830215002668,0.805638223472566,"inc.trend"
"X196900473",0,0,0,0,0,0.00123522242201975,0.00146454977462362,0.00173926006907347,0.00243719467765498,0.00443906806215761,0,0,0.00154981433696268,0,0.00259472084515974,0.000554879033214605,0.00157439970313357,0.150947666988861,"X196900473",0.347641093702613,0.20420657639598,"inc.trend"
"X196900476",0,0,0,0,0,0.000907287265731323,0,0,0,0.00141751753245369,0.00141097509819624,0.00217092532700631,0,0.00218987611953952,0.00199147725075599,0.000113410908216415,0.00131153876113596,0.00507536095336197,"X196900476",0.72631577493947,0.00216627259491688,"increasing"
"X196900515",0,0,0,0,0,0,0,0,0,0.00199305096668301,0.00231349070154699,0,0.00298162250613632,0.0068107919312767,0.00471380731780883,0,0.00268753763192169,0.00829809267356459,"X196900515",0.751878260689209,0.00122568916672246,"increasing"
"X196900539",0,0,0,0,0,0,0,0,0,0,0,0.00186323512317864,0,0.00128620572084346,0,0,0.000449920120574587,0.127607141316575,"X196900539",0.459875928064653,0.0845720580955312,"inc.trend"
"X196900546",0,0,0,0,0,0,0,0,0,0,0,0.00145981907816015,0,0.00102841017765717,0.0020610822808795,0,0.000649901648099545,0.0519847030330323,"X196900546",0.640412262083538,0.0101128942530224,"increasing"
"X196900173",0.00641971888297757,0,0,0,0,0.00107672042981368,0.00220102509149936,0.0066837279797252,0.00559944579844149,0.00347451665849551,0.00233891367628926,0,0,0,0.00276873342046852,0.00204764904800198,0.0020259442219564,0.987251594907571,"X196900173",-0.157060967406506,0.576154021401154,"dec.trend"
"X196900240",0.00225534291168666,0,0,0,0,0.00360182113323459,0.00615129573917759,0.00134792655353194,0.00420317373716345,0.00422590753096157,0.00660361768930583,0,0,0,0.00223896180230625,0.00166954829220385,0.00246738010853387,0.53730858582436,"X196900240",0.0663651461552716,0.814216087436926,"inc.trend"
"X196900244",0.0022466851653846,0,0,0,0,0.00189109273459661,0.00246798572600691,0.00269585310706388,0.00360374588566362,0.0024513461087545,0.00176054100090252,0,0,0,0.00223509485618827,0.0011627020916315,0.00143581826450127,0.703005162953954,"X196900244",0.00264268885159604,0.992542237103533,"inc.trend"
"X196900299",0.00124238659434563,0,0.00143032964108705,0,0,0,0,0,0.00121680264466132,0.00132159529341547,0.00113132237603122,0.0015008444386705,0,0.00166596904790285,0,0.000334089529429085,0.000976647685811624,0.0799336157690967,"X196900299",0.153889143582626,0.583977994890521,"inc.trend"
"X196900373",0,0,0.00325427712913992,0,0,0,0,0.00152806420354312,0.00292535149085244,0.00201969603308251,0.00157622443402102,0.00153845101913833,0,0,0.00184840024439099,0.00059779266658538,0.0014154461744979,0.189745518022256,"X196900373",0.134469067574766,0.632795991194371,"inc.trend"
"X196900384",0,0,0.00182394748805287,0,0,0,0,0,0,0,0,0.00183588488283841,0.00171502297186733,0.00162438912158248,0.00171305713026195,0.000227993436006608,0.000984050586650023,0.0856286697055989,"X196900384",0.567333075727487,0.0274025935624302,"increasing"
"X196900446",0,0,0,0.00116288414175841,0,0,0,0,0,0,0,0,0.00133346969601611,0.00225640400165211,0,0.000145360517719802,0.000512839099666889,0.323070637606318,"X196900446",0.404265062788147,0.135033041497856,"inc.trend"
"X196900461",0,0,0,0,0.00111971491509083,0,0,0.00157154570526996,0.00105886955803861,0.00115106686845864,0,0.00171622758134987,0.00131380200138461,0,0.00112528132033008,0.000336407577545098,0.000909321047080259,0.110005138931986,"X196900461",0.486868674794746,0.0656876684634089,"inc.trend"
"X196900494",0,0,0,0,0,0,0,0,0.00353913689568161,0.00381557350840918,0.00237704813840267,0.00235212066926038,0.00224605072691799,0,0.00227763126348597,0,0.0023725087431654,0.000105720975658339,"X196900494",0.582486262177911,0.022694339665236,"increasing"
"X196900527",0,0,0,0,0,0,0,0,0,0,0.00305711271275852,0.00268032355334323,0.00138067216313173,0.0139985751945248,0.00645006612477862,0,0.00393810710693383,0.0416740970438898,"X196900527",0.653598350516182,0.00822682494045075,"increasing"
"X196900533",0,0,0,0,0,0,0,0,0,0,0.00106776493917553,0.00212989996649596,0.00109352382151174,0.00212334823742692,0.00176719437591357,0,0.00116881876293196,0.00286429116288591,"X196900533",0.818891390713918,0.000188545757190009,"increasing"
"X196900152",0.0128004779075959,0.00158310419983073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179794776342833,0,0.309878743667533,"X196900152",-0.482523654256695,0.068499076517481,"dec.trend"
"X196900188",0.00477474708558615,0.00378892528712949,0,0,0,0,0,0.00101249782592491,0,0,0,0,0,0,0,0.00119702127483007,0,0.130665360195487,"X196900188",-0.602027211684352,0.0175637764464616,"decreasing"
"X196900206",0.0040042076647028,0,0,0,0,0,0,0.00342261535021244,0.0039052545055797,0.00287233815786669,0.00153808997190761,0,0,0,0.00220802623336246,0.000928352876864405,0.00150338698124521,0.514724249787776,"X196900206",-0.0642211530774498,0.820126062855522,"dec.trend"
"X196900256",0.0022033964338743,0,0.00582110900442404,0,0,0.00203319796898827,0,0,0,0,0,0.00102563401275889,0,0,0,0.00125721292591083,0.000146519144679841,0.188820578529976,"X196900256",-0.433910044865827,0.106101396476678,"dec.trend"
"X196900270",0.00168826052890172,0,0,0,0,0,0.0044748576287735,0.00106840261385942,0.00188801826280783,0.00118836996141794,0.00144910956030965,0,0,0,0.0012644913805771,0.00090394009644183,0.000827141309301791,0.909620749489705,"X196900270",-0.0620051257358978,0.826244052747227,"dec.trend"
"X196900285",0.00144584363244404,0,0,0,0,0.00101659898449413,0.00195740017679141,0,0.00173726395284979,0.00202502504636242,0.00123301427500032,0,0,0,0.00106727712856049,0.000552480349216198,0.00086608291468186,0.480354437607087,"X196900285",0.00256941897604325,0.992749002248453,"inc.trend"
"X196900328",0.00151510560286052,0.00117965382203453,0,0,0,0.00145931144548351,0,0.00173304842596964,0.00132448429463135,0.00248864920171381,0,0,0,0,0.0020610822808795,0.000735889912043525,0.000839173682460666,0.837019917866267,"X196900328",-0.0509574566308698,0.856876584001009,"dec.trend"
"X196900369",0,0,0.00508376853053033,0,0,0,0,0,0,0,0.00454435673518158,0.00567175609055665,0.0159426332682988,0.0160997474712475,0.00665888121514915,0.000635471066316291,0.00698819639720481,0.0222982890840093,"X196900369",0.70514243341328,0.00332211172185009,"increasing"
"X196900372",0,0,0.00349266540265443,0,0,0.0012680159376486,0,0,0.00253051877429567,0.00261654552043144,0.00116310109445906,0,0.00171895651079363,0.00182397276792026,0,0.000595085167537878,0.00140758495255715,0.204921326059364,"X196900372",0.14346226542552,0.609998355905637,"inc.trend"
"X196900376",0,0,0.00273314927541053,0,0.00126311164808611,0.00173805632832868,0,0.00212438194151117,0,0.00111909278877923,0,0,0.00224605072691799,0,0,0.000982337399167061,0.000480734787956746,0.359927905579546,"X196900376",-0.100688943826284,0.721058337347448,"dec.trend"
"X196900388",0,0,0.00204570402155474,0.00141342422108035,0.00305709630768668,0,0,0,0,0,0,0,0,0,0,0.00081452806879022,0,0.0993122428720466,"X196900388",-0.380018155914396,0.162353270962656,"dec.trend"
"X196900410",0,0,0.00114759006087217,0,0,0,0,0,0,0,0.00116945683814463,0.00109059083356695,0.000999118887280509,0.00262507934835939,0,0.000143448757609021,0.000840606558193069,0.0822585962712196,"X196900410",0.496165716072244,0.0599540320114348,"inc.trend"
"X196900414",0,0,0.00109769484083425,0,0,0,0,0,0,0,0,0,0,0,0,0.000137211855104281,0,0.368846291783931,"X196900414",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900416",0,0,0.00111432658084689,0,0,0.00108218601575182,0,0,0.00242642651265798,0.0019610768870036,0.00141097509819624,0,0,0.00163270510684655,0.0016202504234306,0.000274564074574838,0.00129306200401928,0.0196729559287005,"X196900416",0.396145340215427,0.143806878951789,"inc.trend"
"X196900420",0,0,0.00141924181441196,0,0,0,0,0,0,0,0.00170969505141797,0.00136409323696932,0.00436229466926805,0.00457379189524076,0.00159318180060479,0.000177405226801495,0.00194329380764298,0.0225189811071494,"X196900420",0.6909136771687,0.00434267793207903,"increasing"
"X196900495",0,0,0,0,0,0,0,0,0.00255923388095435,0,0.0053324689521921,0,0.0142158096796526,0.00390296908393878,0.00707651139589021,0,0.00472671328466115,0.0173364252577788,"X196900495",0.668124020765966,0.00648076408822534,"increasing"
"X196900498",0,0,0,0,0,0,0,0,0.00249103550264,0.00275509986570887,0.00213552987835107,0.0017538341618177,0.00180942790609856,0.0035342937372315,0.00367359881207415,0,0.00259325998056026,3.25884650432588e-07,"X196900498",0.84893058903399,6.26225926485974e-05,"increasing"
"X196900505",0,0,0,0,0,0,0,0,0.00117014059634098,0.00168929720972865,0,0.0010734969333543,0.00253713260746428,0.00235065183464495,0.00217709066441868,0,0.00157111569227883,0.000244491834533793,"X196900505",0.831670931139283,0.00012107439706443,"increasing"
"X196900509",0,0,0,0,0,0,0,0,0.00109476344136196,0,0.00134106191765498,0.00161708296011651,0,0.00101177820712902,0.00289634264236162,0,0.00113728988123201,0.00641939999609456,"X196900509",0.664178165831812,0.00692304431119868,"increasing"
"X196900514",0,0,0,0,0,0,0,0,0,0.00125764713405666,0.00131563894291271,0.0017196463613924,0,0.00234233584938087,0.00146557257871169,0,0.00115726298092205,0.00225742751600782,"X196900514",0.724384975022238,0.00225589759617225,"increasing"
"X196900517",0,0,0,0,0,0,0,0,0,0.00119369897469784,0,0.00178460318220046,0.0012862672289005,0.0021427522030431,0,0,0.000915331655548843,0.0135422703187778,"X196900517",0.647701360857462,0.00903276572913873,"increasing"
"X196900520",0,0,0,0,0,0,0,0,0,0.00119902798797775,0,0.0020307553452626,0.00261580338599031,0.00146915739665309,0,0,0.00104496344512625,0.0159905831896847,"X196900520",0.642577516173581,0.00978204722626376,"increasing"
"X196900522",0,0,0,0,0,0,0,0,0,0.00107646068254002,0,0,0.00116039398325886,0.00143034946542075,0.00191413832839653,0,0.000797334637088023,0.0133271450452699,"X196900522",0.72622019095505,0.0021706411643052,"increasing"
"X196900537",0,0,0,0,0,0,0,0,0,0,0,0.00250938455121674,0.00256073384102209,0.00217601614409939,0,0,0.00103516207661975,0.0408331464362349,"X196900537",0.632013205049429,0.0114796765223622,"increasing"
"X196900538",0,0,0,0,0,0,0,0,0,0,0,0.00225981360811208,0.00108172320473283,0.00170200498404717,0,0,0.000720505970984583,0.0525991734945091,"X196900538",0.589151675436222,0.0208305967699908,"increasing"
"X196900169",0.00860147095109672,0,0,0,0,0,0.00120225628407598,0.00287599075707506,0.00325916460575953,0.00107646068254002,0,0,0,0,0,0.00158496474903097,0.000619375041185651,0.444298254920136,"X196900169",-0.426378149212976,0.113000354773122,"dec.trend"
"X196900212",0.00317306401970503,0,0,0,0.0012814176140004,0.00136639648453512,0,0.00176410664148881,0.00115219365467931,0,0,0,0,0,0,0.000948123094966171,0.000164599093525615,0.118060001344329,"X196900212",-0.476314921199049,0.0726656045439947,"dec.trend"
"X196900261",0.00181379785028159,0,0,0,0,0.00203866355492641,0,0.00215544015703034,0.00253769755096034,0,0.00116945683814463,0,0,0,0.00134183030293656,0.000750987695279792,0.000721283527434504,0.956017891335744,"X196900261",-0.0789324975921593,0.779769865176527,"dec.trend"
"X196900272",0.00191336193275528,0,0,0,0,0,0,0.00246602231222203,0.00249462489097233,0.0014494916121331,0,0,0,0,0,0.000547423030622164,0.000563445214729347,0.976179128655577,"X196900272",-0.202660398262732,0.468834298018636,"dec.trend"
"X196900304",0.0013246351842152,0,0,0,0,0.00183643687521521,0,0.00214301687082267,0,0.00138021443949438,0,0,0,0,0,0.000663011116281634,0.00019717349135634,0.267168949629644,"X196900304",-0.240337719004341,0.388235885026734,"dec.trend"
"X196900306",0.00155406546121979,0.0195761139835024,0,0.00187668700926053,0,0,0.0155761262518447,0,0.00160445658455343,0,0,0,0,0,0,0.00482287408822842,0.000229208083507632,0.154425627761472,"X196900306",-0.404198237704099,0.135103729650459,"dec.trend"
"X196900332",0.00261463938322215,0,0,0,0,0,0,0,0,0.00107113166926012,0,0,0,0,0.00204948144252558,0.000326829922902769,0.000445801873112243,0.79674012708805,"X196900332",-0.0594337047601174,0.833354832951554,"dec.trend"
"X196900375",0,0,0.00328199669582765,0,0,0,0,0,0,0,0,0.00182904732275335,0.00136887154635282,0.00155231724929383,0.00188706970557072,0.000410249586978456,0.000948186546281533,0.340114540257712,"X196900375",0.326648558392714,0.234715879333716,"inc.trend"
"X196900381",0,0,0.00242269012850791,0,0,0,0,0,0,0,0,0.000981189872206002,0.00125086537856379,0.00157726520508606,0,0.000302836266063489,0.000544188636550835,0.564270750544189,"X196900381",0.189493979156591,0.498782267425024,"inc.trend"
"X196900386",0,0,0.00188493053476588,0,0,0,0,0,0,0,0,0,0,0,0,0.000235616316845735,0,0.36884629178393,"X196900386",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900393",0,0,0.0034538580092916,0.00226431505651333,0,0,0,0,0,0,0,0,0,0,0,0.000714771633225616,0,0.190043670462065,"X196900393",-0.40019672311443,0.139382444905426,"dec.trend"
"X196900408",0,0,0.00114759006087217,0,0,0,0,0,0,0,0,0,0,0,0,0.000143448757609021,0,0.36884629178393,"X196900408",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900467",0,0,0,0,0,0.00413198296923422,0,0.00113673068800159,0.00237258568767296,0.00253128130795302,0,0.00196579852445453,0.00135707092957392,0,0,0.000658589207154476,0.00117524806423635,0.466023310560373,"X196900467",0.19028688251568,0.496953883860202,"inc.trend"
"X196900518",0,0,0,0,0,0,0,0,0,0.00158804595741053,0.00133470617396942,0.00206152436564536,0,0,0,0,0.000712039499575044,0.0450285689369621,"X196900518",0.353377913721528,0.196333785435191,"inc.trend"
"X196900528",0,0,0,0,0,0,0,0,0,0,0.00202112649201083,0.00124101715543825,0,0,0,0,0.000466020521064155,0.13307193202693,"X196900528",0.291995790861955,0.290958371396402,"inc.trend"
"X196900531",0,0,0,0,0,0,0,0,0,0,0.00137284063608283,0.00197605486458212,0,0.00309631851332359,0,0,0.000920744859141221,0.0570950030695916,"X196900531",0.530553484127767,0.0418819814599546,"increasing"
"X196900551",0,0,0,0,0,0,0,0,0,0,0,0.00105982181318418,0,0,0,0,0.000151403116169169,0.301936351322549,"X196900551",0.276393555460172,0.318665131308332,"inc.trend"
"X19690010",0,0,0,0.0054220654902313,0,0,0,0,0,0,0,0,0,0,0,0.000677758186278913,0,0.368846291783931,"X19690010",-0.225085951120758,0.419922432167383,"dec.trend"
"X19690011",0,0,0,0.00376282836113698,0,0,0,0,0,0,0,0,0,0,0,0.000470353545142122,0,0.36884629178393,"X19690011",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900166",0.0076188167458129,0.00153925089789636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114475845546366,0,0.279458943505555,"X196900166",-0.507269445253768,0.0535940701209476,"dec.trend"
"X196900281",0.00146315912504816,0.00106124990681173,0,0.00102579617382754,0,0.00180364335958636,0,0,0,0,0,0,0,0,0,0.000669231070659225,0,0.0362788316894386,"X196900281",-0.571024628114997,0.0261930473681435,"decreasing"
"X196900343",0,0.00214881179478409,0,0.00558278931470198,0.00357271434760588,0,0,0.00358411807091212,0,0.00272312578602946,0,0,0,0,0,0.00186105419100051,0.00038901796943278,0.129095815664972,"X196900343",-0.347764314029976,0.204035390221115,"dec.trend"
"X196900371",0,0,0.00460144807016377,0,0,0,0,0,0.00166906557453544,0,0,0.00241707749006844,0.00188809868462458,0.00199029247320174,0,0.000575181008770471,0.00113779060320432,0.452567986534259,"X196900371",0.134045977008264,0.633876314097556,"inc.trend"
"X196900374",0,0,0.00305469624898824,0,0,0,0,0,0,0,0,0,0.000995185348354207,0,0,0.000381837031123529,0.000142169335479172,0.587565132257366,"X196900374",-0.190904231348607,0.495532495326378,"dec.trend"
"X196900402",0,0,0.00123629267427292,0,0,0,0,0.00147837105871245,0,0,0,0,0,0,0,0.000339332966623171,0,0.180697701061525,"X196900402",-0.265131823052888,0.339572472433153,"dec.trend"
"X196900426",0,0,0.000997904400758407,0,0,0,0,0,0,0,0,0,0.00112499213292215,0.00128343372575544,0.00288860875012568,0.000124738050094801,0.000756719229829037,0.146315675344925,"X196900426",0.547099282417404,0.034798298444454,"increasing"
"X196900438",0,0,0,0.00140869704977239,0,0,0,0,0,0,0,0.00101195889258877,0.00102272012083832,0,0,0.000176087131221548,0.000290668430489583,0.663505560550927,"X196900438",0.178966416381678,0.523352031325547,"inc.trend"
"X196900468",0,0,0,0,0,0.00171072839863798,0.0096889908607987,0.0025343503863642,0.00218234810605925,0.00126830516061646,0,0,0,0,0,0.00174175870572511,0.000492950466667958,0.358776584797972,"X196900468",-0.104832771913543,0.710027480362775,"dec.trend"
"X196900472",0,0,0,0,0,0.00123522242201975,0,0,0.00235463874601129,0.00165732313004924,0.00146182104768079,0,0,0,0.00184453329827302,0.000154402802752469,0.00104547374600205,0.0412790710373877,"X196900472",0.339661063122037,0.215488746674942,"inc.trend"
"X196900497",0,0,0,0,0,0,0,0,0.00203518318443354,0.0029043122375461,0.00118852406920134,0,0.00102665365976462,0,0.00320183138568147,0,0.00147950064808958,0.00616223792264752,"X196900497",0.509990465256601,0.0521140868300593,"inc.trend"
"X196900526",0,0,0,0,0,0,0,0,0,0.000991196470061603,0,0.00135725567688426,0,0.00223422804094791,0,0,0.000654668598270539,0.0580621955233426,"X196900526",0.509870338376747,0.0521787845694557,"inc.trend"
"X196900532",0,0,0,0,0,0,0,0,0,0,0.00125208150605702,0,0,0,0,0,0.000178868786579575,0.301936351322549,"X196900532",0.161842399134579,0.564442674490696,"inc.trend"
"X196900547",0,0,0,0,0,0,0,0,0,0,0,0.00114187253420489,0,0.00165210907246272,0,0,0.000399140229523945,0.127556384696218,"X196900547",0.487649075092865,0.0651917026074141,"inc.trend"
"X196900561",0,0,0,0,0,0,0,0,0,0,0,0,0.00106598904902763,0,0,0,0.00015228414986109,0.301936351322549,"X196900561",0.363791845101181,0.182547928307727,"inc.trend"
"X196900565",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146361340647704,0.00136889892576237,0,0.000404644618891345,0.120010912515543,"X196900565",0.576531118124744,0.0244645825299237,"increasing"
"X196900571",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111988601556198,0,0,0.000159983716508854,0.301936351322549,"X196900571",0.381610913862939,0.160454481739131,"inc.trend"
"X196900573",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104781414327334,0,0,0.000149687734753334,0.301936351322549,"X196900573",0.381610913862939,0.160454481739131,"inc.trend"
"X196900580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160864958507668,0,0.000229807083582383,0.301936351322549,"X196900580",0.405369672211951,0.133868211054047,"inc.trend"
"X196900131",0,0,0,0,0.00220586889267212,0,0.00138240804092899,0,0,0,0,0,0,0,0,0.000448534616700138,0,0.192485855338085,"X196900131",-0.177643523000658,0.526477525711942,"dec.trend"
"X196900232",0.00256269290540979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320336613176224,0,0.368846291783931,"X196900232",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900267",0.00291333163064323,0,0,0,0,0,0,0,0.00206030890275988,0,0.00148724402242306,0,0,0,0.00155837928554304,0.000364166453830403,0.000729418887246569,0.48593543633013,"X196900267",-0.0895679327510073,0.750910482990804,"dec.trend"
