"XOTU","barettin_estimate_P","barettin_p_val_P","barettin_estimate_S","barettin_p_val_S","barettin_fdr_P","barettin_fdr_S"
"X196900251",-0.311055120701548,0.453299945015551,0.101469257886368,0.811047018417103,0.90152469520975,0.957666066188054
"X196900284",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900327",-0.181722270125323,0.666697693676664,-0.0779349607985687,0.854462577686284,0.90152469520975,0.957666066188054
"X196900329",-0.181594265167132,0.666922123856321,0.202630898076279,0.630338811707051,0.90152469520975,0.95699212303702
"X196900359",0.996311413312483,1.25117415975883e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900391",NA,NA,NA,NA,NA,NA
"X196900404",NA,NA,NA,NA,NA,NA
"X196900513",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900524",NA,NA,NA,NA,NA,NA
"X196900534",-0.22804599855951,0.587006878556145,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900543",NA,NA,NA,NA,NA,NA
"X196900559",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900582",NA,NA,NA,NA,NA,NA
"X196900170",0.0246629370490734,0.953775741473095,0.791039852105473,0.0193848405445711,0.97456649333082,0.74166802320558
"X196900220",-0.41900739309198,0.301472797722505,-0.0975900072948533,0.818177202735276,0.90152469520975,0.957666066188054
"X196900238",-0.293809991078735,0.479988908450326,0.228305830244328,0.586569103327526,0.90152469520975,0.934075049525024
"X196900248",0.445643959500437,0.268456570117915,0.791039852105473,0.0193848405445711,0.90152469520975,0.74166802320558
"X196900315",-0.187389650662563,0.656782963507146,-0.0779349607985687,0.854462577686284,0.90152469520975,0.957666066188054
"X196900317",0.206263463077691,0.62408525181309,0.177571201301144,0.673986656997567,0.90152469520975,0.957666066188054
"X196900351",0.996311413312483,1.2511741597586e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900353",0.996311413312483,1.25117415975872e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900365",0.122300228258947,0.772963420047968,0.027277236279499,0.9488805457665,0.923386053416441,0.978592407662821
"X196900367",0.461197924990743,0.250052216365956,0.171456913756851,0.684763221121334,0.90152469520975,0.957666066188054
"X196900382",-0.401485440515465,0.324197544557115,-0.73565211967617,0.0375095411794925,0.90152469520975,0.74166802320558
"X196900387",-0.251659273238142,0.547683065455982,-0.405261796152557,0.319233622794637,0.90152469520975,0.803440325825429
"X196900392",NA,NA,NA,NA,NA,NA
"X196900399",-0.274211282121223,0.511045528189961,-0.245495126515491,0.557856585182126,0.90152469520975,0.921569248648886
"X196900409",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900424",-0.290037914522137,0.485907448103637,-0.245495126515491,0.557856585182126,0.90152469520975,0.921569248648886
"X196900445",-0.254263834801932,0.543404513173335,-0.452022772631699,0.260829775702136,0.90152469520975,0.790711059964901
"X196900473",-0.29172131857753,0.483262599097502,-0.027277236279499,0.9488805457665,0.90152469520975,0.978592407662821
"X196900476",-0.217715438071121,0.604499763611858,-0.187043905916565,0.657386587319591,0.90152469520975,0.957666066188054
"X196900515",-0.252426208622813,0.546421958618081,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900539",NA,NA,NA,NA,NA,NA
"X196900546",NA,NA,NA,NA,NA,NA
"X196900173",-0.203174956222558,0.629400968664171,0.202938515772736,0.629808489737719,0.90152469520975,0.95699212303702
"X196900240",-0.318186162577095,0.442445340449457,0,1,0.90152469520975,1
"X196900244",-0.316955858818114,0.444310330523152,0.329775088130697,0.425038591050081,0.90152469520975,0.921569248648886
"X196900299",-0.177414105651979,0.674262944608675,0.0779349607985687,0.854462577686284,0.90152469520975,0.957666066188054
"X196900373",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900384",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900446",-0.253848605676189,0.544085808290739,-0.264978866715134,0.525931213822171,0.90152469520975,0.921569248648886
"X196900461",-0.254913810139139,0.542338671365965,-0.592305702069122,0.121834513627698,0.90152469520975,0.790711059964901
"X196900494",-0.254977310005041,0.542234583556959,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900527",-0.23388165313402,0.57720131277729,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900533",-0.255083778542853,0.542060078472355,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900152",0.0536943991620117,0.899516341332788,0.732588631506546,0.0387306322238119,0.943094075860582,0.74166802320558
"X196900188",0.608323387166482,0.109547337012713,0.732588631506546,0.0387306322238119,0.90152469520975,0.74166802320558
"X196900206",-0.131785385284666,0.755748456233039,0.0779349607985687,0.854462577686284,0.911272254300288,0.957666066188054
"X196900256",-0.140253898927296,0.740452282998941,0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900270",-0.221030607783006,0.598867712814081,0.136386181397495,0.747429395226514,0.90152469520975,0.957666066188054
"X196900285",-0.310384960384728,0.454325576004651,0.228305830244328,0.586569103327526,0.90152469520975,0.934075049525024
"X196900328",0.440295519550769,0.274935437681524,0.791039852105473,0.0193848405445711,0.90152469520975,0.74166802320558
